model,method,method_label,regularizer,reg_coeff,clean_sigma,clean_acc_mean,clean_acc_std,end_sigma,end_acc_mean,end_acc_std,absolute_drop,relative_retention
cnn2_c8_c16,group_lasso,group_lasso_rc3em05,group_lasso,3em05,0,87.660000,0.000000,1,64.150000,0.000000,23.510000,0.731805
