epoch,alpha,q_assignment,q_mean,q_mean_pre_norm,q_tilde_mean,q_std,q_min,q_max,q_os_mean,q_os_std,p_gt_tau,p_at_qmax,q_cap,mean_normalize_q,ga_mode,ga_kappa_res_mean,ga_kappa_sc_mean,ga_frac_phi_neg_res,ga_cov_mean,mne_grad_match_scale,mne_ref_grad_norm,reg_grad_norm,reg_coeff_grad_norm,ce_grad_norm,reg_ce_ratio,ann_train_acc,ann_test_acc,train_loss
0.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.481587820803113,0.0,0.0,1.0,full,0.21547353267669678,1.7838979959487915,0.0,3.371092134329956e-07,,,38.551662882206216,0.01927583144110311,0.798503951120367,0.024139932449999183,4.904,7.69,1858.8262763023376
1.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5150058725300957,0.0,0.0,1.0,full,0.20667368173599243,1.7926394939422607,0.0,9.086105819733348e-06,,,35.526376301079985,0.017763188150539993,0.9585234947581799,0.01853182342183627,8.41,13.64,1702.96333360672
2.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5760880350456823,0.0,0.0,1.0,full,0.19917307794094086,1.7999324798583984,0.0,1.592834814800881e-05,,,35.33926058182965,0.017669630290914826,1.1378749887343536,0.015528621743033977,12.232,15.53,1594.0506711006165
3.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6151902311293366,0.0,0.0,1.0,full,0.23444272577762604,1.7647067308425903,0.0,2.590200529084541e-05,,,36.89635648236265,0.018448178241181324,1.3728716605709665,0.013437656826209721,16.86,23.57,1487.7347419261932
4.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6534878669492424,0.0,0.0,1.0,full,0.3005766272544861,1.698781967163086,0.0,4.031524804304354e-05,,,39.052488780602786,0.019526244390301394,1.6075509991969663,0.012146578491167934,21.764,30.52,1397.5668621063232
5.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6812548102320307,0.0,0.0,1.0,full,0.31376802921295166,1.6855863332748413,0.0005208333604969084,4.7783480113139376e-05,,,41.19457900669182,0.020597289503345908,1.4953536054894718,0.013774193226092385,25.936,33.92,1326.907488822937
6.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6939226509360097,0.0,0.0,1.0,full,0.3649739921092987,1.6344270706176758,0.0,5.8189776609651744e-05,,,43.297749879795376,0.02164887493989769,1.681684803730393,0.01287332494881034,28.58,38.87,1283.0917000770569
7.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.7052770834749617,0.0,0.0,1.0,full,0.39718666672706604,1.602308750152588,0.0,6.532603583764285e-05,,,45.25111425724472,0.02262555712862236,1.7125043743249273,0.013211970414698298,31.856,41.92,1242.45827460289
8.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.7127371232223023,0.0,0.0,1.0,full,0.4236646890640259,1.5758769512176514,0.0,7.215354708023369e-05,,,47.03531046730334,0.02351765523365167,1.603824928309553,0.014663480295470595,34.452,45.6,1208.6042370796204
9.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.7184974619799562,0.0,0.0,1.0,full,0.4438089430332184,1.555781602859497,0.0,8.44404348754324e-05,,,48.517615236011935,0.024258807618005966,1.7574544101398692,0.013803378043857933,36.422,43.43,1187.4322006702423
10.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.72085785896272,0.0,0.0,1.0,full,0.46947014331817627,1.5301430225372314,0.0,9.093826520256698e-05,,,49.78826329984358,0.02489413164992179,1.745579758558302,0.014261239870518545,38.01,46.38,1167.4096014499664
11.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.7230546841840915,0.0,0.0,1.0,full,0.48760703206062317,1.5120240449905396,0.0,9.359649993712083e-05,,,50.97590180067529,0.025487950900337644,1.662102314681404,0.015334766503362483,39.734,46.45,1151.322536945343
12.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.7105797265496705,0.0,0.0,1.0,full,0.5133676528930664,1.4862912893295288,0.0,0.00010670974006643519,,,52.03401087862106,0.02601700543931053,1.7354719253524795,0.01499131450024834,40.712,49.35,1142.575755596161
13.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6994272337850097,0.0,0.0,1.0,full,0.5379788875579834,1.4617007970809937,0.0,0.00010805953206727281,,,53.035832869638895,0.026517916434819447,1.7772003098251339,0.01492117477597596,41.962,50.07,1136.2672321796417
