L,0,0.25,0.5,0.75,1,1.25,1.5,1.75,2,2.25,2.5,2.75,3,3.25,3.5,3.75,4,4.25,4.5,4.75,5
16,49.794000,43.522000,34.072000,22.268000,10.520000,2.720000,0.490000,0.198000,0.148000,0.138000,0.136000,0.132000,0.140000,0.126000,0.130000,0.118000,0.102000,0.100000,0.096000,0.102000,0.110000
