L,0,0.25,0.5,0.75,1,1.25,1.5,1.75,2,2.25,2.5,2.75,3
16,90.860000,90.950000,90.780000,90.940000,90.790000,90.600000,90.210000,89.970000,89.240000,87.940000,86.050000,84.320000,81.100000
