method,checkpoint,train_ann_acc,val_ann_acc,test_ann_acc,train_val_gap,n_lambda,lambda_mean,lambda_min,lambda_max,gamma_abs_mean,gamma_rms,gamma_abs_median,snn_sigma0_acc,snn_sigma0_std,snn_sigma1_acc,snn_sigma1_std,snn_drop,best_epoch
weights_only,best_val,89.17,87.28,86.49,1.8900000000000006,41,7.951211929321289,7.533559322357178,8.087088584899902,1.0395889282226562,1.0463253259658813,1.022011160850525,80.33,0.0,27.00666666666667,0.2702468007827913,53.32333333333332,30
weights_only,final,89.17,87.28,86.49,1.8900000000000006,41,7.951211929321289,7.533559322357178,8.087088584899902,1.0395889282226562,1.0463253259658813,1.022011160850525,80.33,0.0,27.00666666666667,0.2702468007827913,53.32333333333332,30
all_parameters,best_val,89.356,87.7,86.51,1.6559999999999917,41,6.8305230140686035,6.441641807556152,6.9547624588012695,0.8968229293823242,0.9041996002197266,0.8831558227539062,82.69,0.0,29.27333333333333,0.22052966542697405,53.41666666666667,29
all_parameters,final,89.42,87.42,86.63,2.0,41,6.830331802368164,6.44136381149292,6.954586505889893,0.8968093991279602,0.904187798500061,0.8831450939178467,82.64,0.0,29.310000000000002,0.2645751311064588,53.33,29
