method,checkpoint,parameter_type,layer,value
weights_only,best_val,lambda,ifs.13,7.9332709312438965
weights_only,best_val,lambda,ifs.14,8.001985549926758
weights_only,best_val,lambda,ifs.15,7.9421706199646
weights_only,best_val,lambda,ifs.16,8.06922435760498
weights_only,best_val,lambda,ifs.17,7.95237398147583
weights_only,best_val,lambda,ifs.18,8.025754928588867
weights_only,best_val,lambda,ifs.19,7.961890697479248
weights_only,best_val,lambda,ifs.20,7.986447811126709
weights_only,best_val,lambda,ifs.21,7.95665168762207
weights_only,best_val,lambda,ifs.22,8.028701782226562
weights_only,best_val,lambda,ifs.23,7.947226524353027
weights_only,best_val,lambda,ifs.24,8.027148246765137
weights_only,best_val,lambda,ifs.25,7.9608564376831055
weights_only,best_val,lambda,ifs.26,8.055620193481445
weights_only,best_val,lambda,ifs.27,7.959622383117676
weights_only,best_val,lambda,ifs.28,8.047806739807129
weights_only,best_val,lambda,ifs.29,7.960404872894287
weights_only,best_val,lambda,ifs.30,8.03747272491455
weights_only,best_val,lambda,ifs.31,7.965709209442139
weights_only,best_val,lambda,ifs.32,8.028518676757812
weights_only,best_val,lambda,ifs.33,7.962957859039307
weights_only,best_val,lambda,ifs.34,8.05220890045166
weights_only,best_val,lambda,ifs.35,7.968725681304932
weights_only,best_val,lambda,ifs.36,7.981851100921631
weights_only,best_val,lambda,ifs.37,7.964440822601318
weights_only,best_val,lambda,ifs.38,8.087088584899902
weights_only,best_val,lambda,ifs.39,7.8857340812683105
weights_only,final,lambda,input_if,7.533559322357178
weights_only,final,gamma_rms,bns.0,1.3195292949676514
weights_only,final,gamma_rms,bns.1,1.1374528408050537
weights_only,final,gamma_rms,bns.2,1.1699762344360352
weights_only,final,gamma_rms,bns.3,1.0848405361175537
weights_only,final,gamma_rms,bns.4,0.9596312046051025
weights_only,final,gamma_rms,bns.5,1.1349064111709595
weights_only,final,gamma_rms,bns.6,1.0332751274108887
weights_only,final,gamma_rms,bns.7,1.0911097526550293
weights_only,final,gamma_rms,bns.8,0.9829320311546326
weights_only,final,gamma_rms,bns.9,1.0940382480621338
weights_only,final,gamma_rms,bns.10,1.0150249004364014
weights_only,final,gamma_rms,bns.11,1.0751055479049683
weights_only,final,gamma_rms,bns.12,1.0359110832214355
weights_only,final,gamma_rms,bns.13,1.0633811950683594
weights_only,final,gamma_rms,bns.14,0.9994403719902039
weights_only,final,gamma_rms,bns.15,1.0554224252700806
weights_only,final,gamma_rms,bns.16,0.9678435921669006
weights_only,final,gamma_rms,bns.17,1.045560598373413
weights_only,final,gamma_rms,bns.18,0.9572249054908752
weights_only,final,gamma_rms,bns.19,1.0372774600982666
weights_only,final,gamma_rms,bns.20,0.9560621976852417
weights_only,final,gamma_rms,bns.21,1.042716383934021
weights_only,final,gamma_rms,bns.22,0.9610824584960938
weights_only,final,gamma_rms,bns.23,1.050589680671692
weights_only,final,gamma_rms,bns.24,0.9597005844116211
weights_only,final,gamma_rms,bns.25,1.0380369424819946
weights_only,final,gamma_rms,bns.26,0.9437276721000671
weights_only,final,gamma_rms,bns.27,1.0384105443954468
weights_only,final,gamma_rms,bns.28,0.9488547444343567
weights_only,final,gamma_rms,bns.29,1.0382499694824219
weights_only,final,gamma_rms,bns.30,0.9621446132659912
weights_only,final,gamma_rms,bns.31,1.0333571434020996
weights_only,final,gamma_rms,bns.32,0.9574156403541565
weights_only,final,gamma_rms,bns.33,1.0364792346954346
weights_only,final,gamma_rms,bns.34,0.9773532152175903
weights_only,final,gamma_rms,bns.35,1.0302971601486206
weights_only,final,gamma_rms,bns.36,0.9593473076820374
weights_only,final,gamma_rms,bns.37,1.0348042249679565
weights_only,final,gamma_rms,bns.38,0.9640734791755676
weights_only,final,gamma_rms,bns.39,1.4696160554885864
weights_only,final,lambda,ifs.0,7.852686405181885
weights_only,final,lambda,ifs.1,7.836712837219238
weights_only,final,lambda,ifs.2,7.866490364074707
weights_only,final,lambda,ifs.3,7.907583236694336
weights_only,final,lambda,ifs.4,7.828986644744873
weights_only,final,lambda,ifs.5,7.851809978485107
weights_only,final,lambda,ifs.6,7.88576602935791
weights_only,final,lambda,ifs.7,7.902604103088379
weights_only,final,lambda,ifs.8,7.978802680969238
weights_only,final,lambda,ifs.9,7.898792266845703
weights_only,final,lambda,ifs.10,7.939194679260254
weights_only,final,lambda,ifs.11,7.920873641967773
weights_only,final,lambda,ifs.12,8.043987274169922
weights_only,final,lambda,ifs.13,7.9332709312438965
weights_only,final,lambda,ifs.14,8.001985549926758
weights_only,final,lambda,ifs.15,7.9421706199646
weights_only,final,lambda,ifs.16,8.06922435760498
weights_only,final,lambda,ifs.17,7.95237398147583
weights_only,final,lambda,ifs.18,8.025754928588867
weights_only,final,lambda,ifs.19,7.961890697479248
weights_only,final,lambda,ifs.20,7.986447811126709
weights_only,final,lambda,ifs.21,7.95665168762207
weights_only,final,lambda,ifs.22,8.028701782226562
weights_only,final,lambda,ifs.23,7.947226524353027
weights_only,final,lambda,ifs.24,8.027148246765137
weights_only,final,lambda,ifs.25,7.9608564376831055
weights_only,final,lambda,ifs.26,8.055620193481445
weights_only,final,lambda,ifs.27,7.959622383117676
weights_only,final,lambda,ifs.28,8.047806739807129
weights_only,final,lambda,ifs.29,7.960404872894287
weights_only,final,lambda,ifs.30,8.03747272491455
weights_only,final,lambda,ifs.31,7.965709209442139
weights_only,final,lambda,ifs.32,8.028518676757812
weights_only,final,lambda,ifs.33,7.962957859039307
weights_only,final,lambda,ifs.34,8.05220890045166
weights_only,final,lambda,ifs.35,7.968725681304932
weights_only,final,lambda,ifs.36,7.981851100921631
weights_only,final,lambda,ifs.37,7.964440822601318
weights_only,final,lambda,ifs.38,8.087088584899902
weights_only,final,lambda,ifs.39,7.8857340812683105
all_parameters,best_val,lambda,input_if,6.441641807556152
all_parameters,best_val,gamma_rms,bns.0,1.1334121227264404
all_parameters,best_val,gamma_rms,bns.1,1.0001585483551025
all_parameters,best_val,gamma_rms,bns.2,1.0707403421401978
all_parameters,best_val,gamma_rms,bns.3,0.9427491426467896
all_parameters,best_val,gamma_rms,bns.4,0.8384568691253662
all_parameters,best_val,gamma_rms,bns.5,0.9804742932319641
all_parameters,best_val,gamma_rms,bns.6,0.8655263185501099
all_parameters,best_val,gamma_rms,bns.7,0.9450446367263794
all_parameters,best_val,gamma_rms,bns.8,0.8571731448173523
all_parameters,best_val,gamma_rms,bns.9,0.9404935836791992
all_parameters,best_val,gamma_rms,bns.10,0.8345089554786682
all_parameters,best_val,gamma_rms,bns.11,0.9278489947319031
all_parameters,best_val,gamma_rms,bns.12,0.8836855888366699
all_parameters,best_val,gamma_rms,bns.13,0.9177334904670715
all_parameters,best_val,gamma_rms,bns.14,0.8507393002510071
all_parameters,best_val,gamma_rms,bns.15,0.9122850894927979
all_parameters,best_val,gamma_rms,bns.16,0.8067350387573242
all_parameters,best_val,gamma_rms,bns.17,0.9048143029212952
all_parameters,best_val,gamma_rms,bns.18,0.821250855922699
all_parameters,best_val,gamma_rms,bns.19,0.8989386558532715
all_parameters,best_val,gamma_rms,bns.20,0.8357428312301636
all_parameters,best_val,gamma_rms,bns.21,0.8989938497543335
all_parameters,best_val,gamma_rms,bns.22,0.8190991878509521
all_parameters,best_val,gamma_rms,bns.23,0.9106817245483398
all_parameters,best_val,gamma_rms,bns.24,0.8256120085716248
all_parameters,best_val,gamma_rms,bns.25,0.8977109789848328
all_parameters,best_val,gamma_rms,bns.26,0.8295172452926636
all_parameters,best_val,gamma_rms,bns.27,0.8956552147865295
all_parameters,best_val,gamma_rms,bns.28,0.8129062652587891
all_parameters,best_val,gamma_rms,bns.29,0.8951485753059387
all_parameters,best_val,gamma_rms,bns.30,0.8177701234817505
all_parameters,best_val,gamma_rms,bns.31,0.8916499614715576
all_parameters,best_val,gamma_rms,bns.32,0.8029016852378845
all_parameters,best_val,gamma_rms,bns.33,0.8933498859405518
all_parameters,best_val,gamma_rms,bns.34,0.8208386301994324
all_parameters,best_val,gamma_rms,bns.35,0.8902818560600281
all_parameters,best_val,gamma_rms,bns.36,0.8241814970970154
all_parameters,best_val,gamma_rms,bns.37,0.8934757709503174
all_parameters,best_val,gamma_rms,bns.38,0.8274725079536438
all_parameters,best_val,gamma_rms,bns.39,1.336591362953186
all_parameters,best_val,lambda,ifs.0,6.690208435058594
all_parameters,best_val,lambda,ifs.1,6.70884895324707
all_parameters,best_val,lambda,ifs.2,6.721019744873047
all_parameters,best_val,lambda,ifs.3,6.784814357757568
all_parameters,best_val,lambda,ifs.4,6.736972332000732
all_parameters,best_val,lambda,ifs.5,6.741354465484619
all_parameters,best_val,lambda,ifs.6,6.792209148406982
all_parameters,best_val,lambda,ifs.7,6.7828779220581055
all_parameters,best_val,lambda,ifs.8,6.877936840057373
all_parameters,best_val,lambda,ifs.9,6.788463115692139
all_parameters,best_val,lambda,ifs.10,6.853394031524658
all_parameters,best_val,lambda,ifs.11,6.801655292510986
all_parameters,best_val,lambda,ifs.12,6.894953727722168
all_parameters,best_val,lambda,ifs.13,6.8131866455078125
all_parameters,best_val,lambda,ifs.14,6.9040608406066895
all_parameters,best_val,lambda,ifs.15,6.8210906982421875
all_parameters,best_val,lambda,ifs.16,6.904771327972412
all_parameters,best_val,lambda,ifs.17,6.827673435211182
all_parameters,best_val,lambda,ifs.18,6.876675605773926
all_parameters,best_val,lambda,ifs.19,6.835320949554443
all_parameters,best_val,lambda,ifs.20,6.910586357116699
all_parameters,best_val,lambda,ifs.21,6.834610939025879
all_parameters,best_val,lambda,ifs.22,6.884251594543457
all_parameters,best_val,lambda,ifs.23,6.822413444519043
all_parameters,best_val,lambda,ifs.24,6.913952827453613
all_parameters,best_val,lambda,ifs.25,6.835628986358643
all_parameters,best_val,lambda,ifs.26,6.899884223937988
all_parameters,best_val,lambda,ifs.27,6.838066577911377
all_parameters,best_val,lambda,ifs.28,6.918553352355957
all_parameters,best_val,lambda,ifs.29,6.838627338409424
all_parameters,best_val,lambda,ifs.30,6.909069538116455
all_parameters,best_val,lambda,ifs.31,6.842202186584473
all_parameters,best_val,lambda,ifs.32,6.928978443145752
all_parameters,best_val,lambda,ifs.33,6.840456008911133
all_parameters,best_val,lambda,ifs.34,6.921966075897217
all_parameters,best_val,lambda,ifs.35,6.84377384185791
all_parameters,best_val,lambda,ifs.36,6.903280735015869
all_parameters,best_val,lambda,ifs.37,6.840681076049805
all_parameters,best_val,lambda,ifs.38,6.9547624588012695
all_parameters,best_val,lambda,ifs.39,6.770568370819092
all_parameters,final,lambda,input_if,6.44136381149292
all_parameters,final,gamma_rms,bns.0,1.1334326267242432
all_parameters,final,gamma_rms,bns.1,1.0001628398895264
all_parameters,final,gamma_rms,bns.2,1.0707414150238037
all_parameters,final,gamma_rms,bns.3,0.9427403211593628
all_parameters,final,gamma_rms,bns.4,0.8384352922439575
all_parameters,final,gamma_rms,bns.5,0.9804670214653015
all_parameters,final,gamma_rms,bns.6,0.8654956221580505
all_parameters,final,gamma_rms,bns.7,0.9450342655181885
all_parameters,final,gamma_rms,bns.8,0.8571453094482422
all_parameters,final,gamma_rms,bns.9,0.9404836893081665
all_parameters,final,gamma_rms,bns.10,0.8344914317131042
all_parameters,final,gamma_rms,bns.11,0.9278347492218018
all_parameters,final,gamma_rms,bns.12,0.8836789727210999
all_parameters,final,gamma_rms,bns.13,0.9177230000495911
all_parameters,final,gamma_rms,bns.14,0.8507226705551147
all_parameters,final,gamma_rms,bns.15,0.9122711420059204
all_parameters,final,gamma_rms,bns.16,0.8067163825035095
all_parameters,final,gamma_rms,bns.17,0.9047974944114685
all_parameters,final,gamma_rms,bns.18,0.82124263048172
all_parameters,final,gamma_rms,bns.19,0.8989235162734985
all_parameters,final,gamma_rms,bns.20,0.83571857213974
all_parameters,final,gamma_rms,bns.21,0.8989754915237427
all_parameters,final,gamma_rms,bns.22,0.8190822005271912
all_parameters,final,gamma_rms,bns.23,0.9106669425964355
all_parameters,final,gamma_rms,bns.24,0.8255879282951355
all_parameters,final,gamma_rms,bns.25,0.8976948261260986
all_parameters,final,gamma_rms,bns.26,0.8295062184333801
all_parameters,final,gamma_rms,bns.27,0.8956388235092163
all_parameters,final,gamma_rms,bns.28,0.812884509563446
all_parameters,final,gamma_rms,bns.29,0.8951311111450195
all_parameters,final,gamma_rms,bns.30,0.8177545666694641
all_parameters,final,gamma_rms,bns.31,0.8916316032409668
all_parameters,final,gamma_rms,bns.32,0.8028875589370728
all_parameters,final,gamma_rms,bns.33,0.8933320045471191
all_parameters,final,gamma_rms,bns.34,0.8208158612251282
all_parameters,final,gamma_rms,bns.35,0.8902629017829895
all_parameters,final,gamma_rms,bns.36,0.8241605758666992
all_parameters,final,gamma_rms,bns.37,0.8934583067893982
all_parameters,final,gamma_rms,bns.38,0.827441930770874
all_parameters,final,gamma_rms,bns.39,1.3366459608078003
all_parameters,final,lambda,ifs.0,6.690008163452148
all_parameters,final,lambda,ifs.1,6.70866060256958
all_parameters,final,lambda,ifs.2,6.720821380615234
all_parameters,final,lambda,ifs.3,6.784627437591553
all_parameters,final,lambda,ifs.4,6.7367706298828125
all_parameters,final,lambda,ifs.5,6.7411675453186035
all_parameters,final,lambda,ifs.6,6.791996955871582
all_parameters,final,lambda,ifs.7,6.78269100189209
all_parameters,final,lambda,ifs.8,6.87775182723999
all_parameters,final,lambda,ifs.9,6.788276195526123
all_parameters,final,lambda,ifs.10,6.853211879730225
all_parameters,final,lambda,ifs.11,6.801468372344971
all_parameters,final,lambda,ifs.12,6.894761562347412
all_parameters,final,lambda,ifs.13,6.812999725341797
all_parameters,final,lambda,ifs.14,6.903874397277832
all_parameters,final,lambda,ifs.15,6.820903778076172
all_parameters,final,lambda,ifs.16,6.9045867919921875
all_parameters,final,lambda,ifs.17,6.827486515045166
all_parameters,final,lambda,ifs.18,6.876486778259277
all_parameters,final,lambda,ifs.19,6.835134029388428
all_parameters,final,lambda,ifs.20,6.910387992858887
all_parameters,final,lambda,ifs.21,6.834424018859863
all_parameters,final,lambda,ifs.22,6.884061336517334
all_parameters,final,lambda,ifs.23,6.822226524353027
all_parameters,final,lambda,ifs.24,6.91376256942749
all_parameters,final,lambda,ifs.25,6.835442066192627
all_parameters,final,lambda,ifs.26,6.899693489074707
all_parameters,final,lambda,ifs.27,6.837879657745361
all_parameters,final,lambda,ifs.28,6.918373107910156
all_parameters,final,lambda,ifs.29,6.838440418243408
all_parameters,final,lambda,ifs.30,6.90887451171875
all_parameters,final,lambda,ifs.31,6.842015266418457
all_parameters,final,lambda,ifs.32,6.928788185119629
all_parameters,final,lambda,ifs.33,6.840269088745117
all_parameters,final,lambda,ifs.34,6.921776294708252
all_parameters,final,lambda,ifs.35,6.8435869216918945
all_parameters,final,lambda,ifs.36,6.903090000152588
all_parameters,final,lambda,ifs.37,6.840494155883789
all_parameters,final,lambda,ifs.38,6.954586505889893
all_parameters,final,lambda,ifs.39,6.770381450653076
