method,epoch,lr,train_ce,train_objective,train_online_acc,val_ce,val_acc,n_lambda,lambda_mean,lambda_min,lambda_max,gamma_abs_mean,gamma_rms,gamma_abs_median
weights_only,1,0.01,0.9129441539382934,1.0708883734130858,67.342,0.601093376159668,77.89,41,7.998499393463135,7.9768500328063965,8.024982452392578,1.00576651096344,1.00684654712677,0.9983442425727844
weights_only,2,0.009972609476841367,0.5500362855148315,0.706291259765625,79.578,0.5106752361297607,81.48,41,7.995441913604736,7.949788570404053,8.042428970336914,1.008337378501892,1.010038137435913,0.9981706738471985
weights_only,3,0.009890738003669028,0.48212606846809386,0.6361120081329346,82.308,0.4738631322860718,82.42,41,7.993125915527344,7.918873310089111,8.060656547546387,1.0097395181655884,1.0119318962097168,0.9993647336959839
weights_only,4,0.009755282581475769,0.44329371658325195,0.5949775326347351,83.694,0.4498522415161133,83.52,41,7.9902448654174805,7.8926825523376465,8.062274932861328,1.0117528438568115,1.0143928527832031,1.000022292137146
weights_only,5,0.009567727288213004,0.4197199099445343,0.5690956625652314,84.684,0.43454621810913086,84.29,41,7.987654685974121,7.863815784454346,8.066381454467773,1.0132761001586914,1.0162659883499146,0.9997321963310242
weights_only,6,0.009330127018922194,0.40493095580101013,0.552082626914978,85.12,0.4392412853240967,83.87,41,7.9848151206970215,7.834102153778076,8.072381973266602,1.014904260635376,1.0182459354400635,1.0042732954025269
weights_only,7,0.009045084971874737,0.391540560464859,0.5365422319030761,85.728,0.405994117641449,84.8,41,7.982809543609619,7.810245037078857,8.077624320983887,1.0159835815429688,1.0196770429611206,1.0046284198760986
weights_only,8,0.00871572412738697,0.37764137623786925,0.5205635486602783,86.214,0.3988043918609619,85.43,41,7.979996681213379,7.782350540161133,8.081969261169434,1.0177724361419678,1.021775245666504,1.0058510303497314
weights_only,9,0.008345653031794291,0.368234536485672,0.5091742190742493,86.49,0.40564976787567136,85.43,41,7.976937770843506,7.7573370933532715,8.081072807312012,1.0199377536773682,1.02425217628479,1.0065664052963257
weights_only,10,0.007938926261462365,0.36004975217819213,0.4991215927886963,86.656,0.3916396565437317,85.53,41,7.97430419921875,7.736936092376709,8.081832885742188,1.0218651294708252,1.02644944190979,1.00827157497406
weights_only,11,0.007499999999999999,0.3533142647743225,0.4906273879432678,86.962,0.38415611219406126,86.17,41,7.971667766571045,7.712419509887695,8.086063385009766,1.0237407684326172,1.028565764427185,1.0094438791275024
weights_only,12,0.007033683215379001,0.3412813556480408,0.47696428327560425,87.434,0.3846599899291992,85.94,41,7.969295024871826,7.690004348754883,8.084358215332031,1.0254566669464111,1.0305322408676147,1.0119667053222656
weights_only,13,0.0065450849718747366,0.3338171678924561,0.4679774032020569,87.748,0.3790558568954468,85.98,41,7.9670515060424805,7.6701459884643555,8.086928367614746,1.0272216796875,1.0324996709823608,1.0114362239837646
weights_only,14,0.006039558454088796,0.3295790919780731,0.4623291299724579,87.806,0.37334717292785646,85.99,41,7.964773178100586,7.650506496429443,8.086443901062012,1.0289907455444336,1.0344810485839844,1.0121756792068481
weights_only,15,0.0055226423163382676,0.3223877510261536,0.4538590857124329,88.012,0.3665901277542114,86.66,41,7.962942600250244,7.6333327293396,8.08809757232666,1.0303336381912231,1.0360535383224487,1.0133744478225708
weights_only,16,0.005000000000000001,0.3209927735710144,0.4512909052848816,88.152,0.3689563073158264,86.68,41,7.96097469329834,7.619017601013184,8.087014198303223,1.0318851470947266,1.0377421379089355,1.0155417919158936
