dataset,arch,method,method_label,regularizer,reg_coeff,weight_decay,seed,L,train_T,test_T,if_mode,spike_schedule,noise_position,noise_type,sigma,acc,checkpoint,matrix_csv
fashion_mnist,cnn2_avg_c2_c4,weight_decay,L2-all (all params),weight_decay,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,2.5,25.760000,fashion_mnist-checkpoints/cnn2_avg_c2_c4_L[16]_fashion_four_regs_cnn2_avg_c2_c4_weight_decay_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c2_c4/weight_decay/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c2_c4,weight_decay,L2-all (all params),weight_decay,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,2.75,23.110000,fashion_mnist-checkpoints/cnn2_avg_c2_c4_L[16]_fashion_four_regs_cnn2_avg_c2_c4_weight_decay_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c2_c4/weight_decay/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c2_c4,weight_decay,L2-all (all params),weight_decay,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,3,19.740000,fashion_mnist-checkpoints/cnn2_avg_c2_c4_L[16]_fashion_four_regs_cnn2_avg_c2_c4_weight_decay_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c2_c4/weight_decay/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c2_c4,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,86.010000,fashion_mnist-checkpoints/cnn2_avg_c2_c4_L[16]_fashion_four_regs_cnn2_avg_c2_c4_weight_decay_weights_only_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c2_c4/weight_decay_weights_only/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c2_c4,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.25,84.530000,fashion_mnist-checkpoints/cnn2_avg_c2_c4_L[16]_fashion_four_regs_cnn2_avg_c2_c4_weight_decay_weights_only_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c2_c4/weight_decay_weights_only/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c2_c4,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.5,81.390000,fashion_mnist-checkpoints/cnn2_avg_c2_c4_L[16]_fashion_four_regs_cnn2_avg_c2_c4_weight_decay_weights_only_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c2_c4/weight_decay_weights_only/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c2_c4,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.75,76.170000,fashion_mnist-checkpoints/cnn2_avg_c2_c4_L[16]_fashion_four_regs_cnn2_avg_c2_c4_weight_decay_weights_only_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c2_c4/weight_decay_weights_only/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c2_c4,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,1,66.840000,fashion_mnist-checkpoints/cnn2_avg_c2_c4_L[16]_fashion_four_regs_cnn2_avg_c2_c4_weight_decay_weights_only_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c2_c4/weight_decay_weights_only/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c2_c4,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,1.25,56.590000,fashion_mnist-checkpoints/cnn2_avg_c2_c4_L[16]_fashion_four_regs_cnn2_avg_c2_c4_weight_decay_weights_only_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c2_c4/weight_decay_weights_only/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c2_c4,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,1.5,46.670000,fashion_mnist-checkpoints/cnn2_avg_c2_c4_L[16]_fashion_four_regs_cnn2_avg_c2_c4_weight_decay_weights_only_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c2_c4/weight_decay_weights_only/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c2_c4,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,1.75,39.260000,fashion_mnist-checkpoints/cnn2_avg_c2_c4_L[16]_fashion_four_regs_cnn2_avg_c2_c4_weight_decay_weights_only_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c2_c4/weight_decay_weights_only/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c2_c4,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,2,32.800000,fashion_mnist-checkpoints/cnn2_avg_c2_c4_L[16]_fashion_four_regs_cnn2_avg_c2_c4_weight_decay_weights_only_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c2_c4/weight_decay_weights_only/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c2_c4,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,2.25,27.690000,fashion_mnist-checkpoints/cnn2_avg_c2_c4_L[16]_fashion_four_regs_cnn2_avg_c2_c4_weight_decay_weights_only_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c2_c4/weight_decay_weights_only/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c2_c4,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,2.5,24.080000,fashion_mnist-checkpoints/cnn2_avg_c2_c4_L[16]_fashion_four_regs_cnn2_avg_c2_c4_weight_decay_weights_only_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c2_c4/weight_decay_weights_only/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c2_c4,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,2.75,21.530000,fashion_mnist-checkpoints/cnn2_avg_c2_c4_L[16]_fashion_four_regs_cnn2_avg_c2_c4_weight_decay_weights_only_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c2_c4/weight_decay_weights_only/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c2_c4,weight_decay_weights_only,L2-wo (weights only),weight_decay_weights_only,none,0.0005,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,3,18.190000,fashion_mnist-checkpoints/cnn2_avg_c2_c4_L[16]_fashion_four_regs_cnn2_avg_c2_c4_weight_decay_weights_only_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c2_c4/weight_decay_weights_only/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c2_c4,old_detach,Old MNE (detach λ),mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,85.620000,fashion_mnist-checkpoints/cnn2_avg_c2_c4_L[16]_fashion_four_regs_cnn2_avg_c2_c4_old_detach_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c2_c4/old_detach/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c2_c4,old_detach,Old MNE (detach λ),mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.25,84.620000,fashion_mnist-checkpoints/cnn2_avg_c2_c4_L[16]_fashion_four_regs_cnn2_avg_c2_c4_old_detach_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c2_c4/old_detach/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c2_c4,old_detach,Old MNE (detach λ),mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.5,81.590000,fashion_mnist-checkpoints/cnn2_avg_c2_c4_L[16]_fashion_four_regs_cnn2_avg_c2_c4_old_detach_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c2_c4/old_detach/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c2_c4,old_detach,Old MNE (detach λ),mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.75,76.790000,fashion_mnist-checkpoints/cnn2_avg_c2_c4_L[16]_fashion_four_regs_cnn2_avg_c2_c4_old_detach_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c2_c4/old_detach/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c2_c4,old_detach,Old MNE (detach λ),mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,1,68.790000,fashion_mnist-checkpoints/cnn2_avg_c2_c4_L[16]_fashion_four_regs_cnn2_avg_c2_c4_old_detach_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c2_c4/old_detach/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c2_c4,old_detach,Old MNE (detach λ),mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,1.25,59.900000,fashion_mnist-checkpoints/cnn2_avg_c2_c4_L[16]_fashion_four_regs_cnn2_avg_c2_c4_old_detach_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c2_c4/old_detach/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c2_c4,old_detach,Old MNE (detach λ),mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,1.5,51.600000,fashion_mnist-checkpoints/cnn2_avg_c2_c4_L[16]_fashion_four_regs_cnn2_avg_c2_c4_old_detach_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c2_c4/old_detach/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c2_c4,old_detach,Old MNE (detach λ),mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,1.75,44.250000,fashion_mnist-checkpoints/cnn2_avg_c2_c4_L[16]_fashion_four_regs_cnn2_avg_c2_c4_old_detach_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c2_c4/old_detach/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c2_c4,old_detach,Old MNE (detach λ),mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,2,37.820000,fashion_mnist-checkpoints/cnn2_avg_c2_c4_L[16]_fashion_four_regs_cnn2_avg_c2_c4_old_detach_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c2_c4/old_detach/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c2_c4,old_detach,Old MNE (detach λ),mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,2.25,32.280000,fashion_mnist-checkpoints/cnn2_avg_c2_c4_L[16]_fashion_four_regs_cnn2_avg_c2_c4_old_detach_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c2_c4/old_detach/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c2_c4,old_detach,Old MNE (detach λ),mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,2.5,28.850000,fashion_mnist-checkpoints/cnn2_avg_c2_c4_L[16]_fashion_four_regs_cnn2_avg_c2_c4_old_detach_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c2_c4/old_detach/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c2_c4,old_detach,Old MNE (detach λ),mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,2.75,25.490000,fashion_mnist-checkpoints/cnn2_avg_c2_c4_L[16]_fashion_four_regs_cnn2_avg_c2_c4_old_detach_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c2_c4/old_detach/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c2_c4,old_detach,Old MNE (detach λ),mne_l2,0p0001,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,3,22.170000,fashion_mnist-checkpoints/cnn2_avg_c2_c4_L[16]_fashion_four_regs_cnn2_avg_c2_c4_old_detach_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c2_c4/old_detach/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c2_c4,calibrated_mne_a0p1,Calibrated MNE (α=0.1),calibrated_mne_l2,0p0005,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0,85.850000,fashion_mnist-checkpoints/cnn2_avg_c2_c4_L[16]_fashion_four_regs_cnn2_avg_c2_c4_calibrated_mne_a0p1_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c2_c4/calibrated_mne_a0p1/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c2_c4,calibrated_mne_a0p1,Calibrated MNE (α=0.1),calibrated_mne_l2,0p0005,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.25,85.020000,fashion_mnist-checkpoints/cnn2_avg_c2_c4_L[16]_fashion_four_regs_cnn2_avg_c2_c4_calibrated_mne_a0p1_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c2_c4/calibrated_mne_a0p1/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c2_c4,calibrated_mne_a0p1,Calibrated MNE (α=0.1),calibrated_mne_l2,0p0005,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.5,81.990000,fashion_mnist-checkpoints/cnn2_avg_c2_c4_L[16]_fashion_four_regs_cnn2_avg_c2_c4_calibrated_mne_a0p1_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c2_c4/calibrated_mne_a0p1/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fashion_mnist,cnn2_avg_c2_c4,calibrated_mne_a0p1,Calibrated MNE (α=0.1),calibrated_mne_l2,0p0005,0.0,42,16,0,16,rate_uniform,normal,post_input_if,gaussian,0.75,76.700000,fashion_mnist-checkpoints/cnn2_avg_c2_c4_L[16]_fashion_four_regs_cnn2_avg_c2_c4_calibrated_mne_a0p1_seed42_ep30_L16.pth,/home/595/sl9144/codes/snn_simulation/important_results/fashion_cnn2_avg_widths_four_regs_sigma0_3_seed42/cnn2_avg_c2_c4/calibrated_mne_a0p1/seed_42/noise_sweep_matrix_fashion_mnist_cnn2_avg_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
