dataset,arch,method,label,reg_coeff,weight_decay,seed,L,T,if_mode,sigma,acc,checkpoint,matrix_csv
cifar10,vgg16,weight_decay_weights_only,weight_decay_weights_only,,0.0005,42,16,16,rate_uniform,0.25,90.32,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/weight_decay_weights_only/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,weight_decay_weights_only,weight_decay_weights_only,,0.0005,42,16,16,rate_uniform,0.3,90.07,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/weight_decay_weights_only/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,weight_decay_weights_only,weight_decay_weights_only,,0.0005,42,16,16,rate_uniform,0.35,89.53,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/weight_decay_weights_only/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,weight_decay_weights_only,weight_decay_weights_only,,0.0005,42,16,16,rate_uniform,0.4,89.01,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/weight_decay_weights_only/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,weight_decay_weights_only,weight_decay_weights_only,,0.0005,42,16,16,rate_uniform,0.45,88.19,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/weight_decay_weights_only/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,weight_decay_weights_only,weight_decay_weights_only,,0.0005,42,16,16,rate_uniform,0.5,87.35,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/weight_decay_weights_only/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,weight_decay_weights_only,weight_decay_weights_only,,0.0005,42,16,16,rate_uniform,0.55,86.16,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/weight_decay_weights_only/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,weight_decay_weights_only,weight_decay_weights_only,,0.0005,42,16,16,rate_uniform,0.6,84.88,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/weight_decay_weights_only/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,weight_decay_weights_only,weight_decay_weights_only,,0.0005,42,16,16,rate_uniform,0.65,84.04,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/weight_decay_weights_only/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,weight_decay_weights_only,weight_decay_weights_only,,0.0005,42,16,16,rate_uniform,0.7,82.88,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/weight_decay_weights_only/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,weight_decay_weights_only,weight_decay_weights_only,,0.0005,42,16,16,rate_uniform,0.75,81.13,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/weight_decay_weights_only/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,weight_decay_weights_only,weight_decay_weights_only,,0.0005,42,16,16,rate_uniform,0.8,80.26,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/weight_decay_weights_only/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,weight_decay_weights_only,weight_decay_weights_only,,0.0005,42,16,16,rate_uniform,0.85,78.67,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/weight_decay_weights_only/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,weight_decay_weights_only,weight_decay_weights_only,,0.0005,42,16,16,rate_uniform,0.9,76.96,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/weight_decay_weights_only/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,weight_decay_weights_only,weight_decay_weights_only,,0.0005,42,16,16,rate_uniform,0.95,75.44,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/weight_decay_weights_only/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,weight_decay_weights_only,weight_decay_weights_only,,0.0005,42,16,16,rate_uniform,1.0,73.9,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_weight_decay_weights_only_rcnone_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/weight_decay_weights_only/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.0,90.5,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.05,90.44,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.1,90.47,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.15,90.26,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.2,90.11,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.25,89.75,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.3,89.65,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.35,89.06,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.4,88.21,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.45,87.44,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.5,86.46,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.55,85.57,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.6,83.74,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.65,82.37,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.7,80.57,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.75,78.84,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.8,76.79,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.85,74.66,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.9,72.29,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.95,70.36,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,1.0,67.68,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2_all,mne_l2_all rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.0,89.55,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_mne_l2_all_rc0p0001_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/mne_l2_all_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2_all,mne_l2_all rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.05,89.43,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_mne_l2_all_rc0p0001_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/mne_l2_all_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2_all,mne_l2_all rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.1,89.42,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_mne_l2_all_rc0p0001_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/mne_l2_all_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2_all,mne_l2_all rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.15,89.39,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_mne_l2_all_rc0p0001_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/mne_l2_all_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2_all,mne_l2_all rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.2,89.2,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_mne_l2_all_rc0p0001_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/mne_l2_all_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2_all,mne_l2_all rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.25,88.99,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_mne_l2_all_rc0p0001_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/mne_l2_all_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2_all,mne_l2_all rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.3,88.96,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_mne_l2_all_rc0p0001_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/mne_l2_all_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2_all,mne_l2_all rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.35,88.41,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_mne_l2_all_rc0p0001_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/mne_l2_all_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2_all,mne_l2_all rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.4,88.23,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_mne_l2_all_rc0p0001_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/mne_l2_all_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2_all,mne_l2_all rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.45,87.56,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_mne_l2_all_rc0p0001_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/mne_l2_all_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2_all,mne_l2_all rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.5,86.78,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_mne_l2_all_rc0p0001_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/mne_l2_all_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2_all,mne_l2_all rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.55,86.12,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_mne_l2_all_rc0p0001_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/mne_l2_all_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2_all,mne_l2_all rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.6,85.1,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_mne_l2_all_rc0p0001_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/mne_l2_all_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2_all,mne_l2_all rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.65,84.04,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_mne_l2_all_rc0p0001_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/mne_l2_all_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2_all,mne_l2_all rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.7,82.96,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_mne_l2_all_rc0p0001_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_mne_l2_noreg_pre_first_conv_seed42/mne_l2_all_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
