L,T,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,16,98.790000,98.780000,98.750000,98.820000,98.860000,98.700000,98.760000,98.790000,98.730000,98.680000,98.680000,98.690000,98.650000,98.750000,98.710000,98.650000,98.690000,98.690000,98.650000,98.650000,98.690000
