
L,0,0.25,0.5,0.75,1,1.25,1.5,1.75,2,2.25,2.5,2.75,3,3.25,3.5,3.75,4,4.25,4.5,4.75,5
16,51.616000,50.766000,47.544000,43.518000,38.462000,33.408000,28.678000,24.338000,20.040000,16.148000,12.952000,10.488000,8.212000,6.502000,5.130000,3.900000,3.020000,2.366000,1.878000,1.408000,1.166000
