L,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,46.550000,46.130000,42.760000,36.700000,29.840000,23.420000,18.050000,13.810000,11.030000,8.630000,6.800000,5.630000,4.710000,4.010000,3.580000,3.140000,2.690000,2.430000,2.300000,1.940000,2.010000
