block,has_shortcut_conv,kappa_res_mean,kappa_sc_mean,phi_res_mean,phi_sc_mean,cov_mean,frac_phi_neg_res,frac_phi_neg_sc,delta_u_rms_mean
conv2_x.0,0,1.8458696603775024,0.1541149616241455,0.5697078108787537,0.009998583234846592,0.00023100757971405983,0.0,0.0,0.6444849967956543
conv2_x.1,0,0.3835086226463318,1.6163296699523926,0.0027351307217031717,0.010003143921494484,-2.4693151772225974e-06,0.0,0.0,0.11242464929819107
conv3_x.0,1,1.5499267578125,0.4500211179256439,0.038542650640010834,0.011299746111035347,8.708877430763096e-06,0.0,0.0,0.2161317765712738
conv3_x.1,0,0.3279802203178406,1.6718525886535645,0.0022657448425889015,0.010008524172008038,-5.182819791116344e-07,0.0,0.0,0.11036048829555511
conv4_x.0,1,1.5300642251968384,0.4540424048900604,0.006468628533184528,0.001944421324878931,3.0629776119894814e-06,0.0,0.0,0.08998039364814758
conv4_x.1,0,0.2556195557117462,1.7442057132720947,0.0017466548597440124,0.009987909346818924,3.5501573165674927e-06,0.0,0.0,0.10796606540679932
conv5_x.0,1,0.5364816188812256,1.463442087173462,0.007731407415121794,0.021168436855077744,-1.1123654076072853e-05,0.0,0.0,0.16770029067993164
conv5_x.1,0,0.40771371126174927,1.5921272039413452,0.0027278652414679527,0.010017892345786095,-1.2772502486768644e-06,0.0,0.0,0.11267392337322235
