dataset,model,method,method_label,seed,L,T,site,sigma,noise_repeat,noise_seed,accuracy,checkpoint
fashion_mnist,cnn6_vgg,wd_weight_only,WD (weights only),42,16,16,post_input_if,0,0,20302801,87.490000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_wd_weight_only_rcnone_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,wd_weight_only,WD (weights only),42,16,16,post_input_if,0.25,0,20302901,83.070000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_wd_weight_only_rcnone_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,wd_weight_only,WD (weights only),42,16,16,post_input_if,0.25,1,20302902,82.950000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_wd_weight_only_rcnone_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,wd_weight_only,WD (weights only),42,16,16,post_input_if,0.25,2,20302903,83.540000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_wd_weight_only_rcnone_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,wd_weight_only,WD (weights only),42,16,16,post_input_if,0.5,0,20303001,73.940000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_wd_weight_only_rcnone_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,wd_weight_only,WD (weights only),42,16,16,post_input_if,0.5,1,20303002,74.000000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_wd_weight_only_rcnone_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,wd_weight_only,WD (weights only),42,16,16,post_input_if,0.5,2,20303003,74.180000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_wd_weight_only_rcnone_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,wd_weight_only,WD (weights only),42,16,16,post_input_if,0.75,0,20303101,61.070000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_wd_weight_only_rcnone_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,wd_weight_only,WD (weights only),42,16,16,post_input_if,0.75,1,20303102,61.070000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_wd_weight_only_rcnone_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,wd_weight_only,WD (weights only),42,16,16,post_input_if,0.75,2,20303103,60.300000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_wd_weight_only_rcnone_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,wd_weight_only,WD (weights only),42,16,16,post_input_if,1,0,20303201,48.460000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_wd_weight_only_rcnone_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,wd_weight_only,WD (weights only),42,16,16,post_input_if,1,1,20303202,48.550000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_wd_weight_only_rcnone_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,wd_weight_only,WD (weights only),42,16,16,post_input_if,1,2,20303203,48.560000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_wd_weight_only_rcnone_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0,0,20302801,88.290000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.25,0,20302901,79.110000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.25,1,20302902,79.490000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.25,2,20302903,79.540000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.5,0,20303001,62.820000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.5,1,20303002,63.120000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.5,2,20303003,62.870000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.75,0,20303101,48.400000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.75,1,20303102,47.980000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.75,2,20303103,47.990000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,1,0,20303201,37.250000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,1,1,20303202,36.770000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,1,2,20303203,37.070000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
