arch,hidden_size,regularizer,if_mode,L,T,seed,sigma,acc,checkpoint,matrix_csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,41,0.85,94.580000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed41_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_41/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,41,0.90,94.080000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed41_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_41/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,41,0.95,94.130000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed41_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_41/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,41,1.00,94.070000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed41_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_41/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,42,0.00,96.550000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_42/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,42,0.05,96.510000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_42/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,42,0.10,96.510000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_42/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,42,0.15,96.510000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_42/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,42,0.20,96.400000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_42/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,42,0.25,96.360000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_42/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,42,0.30,96.390000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_42/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,42,0.35,96.280000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_42/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,42,0.40,96.110000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_42/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,42,0.45,96.420000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_42/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,42,0.50,96.260000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_42/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,42,0.55,96.090000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_42/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,42,0.60,95.890000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_42/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,42,0.65,95.990000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_42/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,42,0.70,96.120000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_42/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,42,0.75,95.920000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_42/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,42,0.80,95.490000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_42/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,42,0.85,95.770000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_42/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,42,0.90,95.490000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_42/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,42,0.95,95.370000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_42/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,42,1.00,95.330000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_42/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,43,0.00,96.580000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_43/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,43,0.05,96.570000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_43/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,43,0.10,96.570000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_43/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,43,0.15,96.460000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_43/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,43,0.20,96.390000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_43/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,43,0.25,96.500000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_43/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,43,0.30,96.300000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_43/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,43,0.35,96.390000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_43/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,43,0.40,96.280000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_43/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,43,0.45,96.240000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_43/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,43,0.50,96.230000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_43/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,43,0.55,95.780000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_43/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,43,0.60,96.030000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_43/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,43,0.65,96.020000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_43/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,43,0.70,95.690000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_43/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,43,0.75,95.750000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_43/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,43,0.80,95.430000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_43/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,43,0.85,95.390000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_43/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,43,0.90,95.220000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_43/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,43,0.95,95.190000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_43/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,43,1.00,94.790000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_43/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,44,0.00,96.800000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed44_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_44/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,44,0.05,96.800000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed44_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_44/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,44,0.10,96.670000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed44_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_44/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,44,0.15,96.720000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed44_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_44/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,44,0.20,96.680000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed44_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_44/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,44,0.25,96.610000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed44_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_44/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,44,0.30,96.670000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed44_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_44/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,44,0.35,96.610000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed44_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_44/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,44,0.40,96.460000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed44_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_44/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,44,0.45,96.630000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed44_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_44/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,44,0.50,96.440000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed44_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_44/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,44,0.55,96.510000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed44_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_44/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,44,0.60,96.390000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed44_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_44/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,44,0.65,96.260000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed44_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_44/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,44,0.70,96.290000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed44_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_44/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,44,0.75,96.130000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed44_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_44/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,44,0.80,96.160000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed44_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_44/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,44,0.85,95.940000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed44_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_44/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,44,0.90,95.810000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed44_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_44/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,44,0.95,95.660000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed44_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_44/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3rev_h16,16,weight_decay,rate_uniform,16,16,44,1.00,95.530000,mnist-checkpoints/fc3rev_h16_L[16]_strict_seed44_ablation_wd_l16_fc3rev_h16.pth,/home/595/sl9144/codes/snn_simulation/important_results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h16/seed_44/noise_sweep_matrix_mnist_fc3rev_h16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
