L,T,0,0.02,0.04,0.06,0.08,0.1,0.12,0.14,0.16,0.18,0.2,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.38,0.4,0.42,0.44,0.46,0.48,0.5,0.52,0.54,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7,0.72,0.74,0.76,0.78,0.8,0.82,0.84,0.86,0.88,0.9,0.92,0.94,0.96,0.98,1
16,16,90.900000,90.630000,76.990000,67.750000,65.020000,61.900000,59.530000,54.000000,50.390000,47.040000,44.260000,42.800000,40.570000,39.870000,38.780000,38.040000,37.690000,36.700000,36.130000,35.870000,35.570000,35.230000,34.640000,34.140000,33.870000,33.680000,33.430000,33.810000,32.430000,32.690000,33.180000,32.820000,31.970000,31.900000,32.250000,31.690000,31.240000,31.450000,31.460000,31.500000,31.030000,30.830000,30.960000,30.450000,30.390000,29.510000,29.780000,29.870000,30.130000,29.380000,29.650000
