L,T,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,16,59.450000,59.720000,59.600000,59.650000,59.590000,59.510000,59.530000,59.540000,59.640000,59.550000,59.480000,59.450000,59.510000,59.260000,59.340000,59.110000,59.320000,59.120000,59.010000,58.850000,59.060000
