L,0,0.02,0.04,0.06,0.08,0.1,0.12,0.14,0.16,0.18,0.2,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.38,0.4,0.42,0.44,0.46,0.48,0.5,0.52,0.54,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7,0.72,0.74,0.76,0.78,0.8,0.82,0.84,0.86,0.88,0.9,0.92,0.94,0.96,0.98,1
16,99.090000,99.090000,99.080000,99.070000,99.040000,98.980000,98.960000,98.880000,98.770000,98.640000,98.640000,98.530000,98.530000,98.450000,98.340000,98.330000,98.240000,98.290000,98.120000,98.010000,97.940000,97.740000,97.730000,97.720000,97.750000,97.540000,97.430000,97.310000,97.250000,97.060000,96.900000,96.800000,96.700000,96.470000,96.370000,96.420000,96.060000,95.840000,95.750000,95.510000,95.320000,95.120000,95.200000,94.480000,94.440000,94.180000,94.120000,93.840000,93.900000,93.070000,92.840000
