L,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,90.790000,90.460000,88.930000,85.330000,80.250000,73.850000,67.130000,59.630000,52.300000,44.340000,37.570000,31.840000,27.220000,23.580000,20.280000,17.730000,16.010000,14.910000,14.070000,13.040000,12.320000
