L,T,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,16,81.910000,81.890000,81.540000,81.210000,80.310000,79.510000,77.910000,76.510000,75.360000,73.780000,71.760000,70.470000,67.470000,66.310000,64.460000,62.550000,61.370000,58.770000,57.220000,54.000000,54.710000
