dataset,arch,method,label,reg_coeff,weight_decay,seed,L,T,if_mode,sigma,acc,checkpoint,matrix_csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,42,16,16,rate_uniform,0.95,12.37,cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,42,16,16,rate_uniform,1.0,11.61,cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,43,16,16,rate_uniform,0.0,90.59,cifar10-checkpoints/vgg16_L[16]_strict_seed43_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_43/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,43,16,16,rate_uniform,0.05,90.34,cifar10-checkpoints/vgg16_L[16]_strict_seed43_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_43/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,43,16,16,rate_uniform,0.1,88.61,cifar10-checkpoints/vgg16_L[16]_strict_seed43_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_43/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,43,16,16,rate_uniform,0.15,85.08,cifar10-checkpoints/vgg16_L[16]_strict_seed43_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_43/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,43,16,16,rate_uniform,0.2,80.25,cifar10-checkpoints/vgg16_L[16]_strict_seed43_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_43/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,43,16,16,rate_uniform,0.25,73.6,cifar10-checkpoints/vgg16_L[16]_strict_seed43_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_43/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,43,16,16,rate_uniform,0.3,67.04,cifar10-checkpoints/vgg16_L[16]_strict_seed43_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_43/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,43,16,16,rate_uniform,0.35,59.22,cifar10-checkpoints/vgg16_L[16]_strict_seed43_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_43/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,43,16,16,rate_uniform,0.4,51.29,cifar10-checkpoints/vgg16_L[16]_strict_seed43_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_43/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,43,16,16,rate_uniform,0.45,42.98,cifar10-checkpoints/vgg16_L[16]_strict_seed43_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_43/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,43,16,16,rate_uniform,0.5,36.07,cifar10-checkpoints/vgg16_L[16]_strict_seed43_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_43/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,43,16,16,rate_uniform,0.55,29.53,cifar10-checkpoints/vgg16_L[16]_strict_seed43_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_43/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,43,16,16,rate_uniform,0.6,24.93,cifar10-checkpoints/vgg16_L[16]_strict_seed43_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_43/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,43,16,16,rate_uniform,0.65,20.65,cifar10-checkpoints/vgg16_L[16]_strict_seed43_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_43/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,43,16,16,rate_uniform,0.7,17.77,cifar10-checkpoints/vgg16_L[16]_strict_seed43_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_43/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,43,16,16,rate_uniform,0.75,15.63,cifar10-checkpoints/vgg16_L[16]_strict_seed43_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_43/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,43,16,16,rate_uniform,0.8,13.89,cifar10-checkpoints/vgg16_L[16]_strict_seed43_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_43/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,43,16,16,rate_uniform,0.85,12.79,cifar10-checkpoints/vgg16_L[16]_strict_seed43_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_43/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,43,16,16,rate_uniform,0.9,12.1,cifar10-checkpoints/vgg16_L[16]_strict_seed43_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_43/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,43,16,16,rate_uniform,0.95,11.8,cifar10-checkpoints/vgg16_L[16]_strict_seed43_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_43/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,43,16,16,rate_uniform,1.0,11.24,cifar10-checkpoints/vgg16_L[16]_strict_seed43_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_43/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,44,16,16,rate_uniform,0.0,90.64,cifar10-checkpoints/vgg16_L[16]_strict_seed44_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_44/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,44,16,16,rate_uniform,0.05,90.15,cifar10-checkpoints/vgg16_L[16]_strict_seed44_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_44/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,44,16,16,rate_uniform,0.1,88.41,cifar10-checkpoints/vgg16_L[16]_strict_seed44_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_44/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,44,16,16,rate_uniform,0.15,85.03,cifar10-checkpoints/vgg16_L[16]_strict_seed44_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_44/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,44,16,16,rate_uniform,0.2,79.37,cifar10-checkpoints/vgg16_L[16]_strict_seed44_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_44/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,44,16,16,rate_uniform,0.25,73.42,cifar10-checkpoints/vgg16_L[16]_strict_seed44_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_44/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,44,16,16,rate_uniform,0.3,67.25,cifar10-checkpoints/vgg16_L[16]_strict_seed44_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_44/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,44,16,16,rate_uniform,0.35,60.02,cifar10-checkpoints/vgg16_L[16]_strict_seed44_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_44/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,44,16,16,rate_uniform,0.4,53.08,cifar10-checkpoints/vgg16_L[16]_strict_seed44_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_44/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,44,16,16,rate_uniform,0.45,46.28,cifar10-checkpoints/vgg16_L[16]_strict_seed44_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_44/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,44,16,16,rate_uniform,0.5,39.74,cifar10-checkpoints/vgg16_L[16]_strict_seed44_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_44/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,44,16,16,rate_uniform,0.55,33.34,cifar10-checkpoints/vgg16_L[16]_strict_seed44_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_44/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,44,16,16,rate_uniform,0.6,28.28,cifar10-checkpoints/vgg16_L[16]_strict_seed44_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_44/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,44,16,16,rate_uniform,0.65,24.69,cifar10-checkpoints/vgg16_L[16]_strict_seed44_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_44/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,44,16,16,rate_uniform,0.7,21.16,cifar10-checkpoints/vgg16_L[16]_strict_seed44_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_44/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,44,16,16,rate_uniform,0.75,18.16,cifar10-checkpoints/vgg16_L[16]_strict_seed44_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_44/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,44,16,16,rate_uniform,0.8,16.35,cifar10-checkpoints/vgg16_L[16]_strict_seed44_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_44/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,44,16,16,rate_uniform,0.85,14.96,cifar10-checkpoints/vgg16_L[16]_strict_seed44_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_44/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,44,16,16,rate_uniform,0.9,13.34,cifar10-checkpoints/vgg16_L[16]_strict_seed44_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_44/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,44,16,16,rate_uniform,0.95,13.01,cifar10-checkpoints/vgg16_L[16]_strict_seed44_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_44/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cifar10,vgg16,weight_decay,weight_decay,,0.0005,44,16,16,rate_uniform,1.0,12.36,cifar10-checkpoints/vgg16_L[16]_strict_seed44_schemeC_noout_wd_l16_vgg16.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/weight_decay/seed_44/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.0,90.56,cifar10-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.05,90.26,cifar10-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.1,88.76,cifar10-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.15,84.56,cifar10-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.2,77.55,cifar10-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.25,68.6,cifar10-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.3,57.88,cifar10-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.35,46.87,cifar10-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.4,37.16,cifar10-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.45,28.88,cifar10-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.5,23.52,cifar10-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.55,19.06,cifar10-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.6,16.52,cifar10-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.65,14.57,cifar10-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.7,13.41,cifar10-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.75,12.35,cifar10-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.8,12.08,cifar10-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.85,11.88,cifar10-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.9,11.45,cifar10-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,40,16,16,rate_uniform,0.95,11.39,cifar10-checkpoints/vgg16_L[16]_strict_seed40_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/pre_input_image_noise/cifar10_vgg16_three_regs/mne_l2_rc1e-4/seed_40/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
