L,T,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,16,90.020000,89.920000,89.920000,89.910000,89.940000,89.760000,89.890000,89.950000,89.820000,89.830000,89.840000,89.720000,89.830000,89.810000,89.620000,89.560000,89.460000,89.460000,89.400000,89.270000,89.080000
