epoch,alpha,q_assignment,q_mean,q_mean_pre_norm,q_tilde_mean,q_std,q_min,q_max,q_os_mean,q_os_std,p_gt_tau,p_at_qmax,q_cap,mean_normalize_q,ga_mode,ga_kappa_res_mean,ga_kappa_sc_mean,ga_frac_phi_neg_res,ga_cov_mean,risk_source,gm_p_mean,gm_d_mean,gm_m_mean,gm_r_mean,mne_grad_match_scale,mne_ref_grad_norm,reg_grad_norm,reg_coeff_grad_norm,ce_grad_norm,reg_ce_ratio,ann_train_acc,ann_test_acc,train_loss
0.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,2.5226109283714853,0.00025226109283714855,0.7703511489008789,0.0003274624737005578,4.452,7.68,1703.3655242919922
1.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,3.131176333816929,0.0003131176333816929,1.2405180914067677,0.0002524087601387679,8.71,14.5,1567.5414352416992
2.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,3.5818585575963517,0.0003581858557596352,1.1326015379158638,0.0003162505468770106,12.93,19.81,1461.3080303668976
3.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,3.8810285871876986,0.0003881028587187699,1.0563237024780963,0.00036740902226116385,17.488,24.96,1355.168569803238
4.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,4.630144446981336,0.0004630144446981336,1.2510790631395394,0.0003700920735866324,21.332,31.87,1259.8651576042175
5.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,5.028984228567624,0.0005028984228567624,1.3093318758594077,0.0003840878177098334,25.874,35.95,1173.6111936569214
6.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,5.820244175704738,0.0005820244175704737,1.3206345507644834,0.000440715728082045,29.546,39.01,1098.6239776611328
7.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,6.7261347423537385,0.0006726134742353739,1.491760977125084,0.00045088555375113245,32.35,44.15,1038.0996913909912
8.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,7.910919799944464,0.0007910919799944464,1.204458173448195,0.000656803197847594,35.342,46.33,982.9710857868195
9.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,9.169907567931705,0.0009169907567931706,1.352328655407941,0.0006780827671780369,38.304,48.59,933.2223154306412
10.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,10.811257309230447,0.0010811257309230448,1.2576156692742964,0.0008596630571141861,40.198,51.98,895.7228261232376
11.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,13.129396047835558,0.0013129396047835559,1.217731268215415,0.0010781850142582514,42.776,52.94,857.173742055893
12.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,15.727620445209375,0.0015727620445209376,1.6775911708225328,0.0009375121137230372,44.232,55.22,825.748040676117
13.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,16.801379028531844,0.0016801379028531845,1.417848542318473,0.0011849910993354865,46.096,56.35,797.1948500871658
14.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,17.95369692377383,0.001795369692377383,1.4218752151179306,0.0012626773948151806,47.938,57.53,765.4459543228149
15.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,18.70820432719452,0.0018708204327194519,1.5144755477506597,0.0012352925971621299,49.37,56.99,736.7563539743423
16.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,19.254433528002437,0.0019254433528002439,1.419726955422453,0.0013562068012065815,50.652,59.27,718.219375371933
17.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,19.50079640560369,0.001950079640560369,1.3479732206800688,0.0014466753572274457,51.948,59.84,691.6748676300049
18.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,22.123540975211714,0.0022123540975211714,1.2882058553301905,0.0017173917416747845,53.382,60.86,671.1982464790344
19.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,22.073125077606104,0.0022073125077606104,1.5149840887839015,0.001456987254257205,54.122,63.65,660.0776090621948
20.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,22.362827662028312,0.0022362827662028312,1.4417382658695381,0.0015511017631581617,55.274,62.82,642.4562952518463
21.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,22.469359733056756,0.0022469359733056755,1.2463454474295013,0.001802819577782244,56.352,63.17,624.6769607067108
22.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,23.63908967835864,0.002363908967835864,1.389206427495494,0.0017016254179716076,57.324,62.93,608.9431657791138
23.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,21.49701074322463,0.002149701074322463,1.3667373874325697,0.0015728706144204475,57.854,65.06,598.6990119218826
24.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,23.68217519066343,0.002368217519066343,1.489510459862488,0.001589930103132661,59.296,64.01,577.033441066742
25.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,22.947204951936968,0.002294720495193697,1.3314131918917245,0.0017235224265228042,59.682,65.48,570.1840366125107
26.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,24.467330575135104,0.0024467330575135104,1.4790263013720573,0.0016542863742475267,60.83,65.8,555.7878957986832
27.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,24.226477002642017,0.0024226477002642017,1.3658329747379903,0.0017737510699131728,61.538,66.11,541.6842599511147
28.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,25.45659909536215,0.002545659909536215,1.4187591448702146,0.0017942861681212896,62.296,67.47,531.4932915568352
29.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,25.386518099286743,0.0025386518099286743,1.2840346903640176,0.001977089738291244,62.674,66.33,521.9125373363495
30.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,25.01490156135039,0.002501490156135039,1.3413636757830267,0.0018648858630190529,63.828,67.15,510.5897169113159
31.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,25.87550153894466,0.0025875501538944663,1.4011005335463596,0.0018467983502547497,63.886,66.57,506.17664808034897
32.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,25.030237529432597,0.00250302375294326,1.219046639391802,0.0020532633223877723,64.94,67.55,492.11931848526
33.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,25.904001439327434,0.0025904001439327434,1.4587922641583935,0.0017757155748472503,65.044,68.65,483.9946925640106
34.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,24.07356364575453,0.002407356364575453,1.4504872810369547,0.0016596880207418515,65.752,68.03,480.2392627596855
35.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,24.971946913438167,0.0024971946913438167,1.387501546073908,0.0017997779522551962,66.562,68.01,467.04859721660614
36.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,24.867354864270133,0.0024867354864270136,1.5575856079924506,0.001596532141582979,66.96,67.99,458.7187772989273
37.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,24.31766805079953,0.002431766805079953,1.2899601400015908,0.0018851487962077294,67.092,70.02,457.2459362745285
38.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,off,1.0,1.0,0.0,0.0,bn,1.0,1.0,1.0,1.0,,,25.73384410616746,0.002573384410616746,1.4925866610932026,0.0017241105509625445,68.14,69.11,443.76607608795166
