L,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
8,84.560000,84.590000,83.810000,83.310000,82.270000,80.910000,79.710000,77.210000,75.590000,72.820000,69.310000,66.900000,63.540000,60.550000,57.310000,53.770000,50.610000,48.030000,45.550000,44.230000,41.950000
