L,0,0.02,0.04,0.06,0.08,0.1,0.12,0.14,0.16,0.18,0.2,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.38,0.4,0.42,0.44,0.46,0.48,0.5,0.52,0.54,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7,0.72,0.74,0.76,0.78,0.8,0.82,0.84,0.86,0.88,0.9,0.92,0.94,0.96,0.98,1
16,99.090000,99.090000,99.080000,99.080000,99.060000,99.030000,98.850000,98.820000,98.870000,98.720000,98.600000,98.560000,98.470000,98.440000,98.390000,98.420000,98.230000,98.190000,98.040000,98.130000,97.970000,97.980000,97.820000,97.670000,97.660000,97.480000,97.430000,97.380000,97.310000,97.170000,97.060000,96.940000,96.610000,96.590000,96.510000,96.250000,95.990000,95.850000,95.830000,95.510000,95.410000,95.270000,95.000000,94.800000,94.480000,94.250000,93.870000,93.620000,93.760000,93.490000,92.810000
