name,role,is_head,matched,n_params,out_channels,bn_name,if_name,risk_mean,risk_max,p_gt_tau,q_mean,q_max,q_os_mean,q_mean_pre_norm,kappa_mean
conv1.0,stem,False,True,1728,64,conv1.1,conv1.2,3.9931468963623047,6.9735212326049805,0.9375,14.988626480102539,26.894084930419922,14.988626480102539,3.1295316219329834,1.0
conv2_x.0.residual_function.0,residual_preact,False,True,36864,64,conv2_x.0.residual_function.1,conv2_x.0.residual_function.2,0.8877865672111511,6.9735212326049805,0.59375,2.643728256225586,26.894084930419922,2.643728256225586,3.1295316219329834,1.0
conv2_x.0.residual_function.3,residual_terminal,False,True,36864,64,conv2_x.0.residual_function.4,conv2_x.0.act,0.790492057800293,3.1308555603027344,0.421875,2.29836106300354,11.523422241210938,2.29836106300354,3.1295316219329834,1.0
conv2_x.1.residual_function.0,residual_preact,False,True,36864,64,conv2_x.1.residual_function.1,conv2_x.1.residual_function.2,0.4358450770378113,0.4358450770378113,0.0,1.0,1.0,1.0,3.1295316219329834,1.0
conv2_x.1.residual_function.3,residual_terminal,False,True,36864,64,conv2_x.1.residual_function.4,conv2_x.1.act,2.9350996017456055,6.9735212326049805,0.6875,10.818074226379395,26.894084930419922,10.818074226379395,3.1295316219329834,1.0
conv3_x.0.residual_function.0,residual_preact,False,True,73728,128,conv3_x.0.residual_function.1,conv3_x.0.residual_function.2,0.49558740854263306,1.8427578210830688,0.1796875,1.1872926950454712,6.371031284332275,1.1872926950454712,3.1295316219329834,1.0
conv3_x.0.residual_function.3,residual_terminal,False,True,147456,128,conv3_x.0.residual_function.4,conv3_x.0.act,0.49969521164894104,0.8751040101051331,0.28125,1.1632978916168213,2.5004160404205322,1.1632978916168213,3.1295316219329834,1.0
conv3_x.0.shortcut.0,shortcut,False,True,8192,128,conv3_x.0.shortcut.1,conv3_x.0.act,0.8330035209655762,4.211338996887207,0.4140625,2.47944974899292,15.845355987548828,2.47944974899292,3.1295316219329834,1.0
conv3_x.1.residual_function.0,residual_preact,False,True,147456,128,conv3_x.1.residual_function.1,conv3_x.1.residual_function.2,0.4358450770378113,0.4358450770378113,0.0,1.0,1.0,1.0,3.1295316219329834,1.0
conv3_x.1.residual_function.3,residual_terminal,False,True,147456,128,conv3_x.1.residual_function.4,conv3_x.1.act,1.0810470581054688,3.6094870567321777,0.6015625,3.426100492477417,13.437948226928711,3.426100492477417,3.1295316219329834,1.0
conv4_x.0.residual_function.0,residual_preact,False,True,294912,256,conv4_x.0.residual_function.1,conv4_x.0.residual_function.2,0.4359760880470276,0.4693811535835266,0.0,1.0,1.0,1.0,3.1295316219329834,1.0
conv4_x.0.residual_function.3,residual_terminal,False,True,589824,256,conv4_x.0.residual_function.4,conv4_x.0.act,0.5047708749771118,2.6296513080596924,0.26953125,1.194425106048584,9.51860523223877,1.194425106048584,3.1295316219329834,1.0
conv4_x.0.shortcut.0,shortcut,False,True,32768,256,conv4_x.0.shortcut.1,conv4_x.0.act,0.43598833680152893,0.45678630471229553,0.0,1.0,1.0,1.0,3.1295316219329834,1.0
conv4_x.1.residual_function.0,residual_preact,False,True,589824,256,conv4_x.1.residual_function.1,conv4_x.1.residual_function.2,0.43960946798324585,1.0737643241882324,0.0078125,1.0130527019500732,3.2950572967529297,1.0130527019500732,3.1295316219329834,1.0
conv4_x.1.residual_function.3,residual_terminal,False,True,589824,256,conv4_x.1.residual_function.4,conv4_x.1.act,3.4346837997436523,6.9735212326049805,0.6640625,12.824762344360352,26.894084930419922,12.824762344360352,3.1295316219329834,1.0
conv5_x.0.residual_function.0,residual_preact,False,True,1179648,512,conv5_x.0.residual_function.1,conv5_x.0.residual_function.2,0.4358450770378113,0.4358450770378113,0.0,1.0,1.0,1.0,3.1295316219329834,1.0
conv5_x.0.residual_function.3,residual_terminal,False,True,2359296,512,conv5_x.0.residual_function.4,conv5_x.0.act,1.385270357131958,2.973088502883911,1.0,4.541081428527832,10.892354011535645,4.541081428527832,3.1295316219329834,1.0
conv5_x.0.shortcut.0,shortcut,False,True,131072,512,conv5_x.0.shortcut.1,conv5_x.0.act,0.4358450770378113,0.4358450770378113,0.0,1.0,1.0,1.0,3.1295316219329834,1.0
conv5_x.1.residual_function.0,residual_preact,False,True,2359296,512,conv5_x.1.residual_function.1,conv5_x.1.residual_function.2,0.4358450770378113,0.4358450770378113,0.0,1.0,1.0,1.0,3.1295316219329834,1.0
conv5_x.1.residual_function.3,residual_terminal,False,True,2359296,512,conv5_x.1.residual_function.4,conv5_x.1.act,1.2850942611694336,2.6513211727142334,0.998046875,4.140878200531006,9.605284690856934,4.140878200531006,3.1295316219329834,1.0
fc,classifier_head,True,False,51200,100,,,nan,nan,nan,1.0,1.0,1.0,1.0,1.0
