L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,34.780000,34.860000,34.680000,34.730000,34.560000,34.700000,34.700000,34.680000,34.590000,34.270000,34.300000
