L,T,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,16,90.090000,89.950000,89.930000,90.020000,89.930000,89.910000,89.980000,89.980000,89.890000,89.930000,89.940000,89.950000,89.920000,89.930000,90.090000,89.920000,90.050000,89.990000,89.950000,90.010000,89.950000
