epoch,alpha,q_assignment,q_mean,q_std,q_min,q_max,q_os_mean,q_os_std,p_gt_tau,p_at_qmax,q_cap,reg_grad_norm,reg_coeff_grad_norm,ce_grad_norm,reg_ce_ratio,ann_train_acc,ann_test_acc,train_loss
30.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.523472793855507,0.0010523472793855509,1.3266413121644307,0.0007932417524889482,64.264,68.08,503.7210013270378
31.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.371912608285701,0.0011371912608285702,1.3441749145217192,0.000846014345709764,64.848,67.97,492.76258862018585
32.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.781696915211773,0.0009781696915211774,1.501794397410719,0.0006513339597002519,65.43,69.09,485.36375123262405
33.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.231036278306652,0.0010231036278306653,1.3881360854173974,0.0007370340981540215,66.016,67.59,476.5924043059349
34.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.047022620617565,0.0010047022620617565,1.3573412049533937,0.0007401987491393179,66.74,69.43,466.5201735496521
35.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.395826334248156,0.0009395826334248156,1.5190413628452384,0.0006185365694485973,67.156,69.15,459.1237367987633
36.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.206213261565344,0.0010206213261565345,1.7577779284447632,0.0005806315517111732,68.066,68.82,448.4727461338043
37.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.957390447862924,0.0008957390447862924,1.5247480208634319,0.0005874669338997106,68.47,69.1,442.2286709547043
38.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.95260155295924,0.000995260155295924,1.5170930846619497,0.0006560310407832988,68.53,69.88,440.87584322690964
39.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.23702525433696,0.001023702525433696,1.4597809752871294,0.0007012713158782881,69.298,68.39,430.64584332704544
40.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.793304200645785,0.0009793304200645787,1.4517742263189084,0.0006745748769405767,69.954,70.35,422.5179297924042
41.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.196914803104923,0.0010196914803104922,1.4684581560196834,0.0006943960072205314,70.176,69.59,417.43974816799164
42.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.615911123798435,0.0008615911123798436,1.3956311215150154,0.0006173487385725181,70.47,69.77,411.6662682890892
43.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.551335834201469,0.001055133583420147,1.3692840650247546,0.0007705731851930021,71.048,69.97,403.53357553482056
44.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.876954144514,0.0009876954144514,1.321707503656337,0.0007472874381957168,71.716,70.88,396.72799122333527
45.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.82808400488575,0.001182808400488575,1.6792107831975918,0.0007043835189268164,71.752,70.6,394.2215220928192
46.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.574213730702022,0.0010574213730702021,1.4098561857408818,0.0007500207352812553,72.32,69.87,384.4088010787964
47.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.549720838157569,0.001054972083815757,1.2244942238880725,0.0008615574195735765,72.508,70.75,380.9980813860893
48.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.374585006860134,0.0011374585006860133,1.376694612868204,0.0008262242693869729,73.38,70.87,373.9781319499016
49.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.27299490245373,0.0011272994902453732,1.3747125075691689,0.000820025630114268,73.604,69.22,367.7316247224808
50.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.546414019435712,0.0010546414019435714,1.4588336816644623,0.000722934639636421,73.886,70.99,361.10280352830887
51.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.49177882435548,0.0010491778824355481,1.3734426197458847,0.0007639036879674432,74.12,71.2,359.42620277404785
52.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.022707788306558,0.0012022707788306559,1.3289637192441839,0.0009046678712300878,74.7,71.95,354.26975309848785
53.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.417108530289086,0.0010417108530289087,1.168599912739557,0.0008914178767879749,74.928,71.65,349.36329931020737
54.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.22033263047999,0.0011220332630479991,1.394834187452381,0.0008044205348145044,75.444,71.63,344.52190428972244
55.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.67477923796914,0.001167477923796914,1.2868538668059786,0.000907234266385382,75.742,70.72,340.3629552721977
56.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.224104971329357,0.0012224104971329357,1.5334959221349667,0.0007971397116146674,75.96,70.89,336.30000615119934
57.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.426282815683836,0.0011426282815683835,1.535587631183758,0.0007440983883723726,76.368,71.14,332.9610013961792
58.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.783922814254186,0.0010783922814254186,1.2578262133527802,0.0008573460069264464,76.624,72.18,329.4968859553337
59.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.609343856922418,0.001060934385692242,1.4466085133851043,0.0007333942638078534,76.78,70.85,324.439965903759
60.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.034656393649502,0.0010034656393649503,1.5433055867176284,0.0006502054084435514,77.304,71.27,319.45456832647324
61.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.26103662693036,0.001026103662693036,1.392948780566549,0.0007366413446126085,77.272,71.57,316.9327522814274
62.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.064346614255916,0.0010064346614255917,1.464564514871056,0.0006871903908679645,77.888,71.45,311.57078462839127
63.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.322984619281653,0.0010322984619281655,1.5705555497957056,0.000657282362322329,78.04,71.96,309.2938379943371
64.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.392259785237192,0.0010392259785237193,1.3171779909485044,0.0007889791551826409,78.592,71.74,300.1262359917164
65.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.184526613367936,0.0011184526613367937,1.5873882495015832,0.0007045867081906217,78.522,72.67,300.5553914606571
66.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.035639260194882,0.0011035639260194882,1.3840969391283784,0.0007973169326669033,78.678,72.28,297.402628660202
67.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.085916700935451,0.0010085916700935452,1.1379437684123805,0.0008863282159369764,78.912,71.39,296.4731619954109
68.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.947344538825794,0.0009947344538825795,1.4667320964587123,0.0006781977815064339,79.276,71.64,290.64404079318047
69.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.579627934160756,0.0010579627934160756,1.397619254026592,0.0007569749703776951,79.57,72.43,285.4041960835457
70.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.492874466820316,0.0012492874466820316,1.4881314111112447,0.000839500757361973,79.414,72.18,288.6832386255264
71.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.554589423284233,0.0011554589423284232,1.180599918885451,0.0009787049142094112,79.91,72.13,283.34523007273674
72.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.39212892146957,0.0012392128921469572,1.251682220171332,0.0009900379442773677,80.322,71.96,279.6257935166359
73.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.422176290595171,0.0011422176290595172,1.4582996006407292,0.0007832530630589655,80.314,72.35,276.5922087430954
74.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.729170144744208,0.0010729170144744208,1.3565089147540528,0.0007909398919571054,80.508,72.6,274.63204538822174
75.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.991413493791738,0.001099141349379174,1.33555922272764,0.0008229821116688296,80.73,71.9,270.65261122584343
76.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.77396523661606,0.001177396523661606,1.2603267195559855,0.0009341994463756225,81.126,72.46,266.21549370884895
77.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.315770380771621,0.0011315770380771622,1.5590050814490086,0.0007258328093616117,81.416,72.5,263.53719425201416
78.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.348449545648338,0.0011348449545648337,1.6657539673234527,0.0006812800550541759,81.444,72.59,262.3292837738991
79.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.344878334786804,0.0013344878334786805,1.1725633470511396,0.0011380944465258632,81.624,72.98,259.58469900488853
80.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.851211927387501,0.0010851211927387502,1.5635298984025165,0.0006940201104228553,81.714,72.27,258.52143943309784
81.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.54651413638854,0.001154651413638854,1.5978042323834598,0.0007226488641330293,81.64,72.04,259.5141154527664
82.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.180636917196558,0.0012180636917196559,1.4101197532110803,0.0008638015948261979,82.146,72.59,252.08298280835152
83.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.707410493945403,0.0012707410493945405,1.228688881739404,0.0010342252365754339,82.368,72.2,250.31917461752892
84.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.539651277517166,0.0011539651277517166,1.510370301235215,0.0007640279518261037,83.008,72.93,241.97167018055916
85.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.499669101307957,0.0010499669101307956,1.2785363628890836,0.0008212256926022863,82.682,72.82,246.59482312202454
86.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.416558917092235,0.0012416558917092235,1.2103704086038938,0.001025847858542259,82.942,72.92,243.95685786008835
87.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.571040845639425,0.0012571040845639426,1.2354689848340334,0.001017511649418553,82.994,72.99,242.35816460847855
88.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.921061474955968,0.0012921061474955968,1.4982699678429912,0.0008623987500435575,83.288,72.63,238.88931894302368
89.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.71967133418906,0.001171967133418906,1.4587119581247956,0.000803426013539708,83.478,72.87,236.4950302541256
90.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.236696498636904,0.0013236696498636906,1.4293404911501797,0.0009260702107435181,83.302,73.19,239.71650379896164
91.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.109570333586516,0.0013109570333586517,0.991535463877961,0.0013221484063024955,83.648,72.55,235.10159876942635
92.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.60490402985996,0.001360490402985996,1.3162372233566109,0.0010336209756449013,83.706,73.49,233.97642382979393
93.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.389690580068606,0.0012389690580068607,1.292946953159884,0.0009582520419564743,83.87,72.91,230.99141347408295
94.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.203160518959619,0.001320316051895962,1.2672651245857274,0.0010418625323785952,83.766,73.09,231.3886725306511
95.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.500331041061527,0.0012500331041061527,1.1202914758805378,0.0011158106002044149,84.53,72.7,222.76916924118996
96.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.318612004489667,0.0012318612004489668,0.9297749449454242,0.0013249025553396412,84.384,73.51,224.65483087301254
97.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.097390960501194,0.0012097390960501195,1.367397116673983,0.0008847020966320697,84.398,73.25,223.28661841154099
98.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.074547855904692,0.0013074547855904692,1.1001301492330497,0.0011884546446635925,84.522,72.7,223.07811576128006
99.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.13062519157564,0.001413062519157564,1.1286292443626689,0.0012520165733925432,84.986,73.34,216.22791266441345
100.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.872487966255237,0.0012872487966255237,1.190592608222661,0.0010811832592738442,84.952,73.36,215.7867001593113
101.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.381913013534056,0.0014381913013534057,1.2858541870792455,0.0011184715310685316,84.618,73.33,220.49186113476753
102.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.024254443509902,0.0013024254443509903,1.2919691368617605,0.0010080933105837409,85.054,73.23,214.8455593585968
103.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.27124265771598,0.001127124265771598,1.3863637137079394,0.0008130076217567864,85.21,73.0,213.31417933106422
104.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.598462049014513,0.0014598462049014514,1.2720963207880318,0.0011475909339924144,85.448,73.33,212.29617756605148
105.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.872905166494796,0.0013872905166494797,1.285351798626455,0.0010793080292352318,85.454,72.95,208.84758272767067
106.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.157625207701118,0.0014157625207701118,1.334858044203152,0.0010606090489683913,85.442,73.6,209.1692006289959
107.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.037808372648367,0.0013037808372648367,1.2645900713917566,0.0010309908853150715,85.836,73.91,203.1912862956524
108.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.874679118673068,0.001287467911867307,1.2242126054272529,0.0010516701969573152,85.624,73.71,206.82509645819664
109.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.918717990681143,0.0013918717990681144,1.2101871953688295,0.0011501293389936363,85.676,73.65,207.067282050848
110.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.094292158829397,0.0012094292158829397,1.5018001165499109,0.0008053196977114135,86.264,73.67,199.10462807118893
111.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.04879830748589,0.0013048798307485892,1.4618721258874163,0.0008926087361823617,86.11,73.25,201.41600468754768
112.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.49934862363439,0.001149934862363439,1.1108926224791096,0.0010351449267861743,86.01,73.59,199.8574325144291
113.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.181221603533784,0.0013181221603533785,1.4363822461209328,0.0009176680956013447,86.35,73.46,197.23226311802864
114.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.347751670841001,0.0012347751670841003,1.1812624420880475,0.001045301300616535,86.268,73.34,198.4103022813797
115.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.246128561344587,0.0012246128561344588,1.2578752153972987,0.0009735567098741714,86.452,73.97,197.39849546551704
116.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.364955390320262,0.0011364955390320262,1.0957552022493067,0.001037180144524151,86.482,73.58,196.19366005063057
117.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.478084045221744,0.0011478084045221744,1.3478647544712496,0.0008515753533242622,86.708,73.28,192.9511135816574
118.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.444292735286309,0.001144429273528631,1.0163786086982227,0.0011259871702675988,86.812,73.18,190.96369896829128
119.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.57864294933035,0.001257864294933035,1.5531842049127293,0.0008098616319650973,87.088,73.86,186.53855922818184
120.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.966286532092777,0.0014966286532092777,1.2562903625278863,0.001191307915630099,87.116,74.14,187.09396544098854
121.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.733077698851032,0.0012733077698851031,0.9452228659178181,0.0013470979340398333,87.042,73.95,186.84442922472954
122.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.325852890989776,0.0013325852890989777,1.1329534739465092,0.001176204777815875,87.396,74.02,185.7863307595253
123.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.731250731674777,0.0011731250731674778,1.2631202950158718,0.0009287516618935625,87.136,73.89,187.1333315819502
124.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.387838285379292,0.0013387838285379293,1.3704992231027968,0.0009768585096363177,87.282,74.11,185.68313743174076
125.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.53068148553672,0.001353068148553672,1.1221523778790956,0.0012057793355221638,87.388,74.05,183.4354583621025
126.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.7180291818648,0.00137180291818648,1.1773299306559841,0.0011651813841359996,87.648,74.16,181.79094038903713
127.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.09246386244398,0.001409246386244398,1.452835933425467,0.0009699969238244993,87.594,74.25,180.30514587461948
128.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15.151967424833028,0.0015151967424833028,1.3768891418663392,0.0011004493364146159,87.546,73.81,182.3180027604103
129.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.908865250248803,0.0013908865250248804,1.2478546624476543,0.0011146222127316257,87.714,73.92,178.62934510409832
130.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.421475188465806,0.0013421475188465806,1.1285920552600923,0.001189222901748385,88.014,74.15,176.7242459654808
131.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.275812250752434,0.0014275812250752434,1.1761406186810892,0.0012137844764481623,87.97,74.31,176.08968904614449
132.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.393287643912723,0.0013393287643912724,1.2878174591563434,0.0010399989182229867,88.0,74.1,174.5196603089571
133.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.879876535175484,0.0014879876535175485,1.2353541780496453,0.001204502870477806,88.064,73.88,173.61963836848736
134.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,16.068736380395492,0.0016068736380395493,1.5860291873025438,0.0010131425391814238,88.29,74.13,170.99084934592247
135.0,0.25,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,16.577468997738,0.0016577468997737998,0.9387420383412576,0.0017659237916978902,88.404,74.2,170.22488477826118
