epoch,alpha,q_assignment,q_mean,q_std,q_min,q_max,q_os_mean,q_os_std,p_gt_tau,p_at_qmax,q_cap,reg_grad_norm,reg_coeff_grad_norm,ce_grad_norm,reg_ce_ratio,ann_train_acc,ann_test_acc,train_loss
15.0,0.0,identity,1.0,0.0,1.0,1.0,1.0,0.0,0.7295545775567174,0.0,0.0,54.70943379899344,0.027354716899496718,1.7491266917714532,0.01563907121661544,43.88,46.61,1120.6095712184906
16.0,0.0,identity,1.0,0.0,1.0,1.0,1.0,0.0,0.7282630186861433,0.0,0.0,55.596212245714696,0.02779810612285735,1.8397771435213335,0.01510949639783641,44.378,52.55,1119.7714426517487
17.0,0.0,identity,1.0,0.0,1.0,1.0,1.0,0.0,0.7257720760982055,0.0,0.0,56.32900748864444,0.028164503744322222,1.9267638196358867,0.014617517444169496,44.656,52.92,1119.5926911830902
18.0,0.0,identity,1.0,0.0,1.0,1.0,1.0,0.0,0.7234324550689639,0.0,0.0,56.98943565580543,0.028494717827902714,2.0790922477253906,0.01370536485770512,45.892,52.4,1112.5703332424164
19.0,0.0,identity,1.0,0.0,1.0,1.0,1.0,0.0,0.7130040646818898,0.0,0.0,57.60601192597756,0.028803005962988782,1.8472175805490965,0.015592643912812326,46.554,55.41,1111.7185015678406
20.0,0.0,identity,1.0,0.0,1.0,1.0,1.0,0.0,0.7144698581427259,0.0,0.0,58.24728662286151,0.029123643311430754,1.8003000350715308,0.016177105340262683,46.76,56.31,1111.2267549037933
21.0,0.0,identity,1.0,0.0,1.0,1.0,1.0,0.0,0.7064498240685524,0.0,0.0,58.81976325398948,0.02940988162699474,1.9213066069871556,0.01530722973628506,47.208,53.23,1108.4618968963623
22.0,0.0,identity,1.0,0.0,1.0,1.0,1.0,0.0,0.6908701159765044,0.0,0.0,59.36306578510529,0.029681532892552646,1.9422110639746375,0.015282341576105987,47.35,49.76,1111.8244564533234
23.0,0.0,identity,1.0,0.0,1.0,1.0,1.0,0.0,0.6698289806275721,0.0,0.0,59.931388758229104,0.029965694379114553,1.766890667736725,0.01695956344457844,47.822,54.16,1113.5642132759094
24.0,0.0,identity,1.0,0.0,1.0,1.0,1.0,0.0,0.6604715634489913,0.0,0.0,60.393385241991105,0.030196692620995554,1.9295932968957508,0.015649252445877965,47.874,54.3,1115.891627073288
25.0,0.0,identity,1.0,0.0,1.0,1.0,1.0,0.0,0.6458743752725898,0.0,0.0,60.8652069549063,0.03043260347745315,1.9328333189161548,0.015745073917971555,48.598,55.42,1114.267567396164
26.0,0.0,identity,1.0,0.0,1.0,1.0,1.0,0.0,0.6267934927855001,0.0,0.0,61.26372682549063,0.030631863412745316,2.0174306588081783,0.015183601616742289,48.87,54.96,1112.1402394771576
27.0,0.0,identity,1.0,0.0,1.0,1.0,1.0,0.0,0.6048881227098157,0.0,0.0,61.58742468651049,0.030793712343255245,1.9047404357917808,0.016166881200510987,49.16,55.68,1113.683299779892
28.0,0.0,identity,1.0,0.0,1.0,1.0,1.0,0.0,0.5972304098746356,0.0,0.0,61.92585400087586,0.03096292700043793,1.9999521005138179,0.015481834286172697,49.432,54.82,1111.8076004981995
29.0,0.0,identity,1.0,0.0,1.0,1.0,1.0,0.0,0.59100704485803,0.0,0.0,62.23936524761304,0.03111968262380652,1.9828914498216648,0.015694092899843474,49.808,58.69,1111.3689723014832
30.0,0.08,identity,1.0,0.0,1.0,1.0,1.0410614663072864,0.08839996564952309,0.587035390879492,0.0,0.0,62.6541835377552,0.0313270917688776,2.079144148578073,0.015067301509759295,49.736,56.85,1116.0062637329102
31.0,0.16,identity,1.0,0.0,1.0,1.0,1.082504202337826,0.1714291534460414,0.5778713918402981,0.0,0.0,63.026116937093725,0.031513058468546865,1.9099996613197283,0.016498986416978046,50.068,56.99,1115.7909605503082
32.0,0.24,identity,1.0,0.0,1.0,1.0,1.124039232883307,0.2550096778613527,0.5698204540535617,0.0,0.0,63.36462109692278,0.03168231054846139,2.2831728858820743,0.013876439556709846,50.54,60.08,1114.9093725681305
33.0,0.32,identity,1.0,0.0,1.0,1.0,1.1655770988415575,0.33427816255928,0.5707150606243202,0.0,0.0,63.737007253223084,0.03186850362661154,2.141060976302604,0.014884444665207632,50.246,55.62,1120.7826447486877
34.0,0.4,identity,1.0,0.0,1.0,1.0,1.2071685492230193,0.40663674237478115,0.5747096247380347,0.0,0.0,64.08145584643374,0.03204072792321687,1.9609006043442783,0.01633980215633175,50.502,58.23,1118.8862080574036
35.0,0.48,identity,1.0,0.0,1.0,1.0,1.248898216220729,0.48639320214386184,0.5774760372803339,0.0,0.0,64.29761688063984,0.03214880844031992,2.024416325891076,0.015880532096662063,50.854,54.47,1116.7205142974854
36.0,0.56,identity,1.0,0.0,1.0,1.0,1.2906801069484037,0.5631471790011277,0.5769693229509436,0.0,0.0,64.61354149296179,0.032306770746480896,2.157007966855133,0.014977585267607245,51.292,59.33,1118.4012553691864
37.0,0.64,identity,1.0,0.0,1.0,1.0,1.3320036297259124,0.6466889128355724,0.5843110746130005,0.0,0.0,64.82779618311102,0.03241389809155551,2.0734335723614916,0.015632957102473467,51.374,59.23,1117.3224971294403
38.0,0.72,identity,1.0,0.0,1.0,1.0,1.3737570952881328,0.7189467174317831,0.5884393793542672,0.0,0.0,65.06376838730287,0.03253188419365144,2.00023902797504,0.016263998321533295,51.048,59.84,1125.018373966217
39.0,0.8,identity,1.0,0.0,1.0,1.0,1.4157520444191936,0.7919028659001031,0.5857342426734202,0.0,0.0,65.11073665417192,0.03255536832708596,2.2020208853101852,0.014784314056358317,51.614,60.36,1119.5903747081757
40.0,0.88,identity,1.0,0.0,1.0,1.0,1.4573130433821617,0.8529848020399928,0.5898966473691604,0.0,0.0,65.26617593603501,0.032633087968017505,2.0516447520075043,0.015905817971696372,51.808,58.61,1117.2302780151367
41.0,0.96,identity,1.0,0.0,1.0,1.0,1.4996213010509911,0.9264943921352591,0.588344003690783,0.0,0.0,65.54447676189412,0.03277223838094706,2.1255900465944806,0.015417948740140736,51.588,57.6,1120.3318116664886
42.0,1.04,identity,1.0,0.0,1.0,1.0,1.540955411503687,0.9869931180153966,0.5962340282967024,0.0,0.0,65.81406231915939,0.03290703115957969,2.0476561555072386,0.0160705844441095,51.824,59.13,1124.9352927207947
43.0,1.12,identity,1.0,0.0,1.0,1.0,1.5823030029721272,1.059223911341499,0.6000953906637323,0.0,0.0,65.96837178912004,0.03298418589456002,1.8677433838981874,0.017659913122389636,51.93,54.8,1126.7574367523193
44.0,1.2,identity,1.0,0.0,1.0,1.0,1.6235817814117197,1.1372502844047059,0.6094144427258036,0.0,0.0,66.01333731936697,0.033006668659683484,1.892735763037289,0.017438603583374686,52.034,61.25,1121.5067632198334
45.0,1.28,identity,1.0,0.0,1.0,1.0,1.665025628131369,1.1959685044520347,0.6156186229737518,0.0,0.0,66.25067656549435,0.03312533828274717,2.253909999361041,0.014696832744935618,52.368,59.6,1122.382511138916
46.0,1.36,identity,1.0,0.0,1.0,1.0,1.7057889315783215,1.2851921807774498,0.6252754844363083,0.0,0.0,66.49077232413724,0.03324538616206862,2.4282439984126967,0.013691122549381603,52.106,59.55,1125.3881912231445
47.0,1.44,identity,1.0,0.0,1.0,1.0,1.7472375823408746,1.3396704818891443,0.6285155747857545,0.0,0.0,66.48562730625066,0.033242813653125335,2.0852450651057697,0.01594192174790696,52.558,58.69,1123.3261551856995
48.0,1.52,identity,1.0,0.0,1.0,1.0,1.7884732228715707,1.398121235010874,0.6352275300513753,0.0,0.0,66.67575664856157,0.03333787832428079,2.3461116379354294,0.014209843123074065,52.908,60.77,1119.4342896938324
49.0,1.6,identity,1.0,0.0,1.0,1.0,1.8300204530091542,1.4881414522600296,0.6389466274120009,0.0,0.0,66.84368559774941,0.03342184279887471,2.23964852775358,0.014922807031868346,52.726,59.46,1120.4088506698608
50.0,1.68,identity,1.0,0.0,1.0,1.0,1.8714107403060054,1.546984269490937,0.6413613742269824,0.0,0.0,66.84207580666934,0.03342103790333467,2.042321706629873,0.016364237717712077,52.562,56.9,1120.615876674652
51.0,1.76,identity,1.0,0.0,1.0,1.0,1.912253345674871,1.6097829570550748,0.6504768910615341,0.0,0.0,66.96219012253003,0.033481095061265016,2.074715208466936,0.016137682379069807,52.784,58.98,1123.864494562149
52.0,1.84,identity,1.0,0.0,1.0,1.0,1.9537588199386207,1.6548491621871129,0.6514839244925458,0.0,0.0,67.03558042538864,0.033517790212694326,2.187329827911347,0.01532361045188143,53.414,61.11,1115.7724900245667
53.0,1.92,identity,1.0,0.0,1.0,1.0,1.9950261981895818,1.7041353767790148,0.6530861182286002,0.0,0.0,67.18220986054884,0.03359110493027442,2.171110084486524,0.01547185707914891,52.998,61.4,1118.405112028122
54.0,2.0,identity,1.0,0.0,1.0,1.0,2.0361991959154757,1.7794875729724269,0.6554960731960013,0.0,0.0,67.35491881897957,0.03367745940948979,2.457304743363842,0.013705039841085481,53.496,59.46,1118.204619884491
55.0,2.08,identity,1.0,0.0,1.0,1.0,2.0769641649387682,1.8711447932226273,0.6567588593343945,0.0,0.0,67.32579029751207,0.033662895148756034,2.251254506980631,0.014952949586275122,53.254,60.98,1121.0705244541168
56.0,2.16,identity,1.0,0.0,1.0,1.0,2.1189738545576327,1.9344563679317075,0.6487675987546097,0.0,0.0,67.41186338775198,0.03370593169387599,2.13118192206898,0.015815605108527676,53.322,60.11,1119.0027530193329
57.0,2.24,identity,1.0,0.0,1.0,1.0,2.158748511463175,1.9981077266166278,0.6547852876546133,0.0,0.0,67.53032692521535,0.033765163462607675,2.267839064822015,0.014888694699003098,53.3,60.68,1122.1081545352936
58.0,2.32,identity,1.0,0.0,1.0,1.0,2.199833002236798,2.0248620735714806,0.6530003363214185,0.0,0.0,67.54900463169979,0.03377450231584989,2.3487754993752334,0.014379621349436674,53.67,62.77,1118.8435308933258
59.0,2.4,identity,1.0,0.0,1.0,1.0,2.239833465317631,2.111089652761474,0.6514263794855084,0.0,0.0,67.58428465537791,0.03379214232768896,2.28038538817182,0.014818610267793395,53.63,60.86,1114.1104423999786
60.0,2.48,identity,1.0,0.0,1.0,1.0,2.2785802015563106,2.1628074292331707,0.6612127193099703,0.0,0.0,67.60174809514928,0.03380087404757464,2.3265151843922482,0.014528542205240061,53.598,60.35,1116.7525508403778
61.0,2.56,identity,1.0,0.0,1.0,1.0,2.318803130513262,2.223276440749693,0.6573407029556801,0.0,0.0,67.56431937083862,0.03378215968541931,2.4459287074248595,0.01381158804133179,54.1,60.35,1111.1935586929321
62.0,2.64,identity,1.0,0.0,1.0,1.0,2.360361206562013,2.267147396531556,0.6575831380646552,0.0,0.0,67.74123866450924,0.03387061933225462,2.3897412852250586,0.01417334150004643,54.164,58.82,1112.2442338466644
63.0,2.72,identity,1.0,0.0,1.0,1.0,2.4008148521413584,2.3521228251249893,0.6609590956012307,0.0,0.0,67.89141085293882,0.03394570542646941,2.1976573686893244,0.015446313838591916,54.108,62.79,1114.4655647277832
64.0,2.8,identity,1.0,0.0,1.0,1.0,2.44305123758438,2.389051702626221,0.6557720766957763,0.0,0.0,67.89639692452046,0.03394819846226023,2.198303754249234,0.01544290610278025,54.196,60.5,1111.7043793201447
65.0,2.88,identity,1.0,0.0,1.0,1.0,2.4843885825418144,2.4685752196690007,0.6568105431164012,0.0,0.0,67.92988421612905,0.03396494210806453,2.5219011580365533,0.013467991003465104,54.4,60.78,1110.1201078891754
66.0,2.96,identity,1.0,0.0,1.0,1.0,2.526120891351529,2.5473165847456363,0.6548273807291485,0.0,0.0,68.05142152578216,0.034025710762891084,2.37953095881689,0.014299335184867179,54.092,61.4,1114.2293169498444
67.0,3.04,identity,1.0,0.0,1.0,1.0,2.5692401401831977,2.587448152434795,0.6461940679098944,0.0,0.0,68.11670957743941,0.03405835478871971,2.0263967075318328,0.01680734806868249,54.464,60.98,1115.2257459163666
68.0,3.12,identity,1.0,0.0,1.0,1.0,2.610614574168954,2.697214149148263,0.6458802369549451,0.0,0.0,68.16183136794469,0.03408091568397234,2.0828073176242814,0.016362970974600835,54.588,62.18,1111.625967502594
69.0,3.2,identity,1.0,0.0,1.0,1.0,2.6519899910978038,2.7441789420974225,0.6473923842315479,0.0,0.0,68.09887233478278,0.034049436167391395,2.2549964007940724,0.015099552334274794,54.828,62.69,1107.903620004654
70.0,3.28,identity,1.0,0.0,1.0,1.0,2.693185237972328,2.8509857300907147,0.6480690681416056,0.0,0.0,68.0456172296932,0.034022808614846606,2.482951596266773,0.01370256619823012,54.588,63.53,1108.775535583496
71.0,3.36,identity,1.0,0.0,1.0,1.0,2.7343516203448597,2.91939772303452,0.6443952637560227,0.0,0.0,68.0073216647907,0.034003660832395345,2.365562686885015,0.014374449267785645,55.064,62.49,1102.1653065681458
72.0,3.44,identity,1.0,0.0,1.0,1.0,2.776776721105551,2.92621649988472,0.6395982673101108,0.0,0.0,68.13963720580568,0.03406981860290284,2.217771718234542,0.015362184630086333,55.042,62.17,1104.9066970348358
73.0,3.52,identity,1.0,0.0,1.0,1.0,2.8183785942204467,3.0395752475084854,0.6384537669703784,0.0,0.0,68.30370741202873,0.03415185370601437,2.4203437247216066,0.01411033208101159,54.536,62.49,1108.4887852668762
74.0,3.6,identity,1.0,0.0,1.0,1.0,2.8591535286525325,3.1167191379820296,0.6419373583000945,0.0,0.0,68.1094750309328,0.0340547375154664,2.500487958679601,0.013619236756272654,55.674,62.53,1096.546953201294
75.0,3.68,identity,1.0,0.0,1.0,1.0,2.9019745164515114,3.1959820366881386,0.6340617159443438,0.0,0.0,68.19217342092229,0.034096086710461146,2.26985459370228,0.015021264712312792,55.19,62.16,1098.522203207016
76.0,3.76,identity,1.0,0.0,1.0,1.0,2.9458874668306705,3.222247949951445,0.6258147003705544,0.0,0.0,68.15325235511207,0.03407662617755604,2.0948832348028064,0.01626659930798659,55.37,63.82,1099.7057209014893
77.0,3.84,identity,1.0,0.0,1.0,1.0,2.9873553816314855,3.349859931584819,0.6241107345237147,0.0,0.0,68.37560114343474,0.034187800571717365,2.3076274121586033,0.014815130203249482,55.42,63.18,1097.804503440857
78.0,3.92,identity,1.0,0.0,1.0,1.0,3.0273894227069356,3.414886992300868,0.6258301538274721,0.0,0.0,68.33802211151038,0.03416901105575519,2.4681345953740705,0.013844063091128357,55.682,62.09,1096.7781562805176
79.0,4.0,identity,1.0,0.0,1.0,1.0,3.0683078168298277,3.453456743903782,0.6289865897439629,0.0,0.0,68.42999931584076,0.03421499965792038,2.2921388118309167,0.014927106282271837,55.788,62.98,1097.3437225818634
80.0,4.0,identity,1.0,0.0,1.0,1.0,3.066955461526466,3.4455674572673907,0.6341352482585956,0.0,0.0,68.31571959842397,0.03415785979921199,2.307947026749697,0.014800105636443838,55.494,63.56,1095.5347537994385
81.0,4.0,identity,1.0,0.0,1.0,1.0,3.0666829545784484,3.4166697907020978,0.6339727321549145,0.0,0.0,68.33012608080352,0.03416506304040176,2.5579517571334,0.013356414148595694,55.856,63.04,1094.8652024269104
82.0,4.0,identity,1.0,0.0,1.0,1.0,3.0677416434373392,3.4449497830227513,0.6315542563148167,0.0,0.0,68.33163614103779,0.0341658180705189,2.0866757612149014,0.016373323879809158,56.34,63.83,1086.8417110443115
83.0,4.0,identity,1.0,0.0,1.0,1.0,3.06826737530701,3.4140814862897635,0.6286807505371016,0.0,0.0,68.27943875422379,0.034139719377111896,2.238165257191909,0.01525343996267056,56.21,59.99,1087.5848965644836
84.0,4.0,identity,1.0,0.0,1.0,1.0,3.0682255422977533,3.328457200618656,0.6277706897472177,0.0,0.0,68.31859863644172,0.03415929931822086,2.520794240685276,0.013551006570427057,56.558,62.77,1081.8397402763367
85.0,4.0,identity,1.0,0.0,1.0,1.0,3.0680143064855003,3.2942144084159675,0.6264418285825978,0.0,0.0,68.27401316546627,0.03413700658273314,2.380884675456388,0.014337950483128489,56.154,63.53,1086.5835490226746
86.0,4.0,identity,1.0,0.0,1.0,1.0,3.066127234407703,3.378268752866389,0.6302040862610273,0.0,0.0,68.3376194175736,0.0341688097087868,2.2978510638637335,0.014869897464691851,56.008,63.1,1089.7190308570862
87.0,4.0,identity,1.0,0.0,1.0,1.0,3.066512408463851,3.3578040264451596,0.6238230149764235,0.0,0.0,68.37382648583761,0.03418691324291881,2.135776879287483,0.016006781220669414,56.362,64.31,1083.356887102127
88.0,4.0,identity,1.0,0.0,1.0,1.0,3.0664474262910733,3.3273883792750367,0.6236125473171243,0.0,0.0,68.42971375647045,0.03421485687823522,2.4464576225898638,0.013985468851904641,56.724,65.45,1084.080727815628
89.0,4.0,identity,1.0,0.0,1.0,1.0,3.063895308453104,3.327047957178882,0.619984563354336,0.0,0.0,68.43554746028532,0.03421777373014266,2.4314920384877112,0.014072747592225193,56.548,64.0,1081.1853053569794
90.0,4.0,identity,1.0,0.0,1.0,1.0,3.0613277476766836,3.3411674627562618,0.6225458394231089,0.0,0.0,68.38467216076747,0.03419233608038373,2.113907842311384,0.016174941686671274,56.474,63.33,1082.0902645587921
91.0,4.0,identity,1.0,0.0,1.0,1.0,3.0597304956382496,3.3103319318093303,0.6179657019007846,0.0,0.0,68.30278262925077,0.034151391314625384,2.419717430271002,0.014113793159228729,56.976,62.23,1076.621975660324
92.0,4.0,identity,1.0,0.0,1.0,1.0,3.0578365112509567,3.269840417920476,0.6102509739453835,0.0,0.0,68.39291799813637,0.03419645899906819,2.3008249669679532,0.014862694681261467,56.71,64.59,1078.256513595581
93.0,4.0,identity,1.0,0.0,1.0,1.0,3.053545930501445,3.3058302298836084,0.6107875268782497,0.0,0.0,68.39139582073427,0.03419569791036714,2.295056627840528,0.014899718593236917,56.29,64.68,1083.5021953582764
94.0,4.0,identity,1.0,0.0,1.0,1.0,3.0512918230822628,3.3173289646577957,0.6064125278111919,0.0,0.0,68.31077870872919,0.034155389354364595,2.369167960806716,0.014416617951702538,56.686,64.04,1076.7360880374908
95.0,4.0,identity,1.0,0.0,1.0,1.0,3.048675259055994,3.300114119449235,0.5936647623091402,0.0,0.0,68.2580269365587,0.034129013468279346,2.4893218371196806,0.013710165137895147,57.09,64.96,1070.7173519134521
96.0,4.0,identity,1.0,0.0,1.0,1.0,3.0443968547274696,3.261888583907691,0.5863773592597689,0.0,0.0,68.30729143087193,0.034153645715435964,2.462654252095664,0.013868632060863587,57.208,63.39,1072.4955463409424
97.0,4.0,identity,1.0,0.0,1.0,1.0,3.0376793838218044,3.278354766118862,0.5847751649139482,0.0,0.0,68.25192369817115,0.034125961849085576,2.298056183462738,0.014849924947293574,57.108,64.05,1070.863465309143
98.0,4.0,identity,1.0,0.0,1.0,1.0,3.032291230643192,3.245303503387724,0.5821904465365593,0.0,0.0,68.34451328404289,0.03417225664202145,2.5273914891341884,0.013520761144023587,57.464,63.44,1066.0579206943512
99.0,4.0,identity,1.0,0.0,1.0,1.0,3.020682078798104,3.2899751004660525,0.5754912744092819,0.0,0.0,68.3259802358906,0.0341629901179453,2.2567578454522637,0.01513808412665511,57.49,64.28,1062.381403207779
100.0,4.0,identity,1.0,0.0,1.0,1.0,3.0198455844693783,3.218452414588245,0.5730472219264721,0.0,0.0,68.26810631550273,0.034134053157751365,2.213471984034857,0.015421045942280078,57.686,64.67,1062.3957588672638
101.0,4.0,identity,1.0,0.0,1.0,1.0,3.0190853962812887,3.2248442032757927,0.5734015468441312,0.0,0.0,68.1805526033333,0.034090276301666646,2.3711875000566924,0.014376879222267993,57.716,64.62,1060.8296842575073
102.0,4.0,identity,1.0,0.0,1.0,1.0,3.0191015136211425,3.208948127449016,0.5690110988934022,0.0,0.0,68.00221823832847,0.034001109119164236,2.5446304383078906,0.013361904584374161,58.002,65.13,1055.383938550949
103.0,4.0,identity,1.0,0.0,1.0,1.0,3.020511592440593,3.2046341841178174,0.5696323678621551,0.0,0.0,68.02962911459596,0.03401481455729798,2.629649182643675,0.01293511498864717,57.916,64.81,1054.9299972057343
104.0,4.0,identity,1.0,0.0,1.0,1.0,3.0191916998694923,3.2520701525461337,0.5776055127458499,0.0,0.0,68.03048906089103,0.034015244530445514,2.700373922772971,0.01259649422755342,57.596,65.06,1057.3489618301392
105.0,4.0,identity,1.0,0.0,1.0,1.0,3.0225152286422223,3.187147470386437,0.5690686419186994,0.0,0.0,68.03372365916509,0.034016861829582544,2.1001476819197094,0.016197366557807166,58.156,64.36,1049.6445260047913
106.0,4.0,identity,1.0,0.0,1.0,1.0,3.0196575185526973,3.26867257115786,0.567750972402675,0.0,0.0,68.16380380838268,0.034081901904191345,2.5943239945534904,0.013137103143532844,58.15,63.28,1050.1612627506256
107.0,4.0,identity,1.0,0.0,1.0,1.0,3.023033521364412,3.2604901815009546,0.5600841988992813,0.0,0.0,68.073596032354,0.034036798016177004,2.213482311223866,0.015377036375482742,58.052,64.33,1054.302536725998
108.0,4.0,identity,1.0,0.0,1.0,1.0,3.0255886282762297,3.198809043830618,0.5566879933142601,0.0,0.0,68.01360639314791,0.034006803196573954,2.3206646126926933,0.01465390690691641,58.326,63.95,1048.8060910701752
109.0,4.0,identity,1.0,0.0,1.0,1.0,3.02742085676364,3.195883176515779,0.5480237760202354,0.0,0.0,67.91459936572427,0.03395729968286214,2.4011757247802614,0.014141946935587011,58.93,65.59,1041.5211429595947
110.0,4.0,identity,1.0,0.0,1.0,1.0,3.0274691758558268,3.1758220201867924,0.5477525710754687,0.0,0.0,67.8834179458197,0.03394170897290985,2.6587894199511375,0.012765850773369492,58.676,64.98,1040.5659475326538
111.0,4.0,identity,1.0,0.0,1.0,1.0,3.0311536618205897,3.130604540905379,0.542585796559863,0.0,0.0,67.8954003519129,0.03394770017595645,2.6378306562799696,0.012869552522310729,58.736,64.29,1041.1347348690033
112.0,4.0,identity,1.0,0.0,1.0,1.0,3.0305844456948283,3.1480626078212963,0.542463248038231,0.0,0.0,67.94244748571485,0.03397122374285742,2.179711974507203,0.01558518930031467,58.824,65.24,1039.3801484107971
113.0,4.0,identity,1.0,0.0,1.0,1.0,3.0308112842042734,3.1592643553643582,0.5428063845085671,0.0,0.0,67.92521364068223,0.033962606820341114,2.556389854163288,0.013285378505563328,59.172,65.08,1033.2852692604065
114.0,4.0,identity,1.0,0.0,1.0,1.0,3.029533145982591,3.151121037695414,0.547909753706754,0.0,0.0,67.85560583740146,0.03392780291870073,2.7353475221842434,0.012403470726677,58.84,65.32,1036.6449739933014
115.0,4.0,identity,1.0,0.0,1.0,1.0,3.0306914907587155,3.151510391089008,0.5524904237074011,0.0,0.0,67.85450932720062,0.03392725466360031,2.4481164779339886,0.013858513256784317,59.03,65.71,1034.4434945583344
116.0,4.0,identity,1.0,0.0,1.0,1.0,3.0332195905163464,3.1685628726354342,0.5481655073287847,0.0,0.0,67.8705728959331,0.03393528644796655,2.471723127064668,0.013729404428993189,59.016,66.76,1034.9950127601624
117.0,4.0,identity,1.0,0.0,1.0,1.0,3.0307485014581315,3.1865707431607846,0.5531926831930799,0.0,0.0,67.71665223960463,0.033858326119802315,2.4861279264050005,0.013618899397812667,59.368,64.74,1030.106444120407
118.0,4.0,identity,1.0,0.0,1.0,1.0,3.033615958660155,3.189740946225803,0.5368281255292771,0.0,0.0,67.79514109549774,0.03389757054774887,2.382684344217026,0.014226630829224655,59.34,66.04,1029.0400269031525
119.0,4.0,identity,1.0,0.0,1.0,1.0,3.035196600667656,3.166002315023671,0.5375735428936951,0.0,0.0,67.67411512649646,0.03383705756324823,2.9255988549739156,0.011565856852083679,59.812,65.8,1020.9980008602142
120.0,4.0,identity,1.0,0.0,1.0,1.0,3.0381733846786383,3.115219922321837,0.5345678914843313,0.0,0.0,67.69543962769367,0.033847719813846835,2.7783512178254615,0.012182664163078168,59.454,65.93,1022.8678512573242
121.0,4.0,identity,1.0,0.0,1.0,1.0,3.0395395347224476,3.137486731609725,0.5334084733672764,0.0,0.0,67.59198777383502,0.03379599388691751,2.423899877729777,0.013942817604566577,59.482,65.79,1018.7495896816254
122.0,4.0,identity,1.0,0.0,1.0,1.0,3.04190440799879,3.084355206745665,0.5246195776383286,0.0,0.0,67.61550486921074,0.03380775243460537,2.5719832033403955,0.01314462411367894,60.17,65.42,1014.7490003108978
123.0,4.0,identity,1.0,0.0,1.0,1.0,3.0409776347372537,3.1237903964489013,0.5269155067860928,0.0,0.0,67.53303095469637,0.033766515477348186,2.6951805542666003,0.012528479928327684,60.248,65.55,1014.9072597026825
