L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,95.130000,95.030000,95.190000,94.820000,94.380000,94.060000,93.540000,93.730000,93.020000,92.850000,92.590000
