name,role,is_head,matched,n_params,out_channels,bn_name,if_name,risk_mean,risk_max,p_gt_tau,q_mean,q_max,q_os_mean,q_mean_pre_norm
conv1.0,stem,False,True,1728,64,conv1.1,conv1.2,5.89212703704834,13.844456672668457,1.0,7.522834777832031,18.125938415527344,22.56850814819336,3.000000476837158
conv2_x.0.residual_function.0,residual_preact,False,True,36864,64,conv2_x.0.residual_function.1,conv2_x.0.residual_function.2,1.2923574447631836,13.844456672668457,1.0,1.3898098468780518,18.125938415527344,4.169429779052734,3.000000476837158
conv2_x.0.residual_function.3,residual_terminal,False,True,36864,64,conv2_x.0.residual_function.4,conv2_x.0.act,0.8652785420417786,0.8652785420417786,1.0,0.8203712701797485,0.8203712701797485,2.4611141681671143,3.000000476837158
conv2_x.1.residual_function.0,residual_preact,False,True,36864,64,conv2_x.1.residual_function.1,conv2_x.1.residual_function.2,0.8652785420417786,0.8652785420417786,1.0,0.8203712701797485,0.8203712701797485,2.4611141681671143,3.000000476837158
conv2_x.1.residual_function.3,residual_terminal,False,True,36864,64,conv2_x.1.residual_function.4,conv2_x.1.act,1.1644196510314941,13.844456672668457,1.0,1.2192261219024658,18.125938415527344,3.6576790809631348,3.000000476837158
conv3_x.0.residual_function.0,residual_preact,False,True,73728,128,conv3_x.0.residual_function.1,conv3_x.0.residual_function.2,0.8652785420417786,0.8652785420417786,1.0,0.8203712701797485,0.8203712701797485,2.4611141681671143,3.000000476837158
conv3_x.0.residual_function.3,residual_terminal,False,True,147456,128,conv3_x.0.residual_function.4,conv3_x.0.act,0.8652785420417786,0.8652785420417786,1.0,0.8203712701797485,0.8203712701797485,2.4611141681671143,3.000000476837158
conv3_x.0.shortcut.0,shortcut,False,True,8192,128,conv3_x.0.shortcut.1,conv3_x.0.act,0.8652785420417786,0.8652785420417786,1.0,0.8203712701797485,0.8203712701797485,2.4611141681671143,3.000000476837158
conv3_x.1.residual_function.0,residual_preact,False,True,147456,128,conv3_x.1.residual_function.1,conv3_x.1.residual_function.2,0.8652785420417786,0.8652785420417786,1.0,0.8203712701797485,0.8203712701797485,2.4611141681671143,3.000000476837158
conv3_x.1.residual_function.3,residual_terminal,False,True,147456,128,conv3_x.1.residual_function.4,conv3_x.1.act,0.8652785420417786,0.8652785420417786,1.0,0.8203712701797485,0.8203712701797485,2.4611141681671143,3.000000476837158
conv4_x.0.residual_function.0,residual_preact,False,True,294912,256,conv4_x.0.residual_function.1,conv4_x.0.residual_function.2,0.8652785420417786,0.8652785420417786,1.0,0.8203712701797485,0.8203712701797485,2.4611141681671143,3.000000476837158
conv4_x.0.residual_function.3,residual_terminal,False,True,589824,256,conv4_x.0.residual_function.4,conv4_x.0.act,0.8652785420417786,0.8652785420417786,1.0,0.8203712701797485,0.8203712701797485,2.4611141681671143,3.000000476837158
conv4_x.0.shortcut.0,shortcut,False,True,32768,256,conv4_x.0.shortcut.1,conv4_x.0.act,0.8652785420417786,0.8652785420417786,1.0,0.8203712701797485,0.8203712701797485,2.4611141681671143,3.000000476837158
conv4_x.1.residual_function.0,residual_preact,False,True,589824,256,conv4_x.1.residual_function.1,conv4_x.1.residual_function.2,0.8652785420417786,0.8652785420417786,1.0,0.8203712701797485,0.8203712701797485,2.4611141681671143,3.000000476837158
conv4_x.1.residual_function.3,residual_terminal,False,True,589824,256,conv4_x.1.residual_function.4,conv4_x.1.act,1.1545488834381104,13.844456672668457,1.0,1.2060649394989014,18.125938415527344,3.6181955337524414,3.000000476837158
conv5_x.0.residual_function.0,residual_preact,False,True,1179648,512,conv5_x.0.residual_function.1,conv5_x.0.residual_function.2,0.8652785420417786,0.8652785420417786,1.0,0.8203712701797485,0.8203712701797485,2.4611141681671143,3.000000476837158
conv5_x.0.residual_function.3,residual_terminal,False,True,2359296,512,conv5_x.0.residual_function.4,conv5_x.0.act,0.8652785420417786,0.8652785420417786,1.0,0.8203712701797485,0.8203712701797485,2.4611141681671143,3.000000476837158
conv5_x.0.shortcut.0,shortcut,False,True,131072,512,conv5_x.0.shortcut.1,conv5_x.0.act,0.8652785420417786,0.8652785420417786,1.0,0.8203712701797485,0.8203712701797485,2.4611141681671143,3.000000476837158
conv5_x.1.residual_function.0,residual_preact,False,True,2359296,512,conv5_x.1.residual_function.1,conv5_x.1.residual_function.2,0.8652785420417786,0.8652785420417786,1.0,0.8203712701797485,0.8203712701797485,2.4611141681671143,3.000000476837158
conv5_x.1.residual_function.3,residual_terminal,False,True,2359296,512,conv5_x.1.residual_function.4,conv5_x.1.act,1.4151512384414673,13.844456672668457,1.0,1.553534746170044,18.125938415527344,4.660604953765869,3.000000476837158
fc,classifier_head,True,False,51200,100,,,nan,nan,nan,1.0,1.0,1.0,1.0
