epoch,alpha,q_assignment,q_mean,q_mean_pre_norm,q_tilde_mean,q_std,q_min,q_max,q_os_mean,q_os_std,p_gt_tau,p_at_qmax,q_cap,mean_normalize_q,mne_grad_match_scale,mne_ref_grad_norm,reg_grad_norm,reg_coeff_grad_norm,ce_grad_norm,reg_ce_ratio,ann_train_acc,ann_test_acc,train_loss
0.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5063912101718776,0.0,0.0,1.0,,,38.551662882206216,0.01927583144110311,0.798503951120367,0.024139932449999183,4.904,7.69,1858.8262763023376
1.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5688773565127722,0.0,0.0,1.0,,,35.526376301079985,0.017763188150539993,0.9585234947581799,0.01853182342183627,8.41,13.64,1702.96333360672
2.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6719320276204277,0.0,0.0,1.0,,,35.33926058182965,0.017669630290914826,1.1378749887343536,0.015528621743033977,12.232,15.53,1594.0506711006165
3.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.7240670462093695,0.0,0.0,1.0,,,36.89635648236265,0.018448178241181324,1.3728716605709665,0.013437656826209721,16.86,23.57,1487.7347419261932
4.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.7695929418744334,0.0,0.0,1.0,,,39.052488780602786,0.019526244390301394,1.6075509991969663,0.012146578491167934,21.764,30.52,1397.5668621063232
5.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.7876806452756038,0.0,0.0,1.0,,,41.19457900669182,0.020597289503345908,1.4953536054894718,0.013774193226092385,25.936,33.92,1326.907488822937
6.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.7788651077948567,0.0,0.0,1.0,,,43.297749879795376,0.02164887493989769,1.681684803730393,0.01287332494881034,28.58,38.87,1283.0917000770569
7.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.7693899383630289,0.0,0.0,1.0,,,45.25111425724472,0.02262555712862236,1.7125043743249273,0.013211970414698298,31.856,41.92,1242.45827460289
8.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.7622059007434894,0.0,0.0,1.0,,,47.03531046730334,0.02351765523365167,1.603824928309553,0.014663480295470595,34.452,45.6,1208.6042370796204
9.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.7556772338764747,0.0,0.0,1.0,,,48.517615236011935,0.024258807618005966,1.7574544101398692,0.013803378043857933,36.422,43.43,1187.4322006702423
10.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.7522927516561639,0.0,0.0,1.0,,,49.78826329984358,0.02489413164992179,1.745579758558302,0.014261239870518545,38.01,46.38,1167.4096014499664
11.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.7504998044589596,0.0,0.0,1.0,,,50.97590180067529,0.025487950900337644,1.662102314681404,0.015334766503362483,39.734,46.45,1151.322536945343
12.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.7406021050175132,0.0,0.0,1.0,,,52.03401087862106,0.02601700543931053,1.7354719253524795,0.01499131450024834,40.712,49.35,1142.575755596161
13.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.7361898086869808,0.0,0.0,1.0,,,53.035832869638895,0.026517916434819447,1.7772003098251339,0.01492117477597596,41.962,50.07,1136.2672321796417
14.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.7303570074498501,0.0,0.0,1.0,,,53.93092505913815,0.026965462529569075,1.6707395800569214,0.016139835825670912,42.854,52.38,1128.2151160240173
15.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.7295545775567174,0.0,0.0,1.0,,,54.70943379899344,0.027354716899496718,1.7491266917714532,0.01563907121661544,43.88,46.61,1120.6095712184906
16.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.7282630186861433,0.0,0.0,1.0,,,55.596212245714696,0.02779810612285735,1.8397771435213335,0.01510949639783641,44.378,52.55,1119.7714426517487
17.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.7257720760982055,0.0,0.0,1.0,,,56.32900748864444,0.028164503744322222,1.9267638196358867,0.014617517444169496,44.656,52.92,1119.5926911830902
18.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.7234324550689639,0.0,0.0,1.0,,,56.98943565580543,0.028494717827902714,2.0790922477253906,0.01370536485770512,45.892,52.4,1112.5703332424164
19.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.7130040646818898,0.0,0.0,1.0,,,57.60601192597756,0.028803005962988782,1.8472175805490965,0.015592643912812326,46.554,55.41,1111.7185015678406
20.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.7144698581427259,0.0,0.0,1.0,,,58.24728662286151,0.029123643311430754,1.8003000350715308,0.016177105340262683,46.76,56.31,1111.2267549037933
21.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.7064498240685524,0.0,0.0,1.0,,,58.81976325398948,0.02940988162699474,1.9213066069871556,0.01530722973628506,47.208,53.23,1108.4618968963623
22.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6908701159765044,0.0,0.0,1.0,,,59.36306578510529,0.029681532892552646,1.9422110639746375,0.015282341576105987,47.35,49.76,1111.8244564533234
23.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6698289806275721,0.0,0.0,1.0,,,59.931388758229104,0.029965694379114553,1.766890667736725,0.01695956344457844,47.822,54.16,1113.5642132759094
24.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6604715634489913,0.0,0.0,1.0,,,60.393385241991105,0.030196692620995554,1.9295932968957508,0.015649252445877965,47.874,54.3,1115.891627073288
25.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6458743752725898,0.0,0.0,1.0,,,60.8652069549063,0.03043260347745315,1.9328333189161548,0.015745073917971555,48.598,55.42,1114.267567396164
26.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6267934927855001,0.0,0.0,1.0,,,61.26372682549063,0.030631863412745316,2.0174306588081783,0.015183601616742289,48.87,54.96,1112.1402394771576
27.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6048881227098157,0.0,0.0,1.0,,,61.58742468651049,0.030793712343255245,1.9047404357917808,0.016166881200510987,49.16,55.68,1113.683299779892
28.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5972304098746356,0.0,0.0,1.0,,,61.92585400087586,0.03096292700043793,1.9999521005138179,0.015481834286172697,49.432,54.82,1111.8076004981995
29.0,0.0,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.59100704485803,0.0,0.0,1.0,,,62.23936524761304,0.03111968262380652,1.9828914498216648,0.015694092899843474,49.808,58.69,1111.3689723014832
30.0,0.08,risk,1.000000011737999,1.0412567853927612,1.000000238418579,0.08680865406761389,0.9603778719902039,1.5034942626953125,1.0410810648023014,0.09037489394473908,0.5843291929005967,0.0,0.0,1.0,,,64.2009393427214,0.0321004696713607,2.034907571774619,0.01577490305535905,49.792,57.42,1124.081806898117
31.0,0.16,risk,1.0000000047256878,1.0829793214797974,1.0,0.16670048659872216,0.9233514070510864,1.9582233428955078,1.0826901871225107,0.1804851054992822,0.565510459110865,0.0,0.0,1.0,,,65.98217833374414,0.03299108916687207,2.1147416936346497,0.015600529022610613,50.01,54.72,1129.5895071029663
32.0,0.24,risk,1.0000000062501033,1.1249651908874512,1.0,0.2421630328268651,0.8888756036758423,2.368370294570923,1.124624874890613,0.2723426358474185,0.5529070889858334,0.0,0.0,1.0,,,67.79980158593956,0.033899900792969784,2.1808970951263014,0.015544016665768705,49.722,58.24,1140.019023180008
33.0,0.32,risk,1.0000000169210117,1.1667890548706055,1.0,0.3110799719305599,0.8566136956214905,2.7410056591033936,1.1667380207944709,0.3629485485346421,0.5478974981686039,0.0,0.0,1.0,,,69.29751251512346,0.03464875625756173,2.1366715845398105,0.016216229255009384,49.92,51.47,1145.0084414482117
34.0,0.4,risk,1.0000000054878957,1.2094089984893799,1.0000001192092896,0.3762214770707328,0.8267802000045776,3.0883867740631104,1.2090104412849603,0.4548557772660804,0.5462420192520941,0.0,0.0,1.0,,,70.31022096458396,0.03515511048229198,2.0035635002615186,0.017546292132843953,49.732,55.91,1148.0627682209015
35.0,0.48,risk,1.0000000062501033,1.2522516250610352,1.0,0.43244839293877485,0.7983208894729614,3.3969905376434326,1.2518566639527031,0.541361785758182,0.5380866516886464,0.0,0.0,1.0,,,70.89524081335016,0.03544762040667508,2.002385840964352,0.017702692299104282,49.898,58.86,1149.0386545658112
36.0,0.56,risk,1.0000000096038175,1.2952545881271362,1.0,0.48677495396350656,0.7718818187713623,3.677838087081909,1.2948310820342939,0.6302914999025252,0.5316165934133408,0.0,0.0,1.0,,,72.03396941573035,0.03601698470786518,2.3077106894599058,0.015607235721690293,50.382,59.62,1144.404352903366
37.0,0.64,risk,1.0000000096038175,1.3378926515579224,1.0,0.5388742910931482,0.7468878626823425,3.9457099437713623,1.3378660184952913,0.7209415466279325,0.5273401647272622,0.0,0.0,1.0,,,72.46728943162658,0.03623364471581329,2.531872059323221,0.01431100935072473,50.114,56.25,1146.1892228126526
38.0,0.72,risk,1.0000000106709084,1.3807686567306519,0.9999999403953552,0.5885318022249909,0.7239363193511963,4.197073459625244,1.380340455133287,0.8123748918323566,0.530880764164888,0.0,0.0,1.0,,,73.22812028972048,0.03661406014486024,1.9472957832202589,0.018802516012390923,49.78,58.77,1153.0903053283691
39.0,0.8,risk,1.000000011433116,1.4239869117736816,0.9999998211860657,0.6246725352828765,0.7018385529518127,4.421535968780518,1.4237978440111556,0.8894087586866315,0.5257853911355939,0.0,0.0,1.0,,,73.28992553632203,0.03664496276816102,2.227850775620141,0.016448571497325974,50.448,57.13,1145.5179998874664
40.0,0.88,risk,1.0000000086891683,1.4662349224090576,0.9999999403953552,0.6712545343981985,0.6814980506896973,4.646478652954102,1.4661877972390644,0.9841840883045245,0.5252935985470062,0.0,0.0,1.0,,,74.19571353016292,0.03709785676508146,2.1986587012173366,0.016872949287009123,50.79,60.64,1141.2909648418427
41.0,0.96,risk,1.0000000129575315,1.5111364126205444,1.0,0.7021337506716209,0.6615050435066223,4.849808216094971,1.5104350622962504,1.0605217538526297,0.5183541270168236,0.0,0.0,1.0,,,73.9883181913894,0.0369941590956947,2.1408431007049695,0.01728018231859808,50.544,57.52,1140.6538062095642
42.0,1.04,risk,1.0000000070123112,1.55381441116333,1.0000001192092896,0.7317892988319592,0.6429136395454407,5.024804592132568,1.5536789415437546,1.136961677190288,0.5146776550566144,0.0,0.0,1.0,,,74.04139603232785,0.03702069801616393,1.9755205649592884,0.018739717861113156,50.684,59.29,1141.03257894516
