L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,97.640000,97.550000,97.480000,97.480000,97.410000,97.390000,97.360000,97.290000,97.370000,96.950000,97.010000
