L,T,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,16,89.100000,89.120000,89.150000,89.180000,89.110000,89.020000,89.160000,88.910000,88.850000,88.750000,89.020000,88.760000,88.770000,88.660000,88.670000,88.610000,88.380000,88.570000,88.390000,88.170000,88.240000
