L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,67.490000,67.400000,67.520000,67.250000,67.330000,67.080000,67.170000,67.100000,67.160000,66.710000,66.700000
