L,T,0,0.25,0.5,0.75,1,1.25,1.5,1.75,2,2.25,2.5,2.75,3,3.25,3.5,3.75,4,4.25,4.5,4.75,5
16,16,90.480000,90.360000,90.350000,90.380000,90.190000,90.070000,89.720000,89.420000,88.960000,88.280000,87.660000,87.160000,86.350000,85.630000,84.410000,83.400000,81.620000,79.670000,77.300000,73.780000,70.600000
