T,0,0.02,0.04,0.06,0.08,0.1,0.12,0.14,0.16,0.18,0.2,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.38,0.4,0.42,0.44,0.46,0.48,0.5,0.52,0.54,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7,0.72,0.74,0.76,0.78,0.8,0.82,0.84,0.86,0.88,0.9,0.92,0.94,0.96,0.98,1
0,97.730000,97.680000,97.600000,97.580000,97.370000,97.180000,96.570000,96.510000,95.960000,95.340000,94.610000,93.630000,92.590000,90.770000,89.030000,87.570000,85.760000,83.510000,80.810000,78.010000,75.500000,72.710000,69.560000,66.630000,63.340000,61.570000,57.690000,54.860000,52.600000,49.680000,47.390000,44.800000,42.940000,40.550000,39.010000,37.000000,35.080000,33.190000,32.590000,31.420000,29.320000,28.060000,27.520000,26.600000,25.380000,24.540000,23.550000,23.260000,22.910000,22.080000,21.540000
2,63.450000,63.650000,62.970000,62.790000,62.840000,63.070000,62.420000,62.780000,60.900000,59.440000,58.590000,56.400000,56.060000,55.520000,54.130000,54.480000,54.250000,53.850000,53.140000,52.700000,53.570000,53.050000,52.690000,52.880000,52.240000,51.800000,51.950000,51.690000,50.850000,50.920000,49.750000,49.500000,48.530000,47.440000,46.450000,46.420000,45.630000,43.940000,43.520000,42.870000,40.910000,39.950000,39.250000,38.230000,37.560000,36.960000,35.660000,34.100000,33.800000,32.860000,31.910000
4,96.140000,96.100000,96.150000,96.200000,96.140000,96.100000,96.100000,96.150000,96.260000,96.040000,96.070000,96.320000,95.980000,95.660000,95.370000,95.320000,94.630000,94.030000,93.440000,92.270000,90.950000,90.170000,89.050000,87.570000,86.150000,85.680000,83.680000,81.860000,80.460000,78.990000,77.550000,76.910000,75.340000,73.730000,72.270000,71.230000,71.090000,69.500000,68.280000,66.880000,66.220000,64.560000,63.040000,62.270000,60.800000,59.950000,58.340000,57.570000,56.920000,55.060000,54.400000
8,94.490000,94.440000,94.400000,94.950000,94.480000,94.840000,95.150000,95.130000,94.950000,95.190000,95.260000,95.170000,95.010000,95.230000,94.930000,94.590000,94.190000,94.310000,93.440000,92.590000,92.070000,91.260000,90.830000,89.770000,88.720000,87.880000,86.910000,86.280000,84.750000,83.990000,82.640000,83.120000,81.550000,80.240000,79.630000,78.730000,77.840000,76.600000,75.870000,74.930000,74.560000,73.800000,72.940000,71.790000,70.440000,70.020000,68.430000,68.150000,67.600000,66.490000,65.210000
16,95.180000,95.320000,95.240000,95.340000,95.440000,95.080000,95.300000,95.050000,94.410000,94.110000,93.230000,92.610000,91.970000,90.990000,89.950000,89.560000,89.110000,87.800000,87.480000,86.840000,86.050000,85.210000,84.070000,83.300000,82.230000,82.080000,80.330000,80.380000,79.190000,78.120000,77.420000,76.810000,76.180000,75.120000,74.270000,74.510000,73.220000,72.350000,71.580000,71.280000,70.480000,70.270000,68.840000,68.550000,68.070000,67.110000,66.170000,65.750000,65.640000,64.700000,64.190000
32,92.680000,91.760000,88.320000,87.410000,86.930000,86.870000,86.440000,85.510000,84.060000,82.060000,80.490000,78.010000,76.300000,74.350000,73.030000,71.490000,70.190000,69.300000,67.900000,67.260000,66.370000,66.520000,65.360000,65.270000,65.060000,64.370000,63.520000,63.020000,63.330000,63.150000,62.570000,62.350000,62.160000,61.880000,61.630000,61.580000,61.310000,60.830000,60.970000,60.580000,60.470000,60.420000,59.880000,59.410000,59.400000,59.080000,58.990000,58.550000,58.560000,58.410000,58.350000
