epoch,alpha,q_assignment,q_mean,q_std,q_min,q_max,q_os_mean,q_os_std,p_gt_tau,reg_grad_norm,reg_coeff_grad_norm,ann_train_acc,ann_test_acc,train_loss
48.0,1.52,risk,1.8317255796983725,0.7828023689787101,1.0,3.566870927810669,1.8317255796983725,0.7828023689787101,0.3301360549981637,49.548388209914954,0.024774194104957476,55.726,72.35,719.7607221603394
49.0,1.6,risk,1.8748676651883918,0.8234054484330785,1.0,2.758180856704712,1.8748676651883918,0.8234054484330785,0.3301457340455116,49.86420406050953,0.024932102030254765,56.102,73.83,718.8673148155212
50.0,1.68,risk,1.9180320894626706,0.8612358983215469,1.0,2.847531318664551,1.9180320894626706,0.8612358983215469,0.3453490767637482,50.07346619167655,0.025036733095838277,56.386,70.02,717.0233510732651
51.0,1.76,risk,1.962516704178832,0.9058102218391341,1.0,4.282138824462891,1.962516704178832,0.9058102218391341,0.33256835888718705,50.26093355482943,0.025130466777414713,56.638,73.41,716.8906483650208
52.0,1.84,risk,2.0051110745086085,0.9413595242268594,1.0,4.88587760925293,2.0051110745086085,0.9413595242268594,0.35038547823801064,50.57681762023803,0.025288408810119015,56.366,74.31,721.5815725326538
53.0,1.92,risk,2.048110329586527,0.9856040003659475,1.0,3.407426357269287,2.048110329586527,0.9856040003659475,0.3411485737242052,50.60474067614759,0.025302370338073796,56.288,74.7,719.0448002815247
54.0,2.0,risk,2.092939146339436,1.0280084440775235,1.0,3.197700262069702,2.092939146339436,1.0280084440775235,0.3393484457679417,50.77028198109782,0.02538514099054891,55.85,73.31,718.3766012191772
55.0,2.08,risk,2.138587315064257,1.0716337529594635,1.0,3.28574800491333,2.138587315064257,1.0716337529594635,0.3299648749553944,51.21783122459953,0.025608915612299766,56.458,73.26,716.3523374795914
56.0,2.16,risk,2.1816619381575326,1.1120736342866708,1.0,3.375434160232544,2.1816619381575326,1.1120736342866708,0.3325213909606495,51.53459690530371,0.025767298452651854,56.06,72.67,724.2141325473785
57.0,2.24,risk,2.224417304748769,1.1523836570627548,1.0,4.203150749206543,2.224417304748769,1.1523836570627548,0.33028045068006684,51.67962464712967,0.025839812323564835,56.81,73.95,717.5046620368958
58.0,2.32,risk,2.2656824680240564,1.1871339518700719,1.0,3.550107955932617,2.2656824680240564,1.1871339518700719,0.3558202611515894,51.56793472779227,0.025783967363896137,57.244,74.19,713.5473651885986
59.0,2.4,risk,2.3114072788706825,1.2339466560222303,1.0,3.63576602935791,2.3114072788706825,1.2339466560222303,0.3368792693938136,51.897692577247874,0.02594884628862394,56.53,73.91,717.7757344245911
60.0,2.48,risk,2.353431460802512,1.268967618722745,1.0,4.240470886230469,2.353431460802512,1.268967618722745,0.35308824544367584,52.09501674784735,0.026047508373923677,56.496,75.91,720.4874076843262
61.0,2.56,risk,2.398490742344381,1.3162299598879217,1.0,3.8111608028411865,2.398490742344381,1.3162299598879217,0.3301418230814092,52.31958893174074,0.02615979446587037,57.178,73.39,715.8755552768707
62.0,2.64,risk,2.4440574304527027,1.3591253480033192,1.0,3.9000065326690674,2.4440574304527027,1.3591253480033192,0.3300592229341912,52.63927637571017,0.026319638187855085,56.926,75.09,716.4939490556717
63.0,2.72,risk,2.4865919342431266,1.3991351508728378,1.0,4.290121078491211,2.4865919342431266,1.3991351508728378,0.3302087670244524,52.688744436389854,0.02634437221819493,56.846,73.55,718.2095276117325
64.0,2.8,risk,2.5310642804636063,1.4409830585465102,1.0,4.076313018798828,2.5310642804636063,1.4409830585465102,0.33022318616547547,53.128003957752,0.026564001978876,57.08,73.63,717.4949759244919
65.0,2.88,risk,2.574257013437998,1.477690609824627,1.0,9.399487495422363,2.574257013437998,1.477690609824627,0.3473420105017055,53.17036436290779,0.026585182181453896,56.616,72.2,720.0014607906342
66.0,2.96,risk,2.6195866500630096,1.5243310096013882,1.0,4.761218070983887,2.6195866500630096,1.5243310096013882,0.3300674607991562,53.38005242120392,0.02669002621060196,56.998,73.13,717.2503858804703
67.0,3.04,risk,2.661189939664758,1.561094870347806,1.0,11.613483428955078,2.661189939664758,1.561094870347806,0.3381302324707246,61.913974393667594,0.030956987196833798,57.088,71.5,716.5283662080765
68.0,3.12,risk,2.7050854629262937,1.6027943359311585,1.0,12.076201438903809,2.7050854629262937,1.6027943359311585,0.3389183436818135,53.67866043665018,0.026839330218325092,56.68,76.58,718.0310374498367
69.0,3.2,risk,2.750720149110955,1.647716356055511,1.0,5.753276824951172,2.750720149110955,1.647716356055511,0.3302728302033661,53.836419401889216,0.02691820970094461,57.312,74.33,713.0071351528168
70.0,3.28,risk,2.792386690978809,1.6868869761371856,1.0,6.825217247009277,2.792386690978809,1.6868869761371856,0.3338063448438864,54.38653389509497,0.027193266947547486,57.692,72.47,712.1401879787445
71.0,3.36,risk,2.8359002256027575,1.7279258341435582,1.0,6.910412311553955,2.8359002256027575,1.7279258341435582,0.3302400784419321,54.416994912684665,0.027208497456342334,56.838,71.09,715.0985680818558
72.0,3.44,risk,2.878554836868325,1.7679991389784362,1.0,14.012513160705566,2.878554836868325,1.7679991389784362,0.3330633470316982,54.53130820197467,0.027265654100987333,57.364,75.45,716.6856963634491
73.0,3.52,risk,2.924398677123477,1.8111900124708404,1.0,5.929041385650635,2.924398677123477,1.8111900124708404,0.33023122097830027,55.026848811452105,0.02751342440572605,57.408,76.43,714.9265785217285
74.0,3.6,risk,2.966930249158074,1.8510207105475618,1.0,8.81673812866211,2.966930249158074,1.8510207105475618,0.3344939322880162,55.063437896603986,0.027531718948301993,57.376,75.92,715.5360561609268
75.0,3.68,risk,3.011223015577897,1.8929247758577548,1.0,8.445777893066406,3.011223015577897,1.8929247758577548,0.33032082520482486,55.411965838610755,0.02770598291930538,57.136,76.02,714.7221969366074
76.0,3.76,risk,3.053951879901349,1.9329190306041553,1.0,9.211610794067383,3.053951879901349,1.9329190306041553,0.33403787329373763,55.573496293605736,0.02778674814680287,57.624,75.39,715.1332075595856
77.0,3.84,risk,3.0983571097673965,1.9748830069666323,1.0,6.037271499633789,3.0983571097673965,1.9748830069666323,0.330387565028637,55.42228550163381,0.027711142750816906,57.542,73.36,716.0353174209595
78.0,3.92,risk,3.1420662616524857,2.016050050935477,1.0,9.94318962097168,3.1420662616524857,2.016050050935477,0.33040940006980507,55.74421374481689,0.027872106872408445,57.712,76.67,711.8829524517059
79.0,4.0,risk,3.1868541002883326,2.0582400057321926,1.0,8.561755180358887,3.1868541002883326,2.0582400057321926,0.3301807542133819,55.899302034336934,0.027949651017168467,58.104,75.7,709.7292407751083
80.0,4.0,risk,3.183340552517825,2.0547796911595726,1.0,6.175544738769531,3.183340552517825,2.0547796911595726,0.330690159517176,55.70804231615693,0.027854021158078463,58.152,75.8,709.4018439054489
81.0,4.0,risk,3.1866848974886453,2.057997550500933,1.0,5.389652729034424,3.1866848974886453,2.057997550500933,0.33037788338978274,55.810731797867305,0.027905365898933655,58.208,74.05,709.499333024025
82.0,4.0,risk,3.182978192863562,2.0545342584400226,1.0,14.425591468811035,3.182978192863562,2.0545342584400226,0.3357661110360909,55.80604685078764,0.02790302342539382,57.906,75.11,711.0987339019775
83.0,4.0,risk,3.1843895180450987,2.0558655322970028,1.0,9.683812141418457,3.1843895180450987,2.0558655322970028,0.3340255153910888,55.68938935196959,0.027844694675984796,58.056,76.26,710.7845093011856
84.0,4.0,risk,3.185572165052604,2.0570078298563845,1.0,10.346183776855469,3.185572165052604,2.0570078298563845,0.3304225826812217,55.833588105185065,0.027916794052592533,57.994,74.89,709.7286885976791
85.0,4.0,risk,3.1856394271411554,2.0569969229685987,1.0,6.048210620880127,3.1856394271411554,2.0569969229685987,0.33052392810811776,56.499334989702,0.028249667494851,58.178,74.19,709.9212465286255
86.0,4.0,risk,3.1844069110158153,2.0559452842263615,1.0,11.06406307220459,3.1844069110158153,2.0559452842263615,0.3306967509372155,54.95789428180797,0.027478947140903983,58.116,72.31,706.4504001140594
87.0,4.0,risk,3.1827439493535423,2.054591986834241,1.0,17.915603637695312,3.1827439493535423,2.054591986834241,0.33164779563694047,55.21954355495417,0.027609771777477088,58.19,75.39,704.7393285036087
88.0,4.0,risk,3.1829411087133694,2.054413333878188,1.0,8.124759674072266,3.1829411087133694,2.054413333878188,0.3306792410438323,55.159601679215086,0.027579800839607545,58.136,76.38,704.8033925294876
89.0,4.0,risk,3.179576921950826,2.0498020380659177,1.0,7.239537239074707,3.179576921950826,2.0498020380659177,0.3460945464918376,55.06461017561756,0.02753230508780878,58.326,77.03,704.7140489816666
90.0,4.0,risk,3.180961403395514,2.0513354103888393,1.0,9.330251693725586,3.180961403395514,2.0513354103888393,0.33852778775307835,56.194350048888296,0.02809717502444415,58.326,76.68,705.7675529718399
91.0,4.0,risk,3.1781029939041723,2.0478548098098286,1.0,20.471824645996094,3.1781029939041723,2.0478548098098286,0.3547264646233805,55.11748057178683,0.027558740285893415,58.134,72.85,707.5164190530777
92.0,4.0,risk,3.1812040976551184,2.052848226274066,1.0,13.535852432250977,3.1812040976551184,2.052848226274066,0.3310195324975816,54.908655260494854,0.027454327630247428,58.286,75.71,705.4903355836868
93.0,4.0,risk,3.1803409742272417,2.0509216943970117,1.0,8.315800666809082,3.1803409742272417,2.0509216943970117,0.3404103112800042,55.30037619271377,0.027650188096356887,58.476,77.5,701.5061444044113
94.0,4.0,risk,3.178014949154671,2.042770277203806,1.0,7.7521772384643555,3.178014949154671,2.042770277203806,0.35565299656994814,54.60349697190904,0.02730174848595452,58.748,74.33,698.5979363918304
95.0,4.0,risk,3.1827917946574025,2.0542667046227416,1.0,8.554377555847168,3.1827917946574025,2.0542667046227416,0.33097194885963677,55.16268591141724,0.02758134295570862,58.372,75.09,699.7503073215485
96.0,4.0,risk,3.1815347165402854,2.0524600902786645,1.0,9.672506332397461,3.1815347165402854,2.0524600902786645,0.3369589862616166,55.68382400042277,0.027841912000211383,58.79,76.63,699.740730881691
97.0,4.0,risk,3.180681932307875,2.052176467597942,1.0,7.998647689819336,3.180681932307875,2.052176467597942,0.3310353934307537,54.63360035667931,0.027316800178339654,58.472,75.48,702.3549840450287
98.0,4.0,risk,3.1784591638218718,2.0417541613054397,1.0,7.227058410644531,3.1784591638218718,2.0417541613054397,0.35483687292889254,54.660955471895896,0.027330477735947947,58.938,75.53,698.438304901123
99.0,4.0,risk,3.181941273267312,2.0535376968286227,1.0,12.37923526763916,3.181941273267312,2.0535376968286227,0.3307608132777007,54.46879727333631,0.027234398636668156,58.906,76.24,695.5732556581497
100.0,4.0,risk,3.178903469344234,2.05051635232423,1.0,7.340856552124023,3.178903469344234,2.05051635232423,0.33139669597911103,56.4352022803764,0.0282176011401882,58.912,74.39,697.4366408586502
101.0,4.0,risk,3.181550501557567,2.0525965913177453,1.0,13.444034576416016,3.181550501557567,2.0525965913177453,0.3389306985356314,55.78273828054413,0.027891369140272067,59.066,77.21,695.0926949977875
102.0,4.0,risk,3.1790981640291336,2.0507721193611164,1.0,12.98409652709961,3.1790981640291336,2.0507721193611164,0.3330511898183457,54.786595068004615,0.027393297534002308,58.714,77.08,698.1482487916946
103.0,4.0,risk,3.176551257252998,2.0452545792855266,1.0,15.37849235534668,3.176551257252998,2.0452545792855266,0.34821580605738606,55.080667432177776,0.02754033371608889,59.012,78.18,693.9939982891083
104.0,4.0,risk,3.1800897615340054,2.051781579356669,1.0,11.307705879211426,3.1800897615340054,2.051781579356669,0.33111428597089276,54.28182781045915,0.027140913905229574,58.822,77.36,693.3153948783875
105.0,4.0,risk,3.1790135577511602,2.050303636914324,1.0,14.584798812866211,3.1790135577511602,2.050303636914324,0.3380657570898685,54.481429374585964,0.027240714687292982,59.428,76.71,693.093092083931
106.0,4.0,risk,3.1800508724758996,2.051806512696054,1.0,8.760795593261719,3.1800508724758996,2.051806512696054,0.33116269294563155,55.16983686175832,0.027584918430879162,59.238,76.62,690.0356817245483
107.0,4.0,risk,3.1782414992447094,2.050012660453387,1.0,10.87850570678711,3.1782414992447094,2.050012660453387,0.33482968761487997,55.71993988187221,0.027859969940936105,59.284,77.27,689.5896254777908
108.0,4.0,risk,3.1809043500124647,2.0525896189462802,1.0,11.930322647094727,3.1809043500124647,2.0525896189462802,0.3312073936090445,54.81021283900948,0.027405106419504742,59.45,78.67,688.6854292154312
109.0,4.0,risk,3.1817891933119204,2.053435180498206,1.0,11.81609058380127,3.1817891933119204,2.053435180498206,0.33119029568894137,54.35439753845864,0.027177198769229322,59.536,77.85,684.9490687847137
110.0,4.0,risk,3.181393148344191,2.053307829610527,1.0,12.658445358276367,3.181393148344191,2.053307829610527,0.3310255060720322,54.45832438664654,0.02722916219332327,59.414,76.46,687.7579298019409
111.0,4.0,risk,3.1796962227053043,2.0500496223454587,1.0,13.142768859863281,3.1796962227053043,2.0500496223454587,0.342859506835718,54.99553995255298,0.027497769976276492,59.558,77.68,685.5776934623718
112.0,4.0,risk,3.181719464109377,2.0531774536727943,1.0,8.448081970214844,3.181719464109377,2.0531774536727943,0.3314827982422031,55.93912968312799,0.027969564841563994,59.582,76.52,685.0750622749329
113.0,4.0,risk,3.1783788210290775,2.0493832299166628,1.0,13.664484977722168,3.1783788210290775,2.0493832299166628,0.3393029189475662,57.077984149465635,0.02853899207473282,60.074,77.77,682.026864528656
114.0,4.0,risk,3.1778402011412794,2.050499978272811,1.0,25.440631866455078,3.1778402011412794,2.050499978272811,0.33733099790485316,54.07647753710521,0.027038238768552606,59.498,78.92,687.2463781833649
115.0,4.0,risk,3.181543275828252,2.0540457881625045,1.0,25.435808181762695,3.181543275828252,2.0540457881625045,0.33154479919187246,55.88025280457684,0.02794012640228842,60.178,77.81,678.7757594585419
116.0,4.0,risk,3.179147655701698,2.049687069700197,1.0,24.269960403442383,3.179147655701698,2.049687069700197,0.34380478230888584,53.77657761079659,0.026888288805398296,59.448,74.65,684.9808728694916
117.0,4.0,risk,3.1787625517686613,2.0505010484124693,1.0,15.064685821533203,3.1787625517686613,2.0505010484124693,0.3315054576110352,57.01758936485091,0.028508794682425457,59.656,78.09,681.7099778652191
118.0,4.0,risk,3.17733445374862,2.0491250024732115,1.0,16.24128532409668,3.17733445374862,2.0491250024732115,0.3344028800192391,54.06440147628128,0.02703220073814064,60.042,78.18,682.2433588504791
119.0,4.0,risk,3.1779025491241297,2.0488737239252273,1.0,15.976678848266602,3.1779025491241297,2.0488737239252273,0.34470000382884386,54.932937276363056,0.02746646863818153,60.154,76.83,680.0325701236725
120.0,4.0,risk,3.179505487842023,2.0514965667139236,1.0,16.226573944091797,3.179505487842023,2.0514965667139236,0.3332231880911171,53.600918500062036,0.02680045925003102,60.088,76.38,677.5592970848083
121.0,4.0,risk,3.179034669685852,2.0512412161473423,1.0,12.317021369934082,3.179034669685852,2.0512412161473423,0.33153738466370136,56.302057515249295,0.02815102875762465,60.23,78.61,676.6752479076385
122.0,4.0,risk,3.178616421911723,2.0503183453894027,1.0,16.035734176635742,3.178616421911723,2.0503183453894027,0.3417294548295648,53.36441074363037,0.026682205371815187,59.816,80.17,676.8022358417511
123.0,4.0,risk,3.177904343666018,2.0502388788306196,1.0,18.686006546020508,3.177904343666018,2.0502388788306196,0.332003122324224,53.33174134898411,0.026665870674492057,60.318,78.37,671.8285806179047
124.0,4.0,risk,3.175710136018446,2.0480031500691953,1.0,25.496156692504883,3.175710136018446,2.0480031500691953,0.3458127509754942,54.47426291497109,0.027237131457485547,59.956,77.87,675.0532515048981
125.0,4.0,risk,3.1766343214322843,2.048523858380135,1.0,14.665641784667969,3.1766343214322843,2.048523858380135,0.3321289811902644,54.67700324764577,0.027338501623822887,60.136,77.22,671.1853910684586
126.0,4.0,risk,3.1775358479346156,2.0497827468930607,1.0,20.67197036743164,3.1775358479346156,2.0497827468930607,0.33216152868002574,53.80642052666743,0.026903210263333716,60.322,78.75,673.6176826953888
127.0,4.0,risk,3.17637708120029,2.0474447182682165,1.0,16.616939544677734,3.17637708120029,2.0474447182682165,0.3430889736660911,54.576468690759185,0.027288234345379594,60.256,79.16,671.7146561145782
128.0,4.0,risk,3.174352119645804,2.0466368984993157,1.0,14.163816452026367,3.174352119645804,2.0466368984993157,0.3398452844003887,54.74355647521834,0.02737177823760917,60.674,79.57,667.1143771409988
129.0,4.0,risk,3.1744160231421974,2.045871534615831,1.0,9.97746753692627,3.1744160231421974,2.045871534615831,0.34187385226454575,52.83744834895573,0.026418724174477867,60.694,79.59,670.2265204191208
130.0,4.0,risk,3.1721028738924306,2.044144059690978,1.0,14.552774429321289,3.1721028738924306,2.044144059690978,0.3477784946294087,53.56350792522932,0.02678175396261466,60.39,78.79,668.6323174238205
131.0,4.0,risk,3.173871349495695,2.046901058967766,1.0,18.256319046020508,3.173871349495695,2.046901058967766,0.33259904651385747,53.60660075495118,0.02680330037747559,60.824,80.01,664.2752491235733
132.0,4.0,risk,3.177042309890318,2.0500816579365058,1.0,17.611732482910156,3.177042309890318,2.0500816579365058,0.334776335055261,53.317992487588036,0.026658996243794017,60.608,78.94,664.8566924333572
133.0,4.0,risk,3.1773089051551526,2.0493107915229505,1.0,17.526199340820312,3.1773089051551526,2.0493107915229505,0.33230715921467835,54.547595213585765,0.027273797606792882,60.41,79.09,663.8816928863525
134.0,4.0,risk,3.17394014941457,2.0468180563748644,1.0,17.77430534362793,3.17394014941457,2.0468180563748644,0.33259265913682823,55.0068271214425,0.027503413560721248,61.046,78.46,659.6035970449448
135.0,4.0,risk,3.178822133242322,2.0516691927409845,1.0,18.587257385253906,3.178822133242322,2.0516691927409845,0.3323730762352419,53.52394092408254,0.02676197046204127,60.976,78.57,658.753533244133
136.0,4.0,risk,3.17391881979335,2.041728716372224,1.0,16.48454475402832,3.17391881979335,2.041728716372224,0.3667540906945153,58.01110911034543,0.029005554555172716,60.998,79.08,661.2315671443939
137.0,4.0,risk,3.176390250930396,2.0489327809999667,1.0,13.268099784851074,3.176390250930396,2.0489327809999667,0.33610269221503414,52.488469374395414,0.026244234687197707,60.874,78.81,659.0495864152908
138.0,4.0,risk,3.1757557270167123,2.0489987625795254,1.0,25.502262115478516,3.1757557270167123,2.0489987625795254,0.3419405922407994,52.20245914439909,0.026101229572199548,61.206,77.03,658.0092803239822
139.0,4.0,risk,3.17805512664873,2.049905274530201,1.0,11.620386123657227,3.17805512664873,2.049905274530201,0.33831891547078674,53.12105130947731,0.026560525654738654,60.7,75.7,658.9869719743729
140.0,4.0,risk,3.173173687342183,2.046176803386425,1.0,23.82328987121582,3.173173687342183,2.046176803386425,0.35565031695243954,55.652845977918275,0.027826422988959137,60.848,79.47,655.2264961004257
141.0,4.0,risk,3.1716469956176057,2.0458457500428495,1.0,25.5168399810791,3.1716469956176057,2.0458457500428495,0.3499905973139321,56.27479013736864,0.02813739506868432,61.458,79.13,652.4867172241211
142.0,4.0,risk,3.168608852664528,2.0422017089546185,1.0,25.491662979125977,3.168608852664528,2.0422017089546185,0.3593657206543876,51.714426760040844,0.025857213380020422,61.898,80.25,650.0955251455307
143.0,4.0,risk,3.171180408019239,2.044229250124958,1.0,21.035764694213867,3.171180408019239,2.044229250124958,0.3491474897660258,53.70858357768015,0.026854291788840075,61.476,79.21,650.0957754850388
144.0,4.0,risk,3.171623514131512,2.0459638940708715,1.0,21.80953598022461,3.171623514131512,2.0459638940708715,0.34295632070897486,52.92103635913559,0.026460518179567797,60.782,78.21,654.8643027544022
