dataset,arch,method,label,reg_coeff,weight_decay,seed,L,T,if_mode,sigma,acc,checkpoint,matrix_csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,0.0,90.32,cifar10-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_three_regs_l1_l2_mne_post_input_if/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,0.05,90.32,cifar10-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_three_regs_l1_l2_mne_post_input_if/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,0.1,90.21,cifar10-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_three_regs_l1_l2_mne_post_input_if/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,0.15,90.29,cifar10-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_three_regs_l1_l2_mne_post_input_if/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,0.2,90.27,cifar10-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_three_regs_l1_l2_mne_post_input_if/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,0.25,90.38,cifar10-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_three_regs_l1_l2_mne_post_input_if/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,0.3,90.27,cifar10-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_three_regs_l1_l2_mne_post_input_if/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,0.35,90.21,cifar10-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_three_regs_l1_l2_mne_post_input_if/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,0.4,90.26,cifar10-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_three_regs_l1_l2_mne_post_input_if/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,0.45,90.27,cifar10-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_three_regs_l1_l2_mne_post_input_if/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,0.5,90.29,cifar10-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_three_regs_l1_l2_mne_post_input_if/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,0.55,90.21,cifar10-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_three_regs_l1_l2_mne_post_input_if/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,0.6,90.2,cifar10-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_three_regs_l1_l2_mne_post_input_if/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,0.65,90.28,cifar10-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_three_regs_l1_l2_mne_post_input_if/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,0.7,90.15,cifar10-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_three_regs_l1_l2_mne_post_input_if/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,0.75,90.27,cifar10-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_three_regs_l1_l2_mne_post_input_if/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,0.8,90.23,cifar10-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_three_regs_l1_l2_mne_post_input_if/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,0.85,90.1,cifar10-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_three_regs_l1_l2_mne_post_input_if/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,0.9,89.98,cifar10-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_three_regs_l1_l2_mne_post_input_if/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,0.95,90.1,cifar10-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_three_regs_l1_l2_mne_post_input_if/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,41,16,16,rate_uniform,1.0,90.08,cifar10-checkpoints/vgg16_L[16]_strict_seed41_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_three_regs_l1_l2_mne_post_input_if/mne_l2_rc1e-4/seed_41/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.0,90.5,cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_three_regs_l1_l2_mne_post_input_if/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.05,90.51,cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_three_regs_l1_l2_mne_post_input_if/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.1,90.48,cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_three_regs_l1_l2_mne_post_input_if/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.15,90.37,cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_three_regs_l1_l2_mne_post_input_if/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.2,90.49,cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_three_regs_l1_l2_mne_post_input_if/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.25,90.42,cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_three_regs_l1_l2_mne_post_input_if/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.3,90.43,cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_three_regs_l1_l2_mne_post_input_if/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.35,90.46,cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_three_regs_l1_l2_mne_post_input_if/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.4,90.47,cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_three_regs_l1_l2_mne_post_input_if/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.45,90.47,cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_three_regs_l1_l2_mne_post_input_if/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.5,90.45,cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_three_regs_l1_l2_mne_post_input_if/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.55,90.48,cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_three_regs_l1_l2_mne_post_input_if/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.6,90.33,cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_three_regs_l1_l2_mne_post_input_if/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.65,90.38,cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_three_regs_l1_l2_mne_post_input_if/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cifar10,vgg16,mne_l2,mne_l2 rc=1e-4,0.0001,0.0,42,16,16,rate_uniform,0.7,90.39,cifar10-checkpoints/vgg16_L[16]_strict_seed42_schemeC_noout_mne_l2_l16_vgg16_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_three_regs_l1_l2_mne_post_input_if/mne_l2_rc1e-4/seed_42/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
