L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,94.680000,94.720000,94.530000,94.490000,94.280000,94.220000,94.180000,94.070000,93.770000,93.260000,93.370000
