method,epoch,lr,train_ce,train_objective,train_online_acc,val_ce,val_acc,n_lambda,lambda_mean,lambda_min,lambda_max,gamma_abs_mean,gamma_rms,gamma_abs_median
weights_only,12,0.007033683215379001,0.27540571336746217,0.3534279997253418,89.714,0.32837126369476316,87.79,13,7.855267524719238,7.661348819732666,7.930247783660889,1.0680609941482544,1.0700865983963013,1.0610802173614502
weights_only,13,0.0065450849718747366,0.26770144119262695,0.34508473815917967,90.066,0.3337916174888611,87.43,13,7.84649658203125,7.640469551086426,7.924808979034424,1.072231650352478,1.0743393898010254,1.0642032623291016
weights_only,14,0.006039558454088796,0.2593867391872406,0.3361649468517304,90.464,0.3147578898429871,88.28,13,7.838195323944092,7.621033191680908,7.919992923736572,1.0761204957962036,1.0783345699310303,1.0688477754592896
weights_only,15,0.0055226423163382676,0.2538397496509552,0.3300600507068634,90.63,0.31107875585556033,88.5,13,7.830722332000732,7.605194568634033,7.916014194488525,1.0797899961471558,1.082072377204895,1.0708736181259155
weights_only,16,0.005000000000000001,0.24814418401718139,0.32385609436035157,90.868,0.3186136647224426,88.49,13,7.823878288269043,7.590218544006348,7.912603855133057,1.0831667184829712,1.085539698600769,1.0725840330123901
weights_only,17,0.0044773576836617335,0.24123143203258515,0.3164851794052124,91.132,0.3122673021316528,88.59,13,7.8177571296691895,7.576611518859863,7.909492492675781,1.086220145225525,1.0886549949645996,1.0764939785003662
weights_only,18,0.003960441545911203,0.23605707695007325,0.31089121883392334,91.184,0.3118792276382446,88.64,13,7.8120198249816895,7.563147068023682,7.906409740447998,1.08909273147583,1.0915566682815552,1.0773909091949463
weights_only,19,0.003454915028125263,0.23106122650146485,0.30553063549995424,91.444,0.31483783130645754,88.35,13,7.807055950164795,7.551303386688232,7.904086589813232,1.0915756225585938,1.094091773033142,1.0805535316467285
weights_only,20,0.0029663167846209998,0.22629924438476562,0.300441522436142,91.6,0.30660937032699587,89.07,13,7.802734375,7.541788101196289,7.901786804199219,1.093815803527832,1.096388816833496,1.0832359790802002
weights_only,21,0.002500000000000001,0.220935318608284,0.2948026270484924,91.736,0.30825893020629885,89.05,13,7.7990570068359375,7.533263683319092,7.900177001953125,1.0957326889038086,1.0983508825302124,1.0842450857162476
weights_only,22,0.0020610737385376348,0.21717429763793944,0.2908073518562317,92.05,0.3057291681289673,89.07,13,7.796032428741455,7.526541709899902,7.898855686187744,1.0973447561264038,1.099995493888855,1.0870695114135742
weights_only,23,0.0016543469682057104,0.21650476031780244,0.289942004032135,92.014,0.30671070804595946,89.03,13,7.79351282119751,7.520965576171875,7.8977370262146,1.0986485481262207,1.1013221740722656,1.088090181350708
weights_only,24,0.0012842758726130299,0.21269125110626222,0.28596913164138793,92.246,0.3037623131752014,89.04,13,7.791529655456543,7.516631603240967,7.896761417388916,1.0997029542922974,1.1023963689804077,1.0888909101486206
weights_only,25,0.0009549150281252634,0.21243657603263855,0.28559150296211244,92.188,0.30229832038879395,88.89,13,7.790021896362305,7.513407230377197,7.89606237411499,1.1004990339279175,1.1032010316848755,1.0896267890930176
weights_only,26,0.0006698729810778065,0.20599025494098663,0.2790555054664612,92.524,0.3002579140663147,89.17,13,7.789022445678711,7.511174201965332,7.8955864906311035,1.1010451316833496,1.103761076927185,1.0896530151367188
weights_only,27,0.00043227271178699516,0.2065845721912384,0.279589076051712,92.464,0.3027753852844238,89.1,13,7.7883429527282715,7.509655952453613,7.895277976989746,1.101415753364563,1.104138731956482,1.0900518894195557
weights_only,28,0.00024471741852423234,0.20518884635925294,0.2781554817008972,92.318,0.3005888568878174,89.29,13,7.787971496582031,7.508891582489014,7.895083427429199,1.1016225814819336,1.1043503284454346,1.0901968479156494
weights_only,29,0.00010926199633097157,0.2031664241886139,0.2761134295845032,92.542,0.3000703565597534,89.02,13,7.787803649902344,7.5085272789001465,7.89499568939209,1.1017155647277832,1.1044460535049438,1.0901983976364136
weights_only,30,2.7390523158632995e-05,0.20389471566200257,0.27683410552978516,92.596,0.30482445640563965,88.8,13,7.787773609161377,7.508434772491455,7.89499568939209,1.1017385721206665,1.1044695377349854,1.0902079343795776
all_parameters,1,0.01,0.7992229298591613,1.139787439804077,70.448,0.5209814445495605,81.02,13,7.910665512084961,7.894627094268799,7.920604228973389,1.0028477907180786,1.0032472610473633,0.9991528987884521
all_parameters,2,0.009972609476841367,0.46052731601715086,0.7961549087905884,82.882,0.4291657539367676,83.99,13,7.820197105407715,7.7940592765808105,7.837400913238525,1.0000503063201904,1.0006757974624634,0.9955164194107056
all_parameters,3,0.009890738003669028,0.40986099540710447,0.7399047328567505,84.728,0.432848917722702,84.18,13,7.730762004852295,7.687577724456787,7.756587982177734,0.9968425631523132,0.9976323843002319,0.9940058588981628
all_parameters,4,0.009755282581475769,0.3779546216011047,0.7024246689224243,85.744,0.38019710330963136,85.92,13,7.643301010131836,7.578289985656738,7.676477909088135,0.9932498335838318,0.9941993951797485,0.9892792701721191
all_parameters,5,0.009567727288213004,0.35010375062942506,0.6691112534332275,87.044,0.3563626426696777,86.6,13,7.5595011711120605,7.474200248718262,7.598862171173096,0.9895985722541809,0.9907110929489136,0.9840289354324341
all_parameters,6,0.009330127018922194,0.3346875741004944,0.6484447496032715,87.58,0.37308203763961795,86.2,13,7.478670597076416,7.372172832489014,7.523584365844727,0.9859888553619385,0.9871938228607178,0.9815542697906494
all_parameters,7,0.009045084971874737,0.32099963827133177,0.6297190108680725,88.162,0.35957845640182495,86.67,13,7.400829792022705,7.273299217224121,7.451106071472168,0.9826145172119141,0.9839171171188354,0.9776818752288818
all_parameters,8,0.00871572412738697,0.3064671404314041,0.6104438509178162,88.66,0.34787099447250364,87.36,13,7.326228618621826,7.179358959197998,7.381248474121094,0.9797534942626953,0.9812080264091492,0.9731054902076721
all_parameters,9,0.008345653031794291,0.30192040467262266,0.6013819556617737,88.778,0.3370339105606079,87.56,13,7.254494667053223,7.088127136230469,7.3144636154174805,0.9769976735115051,0.9785670638084412,0.9721209406852722
all_parameters,10,0.007938926261462365,0.28731464990615846,0.5825255662155151,89.302,0.34058433542251587,87.31,13,7.187255859375,7.006147384643555,7.251345157623291,0.9747474193572998,0.9764342904090881,0.9682008028030396
all_parameters,11,0.007499999999999999,0.2792847858428955,0.5705469916725159,89.682,0.32878080577850344,87.94,13,7.124208927154541,6.927541732788086,7.19315767288208,0.9725580215454102,0.9743254780769348,0.9665700793266296
all_parameters,12,0.007033683215379001,0.2735284046936035,0.5611292161560059,89.818,0.3249117844581604,88.09,13,7.065213680267334,6.854411602020264,7.138973236083984,0.9705308079719543,0.9724431037902832,0.9639255404472351
all_parameters,13,0.0065450849718747366,0.2606961563014984,0.5449207442855835,90.274,0.32712927837371825,87.87,13,7.0108256340026855,6.78696870803833,7.089704513549805,0.9689993858337402,0.9710062742233276,0.9607815742492676
all_parameters,14,0.006039558454088796,0.2547388827419281,0.5358778065109253,90.634,0.32572239122390745,87.99,13,6.9607062339782715,6.726684093475342,7.043118476867676,0.9677265286445618,0.969849169254303,0.9596851468086243
all_parameters,15,0.0055226423163382676,0.2517640529727936,0.5300809003829956,90.72,0.32411518602371214,88.06,13,6.914725303649902,6.6693267822265625,7.001314163208008,0.9665724635124207,0.9688060283660889,0.9589210748672485
all_parameters,16,0.005000000000000001,0.24546023495197297,0.521222917137146,90.918,0.31972506256103517,88.36,13,6.873384952545166,6.6182169914245605,6.9638895988464355,0.9655399918556213,0.9678600430488586,0.957643449306488
all_parameters,17,0.0044773576836617335,0.2402833529663086,0.5137649071121215,91.14,0.3228090892791748,88.08,13,6.836393356323242,6.571143627166748,6.930473327636719,0.9648173451423645,0.967218279838562,0.9563787579536438
all_parameters,18,0.003960441545911203,0.23353304263591768,0.5050079398727417,91.544,0.318705125617981,88.18,13,6.8036885261535645,6.529349327087402,6.900949954986572,0.964231014251709,0.9667352437973022,0.9565314650535583
all_parameters,19,0.003454915028125263,0.22945993533849715,0.49918861251831054,91.556,0.31823467655181886,88.33,13,6.77520751953125,6.492489337921143,6.875178813934326,0.9637956619262695,0.9663602113723755,0.9551456570625305
all_parameters,20,0.0029663167846209998,0.22421190272331237,0.4924311486816406,91.702,0.31922057580947877,88.51,13,6.750908374786377,6.461369037628174,6.853477478027344,0.9634108543395996,0.9660528898239136,0.9555920958518982
all_parameters,21,0.002500000000000001,0.21991751485824584,0.4868669849681854,91.858,0.3110779714584351,88.87,13,6.7303690910339355,6.435190200805664,6.835113525390625,0.9632205367088318,0.9659265279769897,0.9550246596336365
all_parameters,22,0.0020610737385376348,0.21834744053840638,0.4842340644454956,91.914,0.31526547756195067,88.84,13,6.713343620300293,6.413062572479248,6.819894790649414,0.9630420804023743,0.9658039212226868,0.95392906665802
all_parameters,23,0.0016543469682057104,0.21443736600875854,0.4794541936683655,92.13,0.3117751432418823,88.79,13,6.699805736541748,6.395920276641846,6.8076300621032715,0.9629009366035461,0.9657064080238342,0.9540655016899109
all_parameters,24,0.0012842758726130299,0.21280432651042938,0.4771339950942993,92.1,0.3094455240249634,88.79,13,6.689148902893066,6.381753444671631,6.798187732696533,0.9628227353096008,0.9656608700752258,0.953930139541626
all_parameters,25,0.0009549150281252634,0.2111437463760376,0.4749474839305878,92.44,0.3062361841201782,89.05,13,6.68125581741333,6.371413230895996,6.791109085083008,0.9627735018730164,0.9656402468681335,0.9538028836250305
all_parameters,26,0.0006698729810778065,0.20780626950263978,0.4712307139587402,92.396,0.30173389015197755,88.9,13,6.675756454467773,6.364345073699951,6.786162376403809,0.9627415537834167,0.9656285047531128,0.9528176188468933
all_parameters,27,0.00043227271178699516,0.20564342363834381,0.46881174896240235,92.466,0.3076356374740601,88.79,13,6.6722025871276855,6.359847545623779,6.782962322235107,0.9627282023429871,0.9656282663345337,0.9525798559188843
all_parameters,28,0.00024471741852423234,0.20664670008182526,0.46965840381622315,92.42,0.3074051519393921,89.23,13,6.6701836585998535,6.357290267944336,6.7811665534973145,0.9627194404602051,0.9656286239624023,0.9524754881858826
all_parameters,29,0.00010926199633097157,0.20486801144123076,0.4677969532966614,92.456,0.30090347089767455,89.58,13,6.669275760650635,6.356104850769043,6.7803425788879395,0.9627177715301514,0.9656310677528381,0.95237797498703
all_parameters,30,2.7390523158632995e-05,0.20500499114990234,0.4679020476913452,92.418,0.3043343163490295,89.06,13,6.669060230255127,6.355823040008545,6.780155658721924,0.9627175331115723,0.9656317234039307,0.9523864984512329
