L,T,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,16,90.590000,90.340000,88.610000,85.080000,80.250000,73.600000,67.040000,59.220000,51.290000,42.980000,36.070000,29.530000,24.930000,20.650000,17.770000,15.630000,13.890000,12.790000,12.100000,11.800000,11.240000
