dataset,model,method,method_label,seed,L,T,site,sigma,noise_repeat,noise_seed,accuracy,checkpoint
fashion_mnist,cnn4,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.25,2,20302903,63.990000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn4_L[16]_fashion_spectral_mne_cnn4_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn4,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.5,0,20303001,55.850000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn4_L[16]_fashion_spectral_mne_cnn4_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn4,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.5,1,20303002,55.680000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn4_L[16]_fashion_spectral_mne_cnn4_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn4,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.5,2,20303003,55.570000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn4_L[16]_fashion_spectral_mne_cnn4_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn4,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.75,0,20303101,47.210000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn4_L[16]_fashion_spectral_mne_cnn4_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn4,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.75,1,20303102,47.470000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn4_L[16]_fashion_spectral_mne_cnn4_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn4,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.75,2,20303103,47.530000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn4_L[16]_fashion_spectral_mne_cnn4_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn4,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,1,0,20303201,41.390000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn4_L[16]_fashion_spectral_mne_cnn4_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn4,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,1,1,20303202,41.150000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn4_L[16]_fashion_spectral_mne_cnn4_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn4,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,1,2,20303203,41.920000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn4_L[16]_fashion_spectral_mne_cnn4_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
