L,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,87.130000,86.890000,87.170000,87.000000,86.720000,86.670000,86.750000,86.790000,86.410000,86.320000,86.200000,86.240000,85.660000,85.270000,85.380000,84.930000,84.710000,84.270000,83.920000,83.660000,83.390000
