dataset,variant,variant_label,regularizer,reg_coeff,hinge_tau,sigma,n,acc_mean,acc_std
cifar100,weight_decay,weight_decay,weight_decay,none,none,0.25,1,62.200000,0.000000
cifar100,weight_decay,weight_decay,weight_decay,none,none,0.5,1,58.360000,0.000000
cifar100,weight_decay,weight_decay,weight_decay,none,none,0.75,1,40.790000,0.000000
cifar100,weight_decay,weight_decay,weight_decay,none,none,1,1,15.250000,0.000000
cifar100,weight_decay,weight_decay,weight_decay,none,none,1.25,1,4.780000,0.000000
cifar100,weight_decay,weight_decay,weight_decay,none,none,1.5,1,2.340000,0.000000
cifar100,weight_decay,weight_decay,weight_decay,none,none,1.75,1,1.910000,0.000000
cifar100,weight_decay,weight_decay,weight_decay,none,none,2,1,1.670000,0.000000
cifar100,weight_decay,weight_decay,weight_decay,none,none,2.25,1,1.520000,0.000000
cifar100,weight_decay,weight_decay,weight_decay,none,none,2.5,1,1.360000,0.000000
cifar100,weight_decay,weight_decay,weight_decay,none,none,2.75,1,1.290000,0.000000
cifar100,weight_decay,weight_decay,weight_decay,none,none,3,1,1.120000,0.000000
cifar100,weight_decay_weights_only,weight_decay_conv_linear_only,weight_decay_weights_only,none,none,0,1,63.470000,0.000000
cifar100,weight_decay_weights_only,weight_decay_conv_linear_only,weight_decay_weights_only,none,none,0.25,1,63.470000,0.000000
cifar100,weight_decay_weights_only,weight_decay_conv_linear_only,weight_decay_weights_only,none,none,0.5,1,63.370000,0.000000
cifar100,weight_decay_weights_only,weight_decay_conv_linear_only,weight_decay_weights_only,none,none,0.75,1,63.370000,0.000000
cifar100,weight_decay_weights_only,weight_decay_conv_linear_only,weight_decay_weights_only,none,none,1,1,63.420000,0.000000
cifar100,weight_decay_weights_only,weight_decay_conv_linear_only,weight_decay_weights_only,none,none,1.25,1,63.110000,0.000000
cifar100,weight_decay_weights_only,weight_decay_conv_linear_only,weight_decay_weights_only,none,none,1.5,1,62.770000,0.000000
cifar100,weight_decay_weights_only,weight_decay_conv_linear_only,weight_decay_weights_only,none,none,1.75,1,61.700000,0.000000
cifar100,weight_decay_weights_only,weight_decay_conv_linear_only,weight_decay_weights_only,none,none,2,1,60.190000,0.000000
cifar100,weight_decay_weights_only,weight_decay_conv_linear_only,weight_decay_weights_only,none,none,2.25,1,58.250000,0.000000
cifar100,weight_decay_weights_only,weight_decay_conv_linear_only,weight_decay_weights_only,none,none,2.5,1,54.700000,0.000000
cifar100,weight_decay_weights_only,weight_decay_conv_linear_only,weight_decay_weights_only,none,none,2.75,1,49.930000,0.000000
cifar100,weight_decay_weights_only,weight_decay_conv_linear_only,weight_decay_weights_only,none,none,3,1,43.580000,0.000000
