name,role,is_head,matched,n_params,out_channels,bn_name,if_name,risk_mean,risk_max,p_gt_tau,q_mean,q_max,q_os_mean,q_mean_pre_norm,kappa_mean
layer1.0,layer1,False,True,1728,64,layer1.1,layer1.2,0.3970222771167755,0.5276195406913757,0.015625,1.0017261505126953,1.110478162765503,1.0017261505126953,3.291691303253174,1.0
layer1.4,layer1,False,True,36864,64,layer1.5,layer1.6,0.40690940618515015,1.2274260520935059,0.015625,1.0454641580581665,3.9097042083740234,1.0454641580581665,3.291691303253174,1.0
layer2.0,layer2,False,True,73728,128,layer2.1,layer2.2,0.40814751386642456,0.8089197278022766,0.046875,1.0314626693725586,2.2356789112091064,1.0314626693725586,3.291691303253174,1.0
layer2.4,layer2,False,True,147456,128,layer2.5,layer2.6,0.3938853144645691,0.3938853144645691,0.0,1.0,1.0,1.0,3.291691303253174,1.0
layer3.0,layer3,False,True,294912,256,layer3.1,layer3.2,0.40034496784210205,0.9423627257347107,0.0078125,1.0071643590927124,2.7694509029388428,1.0071643590927124,3.291691303253174,1.0
layer3.4,layer3,False,True,589824,256,layer3.5,layer3.6,0.3940274715423584,0.43027687072753906,0.0,1.0,1.0,1.0,3.291691303253174,1.0
layer3.8,layer3,False,True,589824,256,layer3.9,layer3.10,0.39564600586891174,0.6582001447677612,0.00390625,1.002471923828125,1.632800579071045,1.002471923828125,3.291691303253174,1.0
layer4.0,layer4,False,True,1179648,512,layer4.1,layer4.2,0.8719282150268555,1.4195165634155273,0.98046875,2.494040012359619,4.678066253662109,2.494040012359619,3.291691303253174,1.0
layer4.4,layer4,False,True,2359296,512,layer4.5,layer4.6,1.4011027812957764,2.4130990505218506,0.998046875,4.604894638061523,8.652396202087402,4.604894638061523,3.291691303253174,1.0
layer4.8,layer4,False,True,2359296,512,layer4.9,layer4.10,4.605569839477539,6.3021650314331055,1.0,17.422279357910156,24.208660125732422,17.422279357910156,3.291691303253174,1.0
layer5.0,layer5,False,True,2359296,512,layer5.1,layer5.2,3.2137463092803955,6.3021650314331055,0.984375,11.861617088317871,24.208660125732422,11.861617088317871,3.291691303253174,1.0
layer5.4,layer5,False,True,2359296,512,layer5.5,layer5.6,0.7422738671302795,1.5232396125793457,0.935546875,1.983451247215271,5.092958450317383,1.983451247215271,3.291691303253174,1.0
layer5.8,layer5,False,True,2359296,512,layer5.9,layer5.10,0.3938853144645691,0.3938853144645691,0.0,1.0,1.0,1.0,3.291691303253174,1.0
classifier.1,classifier_head,True,True,2097152,4096,,classifier.2,0.3938853144645691,0.3938853144645691,0.0,1.0,1.0,1.0,3.291691303253174,1.0
classifier.4,classifier_head,True,True,16777216,4096,,classifier.5,0.3938853144645691,0.3938853144645691,0.0,1.0,1.0,1.0,3.291691303253174,1.0
classifier.7,classifier_head,True,False,409600,100,,,nan,nan,nan,1.0,1.0,1.0,1.0,1.0
