L,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,88.170000,88.000000,87.980000,87.500000,87.470000,87.130000,86.850000,86.270000,85.500000,85.560000,85.020000,84.170000,83.540000,82.820000,82.650000,82.490000,81.720000,81.040000,80.790000,79.880000,79.400000
