L,T,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
16,16,82.770000,82.070000,80.450000,78.220000,75.120000,71.130000,66.940000,63.970000,59.800000,56.480000,53.500000
