L,T,0,0.02,0.04,0.06,0.08,0.1,0.12,0.14,0.16,0.18,0.2,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.38,0.4,0.42,0.44,0.46,0.48,0.5,0.52,0.54,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7,0.72,0.74,0.76,0.78,0.8,0.82,0.84,0.86,0.88,0.9,0.92,0.94,0.96,0.98,1
16,16,99.000000,99.030000,99.030000,99.080000,99.010000,99.030000,99.000000,99.010000,99.020000,98.950000,99.000000,98.940000,98.850000,98.920000,98.880000,98.830000,98.760000,98.660000,98.570000,98.440000,98.310000,98.220000,98.130000,98.030000,97.820000,97.720000,97.580000,97.340000,97.140000,96.820000,96.640000,96.370000,96.130000,95.940000,95.480000,94.960000,94.700000,94.330000,93.890000,93.160000,93.150000,92.560000,92.120000,91.740000,91.250000,90.850000,90.120000,89.890000,88.960000,88.610000,88.160000
