L,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
8,89.290000,88.600000,87.620000,86.570000,84.190000,81.180000,77.610000,71.620000,64.130000,56.180000,49.170000,43.390000,38.090000,34.500000,31.020000,28.150000,26.340000,24.760000,23.060000,21.670000,20.380000
