arch,scale_label,regularizer,acc_mean,acc_sem,acc_std,n_seeds,data_source
fc3_h8,h8,weight_decay,56.878,10.936695753288559,24.455195153586487,5,
fc3_h8,h8,mne_l2,80.272,5.326102139463718,11.909526438947939,5,
fc3_h8,h8,no_regularization,33.352000000000004,7.839623332788381,17.529930690108277,5,
fc3_h16,h16,weight_decay,88.79,1.480567458780586,3.310649483107508,5,
fc3_h16,h16,mne_l2,92.81,0.5947856756849474,1.3299812028746865,5,
fc3_h16,h16,no_regularization,70.184,3.582326897422957,8.010326460263649,5,
fc3_h32,h32,weight_decay,96.43,0.12996153277027822,0.29060282173440866,5,
fc3_h32,h32,mne_l2,95.95,0.10695793565696673,0.23916521486202627,5,
fc3_h32,h32,no_regularization,93.504,0.38616835706722485,0.8634986971617261,5,
