method,checkpoint,parameter_type,layer,value
weights_only,best_val,lambda,ifs.19,7.966084957122803
weights_only,best_val,lambda,ifs.20,8.030137062072754
weights_only,best_val,lambda,ifs.21,7.973682880401611
weights_only,best_val,lambda,ifs.22,8.00495433807373
weights_only,best_val,lambda,ifs.23,7.955846309661865
weights_only,best_val,lambda,ifs.24,8.035721778869629
weights_only,best_val,lambda,ifs.25,7.965692520141602
weights_only,best_val,lambda,ifs.26,8.01972484588623
weights_only,best_val,lambda,ifs.27,7.967496871948242
weights_only,best_val,lambda,ifs.28,8.04013442993164
weights_only,best_val,lambda,ifs.29,7.975225925445557
weights_only,best_val,lambda,ifs.30,8.002228736877441
weights_only,best_val,lambda,ifs.31,7.9703898429870605
weights_only,best_val,lambda,ifs.32,8.06105899810791
weights_only,best_val,lambda,ifs.33,7.973008632659912
weights_only,best_val,lambda,ifs.34,8.03292179107666
weights_only,best_val,lambda,ifs.35,7.976682186126709
weights_only,best_val,lambda,ifs.36,8.003008842468262
weights_only,best_val,lambda,ifs.37,7.973814010620117
weights_only,best_val,lambda,ifs.38,8.00430965423584
weights_only,best_val,lambda,ifs.39,7.974384784698486
weights_only,best_val,lambda,ifs.40,7.998154640197754
weights_only,best_val,lambda,ifs.41,7.973791599273682
weights_only,best_val,lambda,ifs.42,8.02370834350586
weights_only,best_val,lambda,ifs.43,7.973484516143799
weights_only,best_val,lambda,ifs.44,8.03986930847168
weights_only,best_val,lambda,ifs.45,7.980884075164795
weights_only,best_val,lambda,ifs.46,7.999115467071533
weights_only,best_val,lambda,ifs.47,7.975897789001465
weights_only,best_val,lambda,ifs.48,8.038717269897461
weights_only,best_val,lambda,ifs.49,7.977781772613525
weights_only,best_val,lambda,ifs.50,8.054859161376953
weights_only,best_val,lambda,ifs.51,7.980315685272217
weights_only,best_val,lambda,ifs.52,8.044706344604492
weights_only,best_val,lambda,ifs.53,7.983173847198486
weights_only,best_val,lambda,ifs.54,8.014328002929688
weights_only,best_val,lambda,ifs.55,7.984547138214111
weights_only,best_val,lambda,ifs.56,8.03014087677002
weights_only,best_val,lambda,ifs.57,7.981218338012695
weights_only,best_val,lambda,ifs.58,8.023658752441406
weights_only,best_val,lambda,ifs.59,7.982703685760498
weights_only,best_val,lambda,ifs.60,8.069191932678223
weights_only,best_val,lambda,ifs.61,7.9827561378479
weights_only,best_val,lambda,ifs.62,8.02082347869873
weights_only,best_val,lambda,ifs.63,7.980633735656738
weights_only,best_val,lambda,ifs.64,8.061339378356934
weights_only,best_val,lambda,ifs.65,7.981678009033203
weights_only,best_val,lambda,ifs.66,8.052295684814453
weights_only,best_val,lambda,ifs.67,7.985662937164307
weights_only,best_val,lambda,ifs.68,8.011308670043945
weights_only,best_val,lambda,ifs.69,7.983608245849609
weights_only,best_val,lambda,ifs.70,8.044239044189453
weights_only,best_val,lambda,ifs.71,7.985476493835449
weights_only,best_val,lambda,ifs.72,7.991512298583984
weights_only,best_val,lambda,ifs.73,7.983675956726074
weights_only,best_val,lambda,ifs.74,8.036876678466797
weights_only,best_val,lambda,ifs.75,7.983265399932861
weights_only,best_val,lambda,ifs.76,8.041229248046875
weights_only,best_val,lambda,ifs.77,7.980620384216309
weights_only,best_val,lambda,ifs.78,8.017465591430664
weights_only,best_val,lambda,ifs.79,7.979805946350098
weights_only,best_val,lambda,ifs.80,8.009982109069824
weights_only,best_val,lambda,ifs.81,7.983082294464111
weights_only,best_val,lambda,ifs.82,8.036843299865723
weights_only,best_val,lambda,ifs.83,7.980296611785889
weights_only,best_val,lambda,ifs.84,8.017297744750977
weights_only,best_val,lambda,ifs.85,7.985828876495361
weights_only,best_val,lambda,ifs.86,8.061781883239746
weights_only,best_val,lambda,ifs.87,7.983316898345947
weights_only,best_val,lambda,ifs.88,8.02087688446045
weights_only,best_val,lambda,ifs.89,7.982501029968262
weights_only,best_val,lambda,ifs.90,8.022027015686035
weights_only,best_val,lambda,ifs.91,7.982316970825195
weights_only,best_val,lambda,ifs.92,8.041211128234863
weights_only,best_val,lambda,ifs.93,7.984771728515625
weights_only,best_val,lambda,ifs.94,8.026700019836426
weights_only,best_val,lambda,ifs.95,7.985254764556885
weights_only,best_val,lambda,ifs.96,8.026772499084473
weights_only,best_val,lambda,ifs.97,7.986652374267578
weights_only,best_val,lambda,ifs.98,8.024017333984375
weights_only,best_val,lambda,ifs.99,7.985851764678955
weights_only,best_val,lambda,ifs.100,8.053340911865234
weights_only,best_val,lambda,ifs.101,7.986852645874023
weights_only,best_val,lambda,ifs.102,8.014509201049805
weights_only,best_val,lambda,ifs.103,7.984984874725342
weights_only,best_val,lambda,ifs.104,8.021702766418457
weights_only,best_val,lambda,ifs.105,7.987127780914307
weights_only,best_val,lambda,ifs.106,8.058258056640625
weights_only,best_val,lambda,ifs.107,7.9879302978515625
weights_only,best_val,lambda,ifs.108,8.030763626098633
weights_only,best_val,lambda,ifs.109,7.986392498016357
weights_only,best_val,lambda,ifs.110,8.051097869873047
weights_only,best_val,lambda,ifs.111,7.988553524017334
weights_only,best_val,lambda,ifs.112,8.036836624145508
weights_only,best_val,lambda,ifs.113,7.98695182800293
weights_only,best_val,lambda,ifs.114,8.035287857055664
weights_only,best_val,lambda,ifs.115,7.986566543579102
weights_only,best_val,lambda,ifs.116,8.04301643371582
weights_only,best_val,lambda,ifs.117,7.986349105834961
weights_only,best_val,lambda,ifs.118,8.05323600769043
weights_only,best_val,lambda,ifs.119,7.987649917602539
weights_only,best_val,lambda,ifs.120,8.025047302246094
weights_only,best_val,lambda,ifs.121,7.985805034637451
weights_only,best_val,lambda,ifs.122,8.013495445251465
weights_only,best_val,lambda,ifs.123,7.989139556884766
weights_only,best_val,lambda,ifs.124,8.038372039794922
weights_only,best_val,lambda,ifs.125,7.986523628234863
weights_only,best_val,lambda,ifs.126,8.031909942626953
weights_only,best_val,lambda,ifs.127,7.988891124725342
weights_only,best_val,lambda,ifs.128,8.033036231994629
weights_only,best_val,lambda,ifs.129,7.987888336181641
weights_only,best_val,lambda,ifs.130,8.026653289794922
weights_only,best_val,lambda,ifs.131,7.987885475158691
weights_only,best_val,lambda,ifs.132,8.040632247924805
weights_only,best_val,lambda,ifs.133,7.988515377044678
weights_only,best_val,lambda,ifs.134,8.041510581970215
weights_only,best_val,lambda,ifs.135,7.9893059730529785
weights_only,best_val,lambda,ifs.136,8.03817367553711
weights_only,best_val,lambda,ifs.137,7.9892659187316895
weights_only,best_val,lambda,ifs.138,8.052985191345215
weights_only,best_val,lambda,ifs.139,7.989454746246338
weights_only,best_val,lambda,ifs.140,8.030778884887695
weights_only,best_val,lambda,ifs.141,7.986141204833984
weights_only,best_val,lambda,ifs.142,8.028885841369629
weights_only,best_val,lambda,ifs.143,7.989235877990723
weights_only,best_val,lambda,ifs.144,8.007303237915039
weights_only,best_val,lambda,ifs.145,7.985118389129639
weights_only,best_val,lambda,ifs.146,8.032476425170898
weights_only,best_val,lambda,ifs.147,7.989132881164551
weights_only,best_val,lambda,ifs.148,8.03883171081543
weights_only,best_val,lambda,ifs.149,7.989038467407227
weights_only,best_val,lambda,ifs.150,8.01537036895752
weights_only,best_val,lambda,ifs.151,7.988207817077637
weights_only,best_val,lambda,ifs.152,8.021842956542969
weights_only,best_val,lambda,ifs.153,7.989416122436523
weights_only,best_val,lambda,ifs.154,8.042218208312988
weights_only,best_val,lambda,ifs.155,7.987309455871582
weights_only,best_val,lambda,ifs.156,8.032207489013672
weights_only,best_val,lambda,ifs.157,7.9884772300720215
weights_only,best_val,lambda,ifs.158,8.035313606262207
weights_only,best_val,lambda,ifs.159,7.918590545654297
all_parameters,best_val,lambda,input_if,6.512478828430176
all_parameters,best_val,gamma_rms,bns.0,1.0706713199615479
all_parameters,best_val,gamma_rms,bns.1,0.9972913265228271
all_parameters,best_val,gamma_rms,bns.2,1.05571448802948
all_parameters,best_val,gamma_rms,bns.3,0.9671624898910522
all_parameters,best_val,gamma_rms,bns.4,0.8670496940612793
all_parameters,best_val,gamma_rms,bns.5,0.9419001340866089
all_parameters,best_val,gamma_rms,bns.6,0.8770062923431396
all_parameters,best_val,gamma_rms,bns.7,0.9251399636268616
all_parameters,best_val,gamma_rms,bns.8,0.8731842041015625
all_parameters,best_val,gamma_rms,bns.9,0.9114305973052979
all_parameters,best_val,gamma_rms,bns.10,0.8322938680648804
all_parameters,best_val,gamma_rms,bns.11,0.9033388495445251
all_parameters,best_val,gamma_rms,bns.12,0.861640989780426
all_parameters,best_val,gamma_rms,bns.13,0.9185238480567932
all_parameters,best_val,gamma_rms,bns.14,0.858940601348877
all_parameters,best_val,gamma_rms,bns.15,0.9020172357559204
all_parameters,best_val,gamma_rms,bns.16,0.8136541247367859
all_parameters,best_val,gamma_rms,bns.17,0.8963067531585693
all_parameters,best_val,gamma_rms,bns.18,0.8634107112884521
all_parameters,best_val,gamma_rms,bns.19,0.8892386555671692
all_parameters,best_val,gamma_rms,bns.20,0.8141196966171265
all_parameters,best_val,gamma_rms,bns.21,0.8896145224571228
all_parameters,best_val,gamma_rms,bns.22,0.8367435336112976
all_parameters,best_val,gamma_rms,bns.23,0.8886356949806213
all_parameters,best_val,gamma_rms,bns.24,0.8104521632194519
all_parameters,best_val,gamma_rms,bns.25,0.8927791118621826
all_parameters,best_val,gamma_rms,bns.26,0.8515816926956177
all_parameters,best_val,gamma_rms,bns.27,0.8902620077133179
all_parameters,best_val,gamma_rms,bns.28,0.8484159708023071
all_parameters,best_val,gamma_rms,bns.29,0.8905722498893738
all_parameters,best_val,gamma_rms,bns.30,0.8530805110931396
all_parameters,best_val,gamma_rms,bns.31,0.893497109413147
all_parameters,best_val,gamma_rms,bns.32,0.8558791279792786
all_parameters,best_val,gamma_rms,bns.33,0.8905256390571594
all_parameters,best_val,gamma_rms,bns.34,0.8617520332336426
all_parameters,best_val,gamma_rms,bns.35,0.8815715909004211
all_parameters,best_val,gamma_rms,bns.36,0.8381097316741943
all_parameters,best_val,gamma_rms,bns.37,0.8849568963050842
all_parameters,best_val,gamma_rms,bns.38,0.8366835117340088
all_parameters,best_val,gamma_rms,bns.39,0.8805240988731384
all_parameters,best_val,gamma_rms,bns.40,0.8481593132019043
all_parameters,best_val,gamma_rms,bns.41,0.8824449181556702
all_parameters,best_val,gamma_rms,bns.42,0.8534921407699585
all_parameters,best_val,gamma_rms,bns.43,0.8784834742546082
all_parameters,best_val,gamma_rms,bns.44,0.8608284592628479
all_parameters,best_val,gamma_rms,bns.45,0.8779609799385071
all_parameters,best_val,gamma_rms,bns.46,0.8305144309997559
all_parameters,best_val,gamma_rms,bns.47,0.8780038952827454
all_parameters,best_val,gamma_rms,bns.48,0.8404905796051025
all_parameters,best_val,gamma_rms,bns.49,0.8733627796173096
all_parameters,best_val,gamma_rms,bns.50,0.8191114068031311
all_parameters,best_val,gamma_rms,bns.51,0.8813804388046265
all_parameters,best_val,gamma_rms,bns.52,0.828669011592865
all_parameters,best_val,gamma_rms,bns.53,0.8721163868904114
all_parameters,best_val,gamma_rms,bns.54,0.8277395367622375
all_parameters,best_val,gamma_rms,bns.55,0.8719390630722046
all_parameters,best_val,gamma_rms,bns.56,0.8257840275764465
all_parameters,best_val,gamma_rms,bns.57,0.873108446598053
all_parameters,best_val,gamma_rms,bns.58,0.8267805576324463
all_parameters,best_val,gamma_rms,bns.59,0.8728703260421753
all_parameters,best_val,gamma_rms,bns.60,0.821405827999115
all_parameters,best_val,gamma_rms,bns.61,0.8751028180122375
all_parameters,best_val,gamma_rms,bns.62,0.8389163613319397
all_parameters,best_val,gamma_rms,bns.63,0.8740138411521912
all_parameters,best_val,gamma_rms,bns.64,0.8156425952911377
all_parameters,best_val,gamma_rms,bns.65,0.8732785582542419
all_parameters,best_val,gamma_rms,bns.66,0.8130913376808167
all_parameters,best_val,gamma_rms,bns.67,0.8724281191825867
all_parameters,best_val,gamma_rms,bns.68,0.8136538863182068
all_parameters,best_val,gamma_rms,bns.69,0.8765323162078857
all_parameters,best_val,gamma_rms,bns.70,0.8399512767791748
all_parameters,best_val,gamma_rms,bns.71,0.8716204166412354
all_parameters,best_val,gamma_rms,bns.72,0.8405510783195496
all_parameters,best_val,gamma_rms,bns.73,0.8755596280097961
all_parameters,best_val,gamma_rms,bns.74,0.8305538296699524
all_parameters,best_val,gamma_rms,bns.75,0.8736222982406616
all_parameters,best_val,gamma_rms,bns.76,0.8031857013702393
all_parameters,best_val,gamma_rms,bns.77,0.8742190599441528
all_parameters,best_val,gamma_rms,bns.78,0.8314638733863831
all_parameters,best_val,gamma_rms,bns.79,0.8749067783355713
all_parameters,best_val,gamma_rms,bns.80,0.8473312854766846
all_parameters,best_val,gamma_rms,bns.81,0.8753386735916138
all_parameters,best_val,gamma_rms,bns.82,0.823466420173645
all_parameters,best_val,gamma_rms,bns.83,0.8753520846366882
all_parameters,best_val,gamma_rms,bns.84,0.8223159909248352
all_parameters,best_val,gamma_rms,bns.85,0.8705853819847107
all_parameters,best_val,gamma_rms,bns.86,0.8333871960639954
all_parameters,best_val,gamma_rms,bns.87,0.8759301900863647
all_parameters,best_val,gamma_rms,bns.88,0.8277153372764587
all_parameters,best_val,gamma_rms,bns.89,0.8708726167678833
all_parameters,best_val,gamma_rms,bns.90,0.8397926688194275
all_parameters,best_val,gamma_rms,bns.91,0.8749318718910217
all_parameters,best_val,gamma_rms,bns.92,0.8430833220481873
all_parameters,best_val,gamma_rms,bns.93,0.8738719820976257
all_parameters,best_val,gamma_rms,bns.94,0.8290497064590454
all_parameters,best_val,gamma_rms,bns.95,0.8744228482246399
all_parameters,best_val,gamma_rms,bns.96,0.822409451007843
all_parameters,best_val,gamma_rms,bns.97,0.8706751465797424
all_parameters,best_val,gamma_rms,bns.98,0.8175548911094666
all_parameters,best_val,gamma_rms,bns.99,0.8716220855712891
all_parameters,best_val,gamma_rms,bns.100,0.8326488733291626
all_parameters,best_val,gamma_rms,bns.101,0.8721729516983032
all_parameters,best_val,gamma_rms,bns.102,0.8309417963027954
all_parameters,best_val,gamma_rms,bns.103,0.8722384572029114
all_parameters,best_val,gamma_rms,bns.104,0.8326684236526489
all_parameters,best_val,gamma_rms,bns.105,0.8701416850090027
all_parameters,best_val,gamma_rms,bns.106,0.8196532726287842
all_parameters,best_val,gamma_rms,bns.107,0.871853232383728
all_parameters,best_val,gamma_rms,bns.108,0.8329518437385559
all_parameters,best_val,gamma_rms,bns.109,0.8725712895393372
all_parameters,best_val,gamma_rms,bns.110,0.825848400592804
all_parameters,best_val,gamma_rms,bns.111,0.8715224862098694
all_parameters,best_val,gamma_rms,bns.112,0.8299227356910706
all_parameters,best_val,gamma_rms,bns.113,0.8717455267906189
all_parameters,best_val,gamma_rms,bns.114,0.8246600031852722
all_parameters,best_val,gamma_rms,bns.115,0.8739654421806335
all_parameters,best_val,gamma_rms,bns.116,0.8256404399871826
all_parameters,best_val,gamma_rms,bns.117,0.8704132437705994
all_parameters,best_val,gamma_rms,bns.118,0.8269686698913574
all_parameters,best_val,gamma_rms,bns.119,0.8702178597450256
all_parameters,best_val,gamma_rms,bns.120,0.8293125629425049
all_parameters,best_val,gamma_rms,bns.121,0.8743753433227539
all_parameters,best_val,gamma_rms,bns.122,0.8181482553482056
all_parameters,best_val,gamma_rms,bns.123,0.8712686896324158
all_parameters,best_val,gamma_rms,bns.124,0.8275924921035767
all_parameters,best_val,gamma_rms,bns.125,0.8726922273635864
all_parameters,best_val,gamma_rms,bns.126,0.8405161499977112
all_parameters,best_val,gamma_rms,bns.127,0.8696739077568054
all_parameters,best_val,gamma_rms,bns.128,0.827198326587677
all_parameters,best_val,gamma_rms,bns.129,0.8705813884735107
all_parameters,best_val,gamma_rms,bns.130,0.8321701288223267
all_parameters,best_val,gamma_rms,bns.131,0.8690800666809082
all_parameters,best_val,gamma_rms,bns.132,0.8375628590583801
all_parameters,best_val,gamma_rms,bns.133,0.8702257871627808
all_parameters,best_val,gamma_rms,bns.134,0.8232012987136841
all_parameters,best_val,gamma_rms,bns.135,0.8706930875778198
all_parameters,best_val,gamma_rms,bns.136,0.8217202425003052
all_parameters,best_val,gamma_rms,bns.137,0.8708356618881226
all_parameters,best_val,gamma_rms,bns.138,0.8372980952262878
all_parameters,best_val,gamma_rms,bns.139,0.8706744909286499
all_parameters,best_val,gamma_rms,bns.140,0.8392961621284485
all_parameters,best_val,gamma_rms,bns.141,0.8702946305274963
all_parameters,best_val,gamma_rms,bns.142,0.8302208781242371
all_parameters,best_val,gamma_rms,bns.143,0.8689830899238586
all_parameters,best_val,gamma_rms,bns.144,0.8360353708267212
all_parameters,best_val,gamma_rms,bns.145,0.8716620802879333
all_parameters,best_val,gamma_rms,bns.146,0.830990195274353
all_parameters,best_val,gamma_rms,bns.147,0.8714885115623474
all_parameters,best_val,gamma_rms,bns.148,0.831483781337738
all_parameters,best_val,gamma_rms,bns.149,0.8681744337081909
all_parameters,best_val,gamma_rms,bns.150,0.8258925080299377
all_parameters,best_val,gamma_rms,bns.151,0.8717790842056274
all_parameters,best_val,gamma_rms,bns.152,0.8362193703651428
all_parameters,best_val,gamma_rms,bns.153,0.870826780796051
all_parameters,best_val,gamma_rms,bns.154,0.8235418796539307
