method,epoch,lr,train_ce,train_objective,train_online_acc,val_ce,val_acc,n_lambda,lambda_mean,lambda_min,lambda_max,gamma_abs_mean,gamma_rms,gamma_abs_median
weights_only,1,0.01,1.3900688607788085,2.029591901779175,46.77,0.9510338832855224,64.74,161,8.001785278320312,7.979864120483398,8.021617889404297,0.9985798001289368,0.9989413022994995,0.9966146349906921
weights_only,2,0.009972609476841367,0.7914900043869019,1.4227575792312621,70.586,0.7485244028091431,71.54,161,8.00156021118164,7.954639911651611,8.028443336486816,0.9984171986579895,0.9989173412322998,0.9965153932571411
weights_only,3,0.009890738003669028,0.6903749165344238,1.3110748745727538,74.308,0.6814961786270142,74.47,161,8.001326560974121,7.941596984863281,8.040374755859375,0.9983240365982056,0.9989294409751892,0.9963802695274353
weights_only,4,0.009755282581475769,0.6372755092239379,1.2475114380264283,76.31,0.6293862913131714,76.48,161,8.001113891601562,7.914012432098389,8.047174453735352,0.9982010126113892,0.998916506767273,0.995958149433136
weights_only,5,0.009567727288213004,0.5922205409431458,1.1921981243133546,78.012,0.5980731214523315,78.04,161,8.000372886657715,7.887974262237549,8.050226211547852,0.9985426068305969,0.9993727803230286,0.9966521859169006
weights_only,6,0.009330127018922194,0.5566967826461792,1.1467310824584962,79.622,0.5547663905143738,79.91,161,7.999826908111572,7.858062267303467,8.053018569946289,0.9987560510635376,0.9996949434280396,0.9963617324829102
weights_only,7,0.009045084971874737,0.5277238104248047,1.108145297431946,80.626,0.5209646486282349,80.42,161,7.999162197113037,7.830615520477295,8.057626724243164,0.9991569519042969,1.0002048015594482,0.9967285394668579
weights_only,8,0.00871572412738697,0.5059917161083222,1.077212130241394,81.438,0.5176610495567322,81.37,161,7.998660087585449,7.810607433319092,8.057194709777832,0.9993815422058105,1.0005450248718262,0.9965946078300476
weights_only,9,0.008345653031794291,0.485357741689682,1.047793549194336,82.37,0.49917887287139895,81.77,161,7.9981842041015625,7.786685943603516,8.056427001953125,0.999550461769104,1.0008196830749512,0.9961543083190918
weights_only,10,0.007938926261462365,0.4701792810630798,1.0243289295196534,82.756,0.47424657316207885,82.92,161,7.9977922439575195,7.763973236083984,8.059473991394043,0.9996819496154785,1.0010343790054321,0.9956472516059875
weights_only,11,0.007499999999999999,0.45953912866592406,1.005914028339386,83.328,0.484176104927063,82.4,161,7.997396945953369,7.7425007820129395,8.062440872192383,0.9998294711112976,1.001274824142456,0.9961892366409302
weights_only,12,0.007033683215379001,0.4463627770805359,0.9855000579071045,83.684,0.4715789122581482,82.75,161,7.9969048500061035,7.721645832061768,8.061243057250977,1.0000983476638794,1.0016194581985474,0.996496856212616
weights_only,13,0.0065450849718747366,0.4400829661369324,0.9724794119262695,83.9,0.4531068895339966,83.81,161,7.996372699737549,7.698676109313965,8.060253143310547,1.0004022121429443,1.0019915103912354,0.9961462020874023
weights_only,14,0.006039558454088796,0.4273108149719238,0.9535200949668884,84.466,0.45043559236526487,83.42,161,7.995927810668945,7.678829193115234,8.06197738647461,1.0006606578826904,1.0023229122161865,0.9961434006690979
weights_only,15,0.0055226423163382676,0.422210647649765,0.9427806873703003,84.664,0.4418830073356628,83.8,161,7.995452880859375,7.661508083343506,8.060606956481934,1.000957727432251,1.0026752948760986,0.9965890645980835
weights_only,16,0.005000000000000001,0.4157847842788696,0.9312330815505981,84.792,0.4467755214691162,83.69,161,7.995086669921875,7.648126125335693,8.061771392822266,1.0011827945709229,1.0029468536376953,0.9969162940979004
weights_only,17,0.0044773576836617335,0.4078832963562012,0.9187510052490234,85.076,0.44375723419189456,83.6,161,7.994775772094727,7.635293483734131,8.061868667602539,1.0013649463653564,1.003167748451233,0.9967496991157532
weights_only,18,0.003960441545911203,0.4023876464653015,0.9092025362205506,85.354,0.4361645594596863,84.06,161,7.994468688964844,7.622467041015625,8.061767578125,1.00154447555542,1.0033949613571167,0.9969306588172913
weights_only,19,0.003454915028125263,0.39728366918563846,0.9005496690750122,85.448,0.4309295049667358,84.41,161,7.9941935539245605,7.612174987792969,8.064887046813965,1.0017181634902954,1.0036073923110962,0.9971415996551514
weights_only,20,0.0029663167846209998,0.39356128698348997,0.8937616031265259,85.698,0.4216658679962158,84.56,161,7.993961811065674,7.602540969848633,8.066258430480957,1.0018479824066162,1.003770351409912,0.9978078007698059
weights_only,21,0.002500000000000001,0.3911298466396332,0.8887196223068238,85.568,0.4158435800552368,84.75,161,7.993815898895264,7.5955491065979,8.066917419433594,1.0019282102584839,1.0038731098175049,0.9982012510299683
weights_only,22,0.0020610737385376348,0.3871281897354126,0.8825475363349915,85.894,0.40991001148223877,84.96,161,7.993647575378418,7.589448928833008,8.068090438842773,1.002031683921814,1.0039997100830078,0.9981958270072937
weights_only,23,0.0016543469682057104,0.382474813375473,0.8761270687484741,86.162,0.4146292496681213,84.48,161,7.993508815765381,7.584526538848877,8.06851577758789,1.0021255016326904,1.0041084289550781,0.9983299970626831
weights_only,24,0.0012842758726130299,0.38225921546936037,0.8745109657287597,86.072,0.4019073914527893,85.32,161,7.993414402008057,7.580306053161621,8.068761825561523,1.0021898746490479,1.0041855573654175,0.9985544085502625
weights_only,25,0.0009549150281252634,0.37722446504592894,0.8684101272964477,86.252,0.40589154090881346,85.04,161,7.993341445922852,7.5774335861206055,8.069146156311035,1.00223970413208,1.0042448043823242,0.9985450506210327
weights_only,26,0.0006698729810778065,0.37332780879974364,0.8637412160873413,86.352,0.4100482482910156,85.16,161,7.99328088760376,7.57559871673584,8.069111824035645,1.0022828578948975,1.004295825958252,0.998430073261261
weights_only,27,0.00043227271178699516,0.3738536919593811,0.8637426822662354,86.316,0.40721516952514647,85.15,161,7.993247985839844,7.574466705322266,8.069157600402832,1.0023086071014404,1.0043257474899292,0.9984652996063232
weights_only,28,0.00024471741852423234,0.3723730383396149,0.8619388838005065,86.366,0.40469481153488157,85.34,161,7.993227958679199,7.573765277862549,8.069191932678223,1.0023267269134521,1.0043461322784424,0.9984469413757324
weights_only,29,0.00010926199633097157,0.37322833501815794,0.8626252902221679,86.292,0.4063939619064331,84.89,161,7.993220329284668,7.573456287384033,8.069165229797363,1.002334713935852,1.0043551921844482,0.9984499216079712
weights_only,30,2.7390523158632995e-05,0.3743657176113129,0.8636971194458007,86.324,0.4110800220489502,85.03,161,7.993218421936035,7.573363304138184,8.069165229797363,1.0023367404937744,1.0043575763702393,0.9984430074691772
all_parameters,1,0.01,1.4514254900741577,4.96468558807373,45.364,0.8676584037780761,67.7,161,7.926962375640869,7.912424564361572,7.947734355926514,0.9898150563240051,0.9902256727218628,0.9890780448913574
all_parameters,2,0.009972609476841367,0.7637144085693359,4.213783085327148,71.776,0.7080981433868409,73.79,161,7.850103855133057,7.822214126586914,7.87782096862793,0.9796143770217896,0.9801490902900696,0.9789373278617859
all_parameters,3,0.009890738003669028,0.6521839076423644,4.03748790145874,75.74,0.659457933807373,75.61,161,7.774316787719727,7.7291951179504395,7.809864521026611,0.9699152112007141,0.9705917835235596,0.9676780700683594
all_parameters,4,0.009755282581475769,0.5834920196914672,3.9055276872253417,78.536,0.5599950483322144,79.2,161,7.700368404388428,7.633695602416992,7.738490104675293,0.9603220224380493,0.9611179232597351,0.9582334160804749
all_parameters,5,0.009567727288213004,0.5461887179374695,3.8069369263458253,79.958,0.5319210585594177,80.28,161,7.628226280212402,7.539511680603027,7.676280498504639,0.9512770771980286,0.9521914124488831,0.9483575224876404
all_parameters,6,0.009330127018922194,0.5155836070632934,3.7173914079284667,81.036,0.5479561466217041,80.15,161,7.5584869384765625,7.447018623352051,7.614357948303223,0.9426177144050598,0.9436261057853699,0.9394769072532654
all_parameters,7,0.009045084971874737,0.4955347413253784,3.6409938847351073,81.72,0.4826728656768799,82.52,161,7.491334438323975,7.359130859375,7.551314830780029,0.9344476461410522,0.9355726838111877,0.9316998720169067
all_parameters,8,0.00871572412738697,0.48019953382492064,3.5720656436920164,82.254,0.4803166372299194,82.31,161,7.4273681640625,7.271839141845703,7.4876837730407715,0.9264310598373413,0.9276312589645386,0.9227173924446106
all_parameters,9,0.008345653031794291,0.46322753593444826,3.504411180801392,82.97,0.46075643253326415,83.13,161,7.366494655609131,7.1928629875183105,7.427853107452393,0.91895592212677,0.9202601313591003,0.9149953722953796
all_parameters,10,0.007938926261462365,0.44534504758834836,3.43884281539917,83.524,0.4543062825202942,83.26,161,7.3089070320129395,7.114777088165283,7.37034273147583,0.912074089050293,0.9134620428085327,0.9077515006065369
all_parameters,11,0.007499999999999999,0.4352509023857117,3.384204551086426,83.92,0.4403085090637207,84.08,161,7.254992961883545,7.03952693939209,7.3177080154418945,0.9055439233779907,0.9070088863372803,0.9017407894134521
