method,checkpoint,train_ann_acc,val_ann_acc,test_ann_acc,train_val_gap,n_lambda,lambda_mean,lambda_min,lambda_max,gamma_abs_mean,gamma_rms,gamma_abs_median,snn_sigma0_acc,snn_sigma0_std,snn_sigma1_acc,snn_sigma1_std,snn_drop,best_epoch
weights_only,best_val,86.398,85.34,84.66,1.0579999999999927,161,7.993227958679199,7.573765277862549,8.069191932678223,1.0023267269134521,1.0043461322784424,0.9984469413757324,78.76,0.0,50.173333333333325,0.5350077881053074,28.58666666666668,28
all_parameters,best_val,86.85,85.81,85.22,1.039999999999992,161,6.871806621551514,6.512478828430176,6.94903039932251,0.8603967428207397,0.8624014258384705,0.855049729347229,80.92,0.0,37.50666666666667,0.13576941236277512,43.413333333333334,28
