L,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,90.020000,89.380000,86.350000,79.210000,69.190000,57.650000,46.890000,37.090000,28.860000,23.680000,19.650000,17.300000,15.370000,14.230000,13.590000,12.780000,12.480000,11.990000,11.960000,11.870000,11.630000
