epoch,alpha,q_assignment,q_mean,q_std,q_min,q_max,q_os_mean,q_os_std,p_gt_tau,reg_grad_norm,reg_coeff_grad_norm,ann_train_acc,ann_test_acc,train_loss
29.0,0.0,strength,1.0,0.0,1.0,1.0,1.0,0.0,0.33063742533669144,50.32617297409234,0.02516308648704617,13.73,17.73,1658.7813539505005
30.0,0.08,strength,1.043796406987378,0.0,1.0435665845870972,1.043942928314209,1.0437963935725219,0.041216654688729655,0.33074721724480927,52.411925416285605,0.026205962708142804,13.732,19.05,1666.8232588768005
31.0,0.16,strength,1.087634479298311,0.0,1.0872676372528076,1.0878236293792725,1.087634465273689,0.08247180909985471,0.33078697201845897,54.41045954511096,0.027205229772555482,13.972,21.41,1675.4033019542694
32.0,0.24,strength,1.131432144538216,0.0,1.130719780921936,1.131824254989624,1.1314321289891782,0.12368668720621587,0.3309832779342866,56.26323900192986,0.028131619500964933,13.992,21.13,1683.9909250736237
33.0,0.32,strength,1.1750088411828745,0.0,1.1723804473876953,1.1757882833480835,1.1750088250240707,0.16463453652303847,0.33643433253478516,57.83748140584178,0.02891874070292089,13.84,21.6,1690.7724697589874
34.0,0.4,strength,1.2188095268995867,0.0,1.2157068252563477,1.2196178436279297,1.2188095147042628,0.2059113738100852,0.33129946853193787,59.42905671712784,0.029714528358563922,14.158,21.67,1693.0056557655334
35.0,0.48,strength,1.2626228268494082,0.0,1.2614094018936157,1.2635151147842407,1.2626228082515394,0.24713860974287438,0.3311925618849752,60.92832619498392,0.030464163097491958,13.924,21.97,1702.8264546394348
36.0,0.56,strength,1.3064217335732697,0.0,1.3033605813980103,1.3074899911880493,1.3064217186339981,0.28835705463843575,0.3311328247684957,62.52355073868291,0.03126177536934145,14.196,20.53,1703.0840258598328
37.0,0.64,strength,1.350250407557963,0.0,1.3467118740081787,1.351420283317566,1.3502503959724055,0.3295883092733905,0.3313919567238644,63.95463354818566,0.03197731677409283,14.16,18.72,1715.3903226852417
38.0,0.72,strength,1.393575495161364,0.0,1.3877769708633423,1.395102620124817,1.3935754790025598,0.3701165066198315,0.3386822771233366,65.51727416575973,0.03275863708287986,14.098,21.58,1719.1142644882202
39.0,0.8,strength,1.4374907547250733,0.0,1.433519721031189,1.4389756917953491,1.4374907410053341,0.41168050929103667,0.33153367659929767,67.11367179428812,0.03355683589714406,14.086,21.96,1720.931519985199
40.0,0.88,strength,1.4813958571085235,0.0,1.474059820175171,1.4829288721084595,1.4813958436936674,0.4529621198659053,0.33397710330955815,68.40633130580623,0.034203165652903114,14.176,19.91,1724.7772812843323
41.0,0.96,strength,1.5253790677965755,0.0,1.522704005241394,1.527037501335144,1.525379046454759,0.4943673143453915,0.33175181595565717,69.77736200963345,0.03488868100481673,14.006,20.19,1735.6883625984192
42.0,1.04,strength,1.5688926691899214,0.0,1.5656168460845947,1.5707364082336426,1.5688926512018189,0.5353206937270396,0.3319067202718057,71.18431784841339,0.035592158924206696,14.014,20.81,1739.7385535240173
43.0,1.12,strength,1.612658714089552,0.0,1.6058789491653442,1.614683985710144,1.612658687564723,0.5767790010518126,0.3320916971129835,72.42559658722615,0.036212798293613076,13.844,19.09,1746.3479657173157
44.0,1.2,strength,1.6563431234920727,0.0,1.6531925201416016,1.6585909128189087,1.6563430936135295,0.617949133181511,0.33234918208988123,73.8164564811704,0.036908228240585206,14.206,17.65,1743.7645473480225
45.0,1.28,strength,1.6999462970992183,0.0,1.6914688348770142,1.7023624181747437,1.6999462775867005,0.6587226627123021,0.3321878927595475,75.17238814520346,0.03758619407260173,13.97,18.49,1750.1874599456787
46.0,1.36,strength,1.7441035408498076,0.0,1.7362974882125854,1.746209740638733,1.7441035173738095,0.7005433360938831,0.3320597688407849,76.36763516892444,0.03818381758446222,13.996,20.07,1752.3020691871643
47.0,1.44,strength,1.78769924451628,0.0,1.7840160131454468,1.790695071220398,1.7876992231744635,0.7430021759799069,0.33226946476475355,77.86028394449875,0.03893014197224937,13.884,20.42,1760.6824750900269
48.0,1.52,strength,1.8306444746149166,0.0,1.8182673454284668,1.8341991901397705,1.8306444490047367,0.7850963470271176,0.33853870477822734,78.89687666712256,0.03944843833356128,13.842,21.82,1766.482753276825
49.0,1.6,strength,1.8742868125896015,0.0,1.865049123764038,1.8771470785140991,1.8742867927722004,0.8266957713210065,0.33242992870033244,80.4426583723508,0.0402213291861754,13.81,20.92,1770.1891055107117
50.0,1.68,strength,1.9184254856060838,0.0,1.905034065246582,1.9217461347579956,1.91842546060567,0.8683315843267514,0.3321866578305774,81.41164706272573,0.040705823531362866,13.776,19.23,1772.0126066207886
51.0,1.76,strength,1.9591665341116278,0.0,1.946756362915039,1.9652096033096313,1.9591665048428508,0.8994298606272548,0.3697798457901801,82.50762201414902,0.04125381100707451,13.66,20.11,1778.9641075134277
52.0,1.84,strength,2.0035714639727114,0.0,1.9908462762832642,2.0089597702026367,2.0035714420211286,0.9485780069285341,0.34276825189590454,83.71302730855042,0.041856513654275215,13.612,16.92,1781.2469758987427
53.0,1.92,strength,2.048643299380837,0.0,2.0383079051971436,2.0532355308532715,2.0486432725511246,0.9918622183982674,0.3326229402781143,84.77209157721647,0.04238604578860824,13.754,18.34,1784.2721362113953
54.0,2.0,strength,2.0928500253526146,0.0,2.0765650272369385,2.0964341163635254,2.09284999730337,1.0334268091889598,0.3335043619508329,85.66002594656399,0.042830012973282,13.302,21.71,1788.4653911590576
55.0,2.08,strength,2.136791731695385,0.0,2.122915029525757,2.1408066749572754,2.136791712792633,1.0748369114478227,0.33243858097764234,87.33191235189496,0.04366595617594748,13.782,21.0,1787.043424129486
56.0,2.16,strength,2.180338916266361,0.0,2.1751177310943604,2.1849215030670166,2.180338891875713,1.1159850849824793,0.3324165411312562,88.66935199122607,0.04433467599561303,13.498,18.86,1797.7251019477844
57.0,2.24,strength,2.222381849727972,0.0,2.2039387226104736,2.228123188018799,2.222381823508026,1.1558415121434595,0.3350717234794441,89.21242195843274,0.044606210979216375,13.622,19.96,1795.3583064079285
58.0,2.32,strength,2.266773750714939,0.0,2.2525599002838135,2.271892786026001,2.266773725714525,1.1977554276166364,0.3324797789916358,90.75381402862465,0.04537690701431232,13.196,20.69,1803.3501925468445
59.0,2.4,strength,2.3105578276202503,0.0,2.3058156967163086,2.315417766571045,2.3105578020100705,1.2391147028149851,0.33268988673644295,91.79357191530735,0.04589678595765368,13.628,20.77,1805.0548090934753
60.0,2.48,strength,2.3513528257989518,0.0,2.3321738243103027,2.3590099811553955,2.351352788603214,1.2770720360529086,0.3439273464557765,92.66289713851772,0.04633144856925886,13.472,15.33,1808.6756505966187
61.0,2.56,strength,2.3965113839834853,0.0,2.3877599239349365,2.4022316932678223,2.3965113614221365,1.3206144909724555,0.33290184832290004,93.6196531187402,0.046809826559370105,13.46,17.94,1809.8170251846313
62.0,2.64,strength,2.4378195467507444,0.0,2.4176554679870605,2.4480299949645996,2.437819524189395,1.3576789304728398,0.3523306178924678,94.67651867531126,0.047338259337655626,13.168,19.99,1813.2568612098694
63.0,2.72,strength,2.4840739389209796,0.0,2.472688674926758,2.4899375438690186,2.4840739090424364,1.4033517611910924,0.3328173935718244,95.54506430980537,0.04777253215490269,13.534,19.82,1812.2642621994019
64.0,2.8,strength,2.526774564362548,0.0,2.502739906311035,2.534900188446045,2.5267745344840047,1.442415929816263,0.34630877130171833,96.55485082656205,0.048277425413281026,13.108,19.45,1821.0235962867737
65.0,2.88,strength,2.5707475748818243,0.0,2.5477263927459717,2.5766050815582275,2.5707475370763206,1.485648555219021,0.33392190117665266,97.75136055938525,0.04887568027969263,13.222,14.79,1816.1719899177551
66.0,2.96,strength,2.616038462085187,0.0,2.600172996520996,2.623183250427246,2.6160384230601514,1.5282662463615009,0.33277434125885635,98.19787861383672,0.04909893930691836,12.976,18.76,1824.901611328125
67.0,3.04,strength,2.657379105267927,0.0,2.6324663162231445,2.6666407585144043,2.6573790699014883,1.5670672603275464,0.3447350240729349,99.44471922634624,0.04972235961317312,13.12,21.17,1823.763216495514
68.0,3.12,strength,2.7021320866196965,0.0,2.6900124549865723,2.709392547607422,2.7021320530825563,1.6100369176596327,0.33276507159328217,100.48118627771254,0.05024059313885627,12.824,15.44,1833.4143719673157
69.0,3.2,strength,2.745946729884428,0.0,2.7253360748291016,2.7529025077819824,2.7459466914691584,1.6515155878213361,0.3328367565446498,100.86321536671002,0.050431607683355015,12.866,18.33,1829.3620467185974
70.0,3.28,strength,2.7895060061188914,0.0,2.7826128005981445,2.795839786529541,2.7895059628254923,1.6922489008330324,0.33305778215303444,102.35694347807494,0.05117847173903747,12.664,18.57,1832.7881355285645
71.0,3.36,strength,2.8341456654736454,0.0,2.8220834732055664,2.8402955532073975,2.8341456380341667,1.7344459112342971,0.33297229704954434,102.9597186236327,0.051479859311816346,12.74,16.75,1832.5132513046265
72.0,3.44,strength,2.8744547354900623,0.0,2.8462491035461426,2.8847265243530273,2.8744547001236236,1.7743700376861846,0.3415663138679836,103.79361993663571,0.05189680996831785,12.734,17.81,1835.232391834259
73.0,3.52,strength,2.9158500283575424,0.0,2.8867599964141846,2.929852247238159,2.9158499960399347,1.8066628872586028,0.35354203389733646,104.3176463544993,0.05215882317724965,12.446,18.45,1833.2524857521057
74.0,3.6,strength,2.9615884278436453,0.0,2.938399314880371,2.9712047576904297,2.9615883827209473,1.8565302062827302,0.3332297826362083,105.55581743263642,0.05277790871631821,12.61,17.47,1836.4491701126099
75.0,3.68,strength,3.005891423091254,0.0,2.978684663772583,3.016843557357788,3.005891386505283,1.8975829992757733,0.332988363626363,105.63345061135475,0.052816725305677374,12.56,17.65,1843.8114738464355
76.0,3.76,strength,3.0496853580865104,0.0,3.021224021911621,3.0585134029388428,3.049685317232176,1.9389795284441975,0.3333630545822251,106.70594310851544,0.05335297155425772,12.684,18.23,1837.858172416687
77.0,3.84,strength,3.0920276757701277,0.0,3.066964626312256,3.1033527851104736,3.092027634306027,1.9795780248959045,0.33322648555421464,106.87392299176359,0.0534369614958818,12.146,17.52,1841.8137469291687
78.0,3.92,strength,3.133366278675206,0.0,3.1051976680755615,3.146153211593628,3.1333662475771304,2.018009040056897,0.34085606835077487,107.69743647592698,0.05384871823796349,12.318,19.44,1841.7587008476257
79.0,4.0,strength,3.1740502695293378,0.0,3.1473233699798584,3.1869490146636963,3.174050238431262,2.0514593106096664,0.3560167708055443,108.10022380286948,0.05405011190143474,12.18,16.56,1844.9025468826294
80.0,4.0,strength,3.170976651599035,0.0,3.146744966506958,3.1868674755096436,3.170976612573999,2.0422177064754163,0.3789996542894017,108.6269070333894,0.0543134535166947,12.302,16.78,1841.1121792793274
81.0,4.0,strength,3.172917056876375,0.0,3.145174980163574,3.186570644378662,3.1729170154122746,2.0513295008398384,0.3605600386629324,107.75249816405976,0.053876249082029884,12.552,19.43,1833.4262156486511
82.0,4.0,strength,3.1788968167951346,0.0,3.148050308227539,3.192734718322754,3.1788967838677604,2.0681610302547053,0.33821839482887933,108.00940013525732,0.05400470006762866,12.138,16.4,1840.5283670425415
83.0,4.0,strength,3.1774603247337634,0.0,3.1479291915893555,3.1886699199676514,3.1774602893673247,2.070340920592208,0.33612761724635465,107.90527357449008,0.053952636787245045,12.494,17.71,1830.538906097412
84.0,4.0,strength,3.1778480543200014,0.0,3.1516246795654297,3.1876182556152344,3.1778480122461343,2.0703428462338263,0.33327633477842716,107.802783897562,0.053901391948781,12.39,17.89,1835.9407715797424
85.0,4.0,strength,3.1739751664573883,0.0,3.1466012001037598,3.188483715057373,3.1739751249932877,2.065208615854268,0.3537420465818147,107.42695059031865,0.05371347529515933,12.156,18.37,1833.918378353119
86.0,4.0,strength,3.1759403654376563,0.0,3.148113965988159,3.188692331314087,3.1759403300712177,2.0690968926910243,0.33839410246180757,107.3292211214773,0.05366461056073865,12.328,17.46,1831.8099551200867
87.0,4.0,strength,3.172786352274668,0.0,3.1456058025360107,3.1855578422546387,3.1727863083715024,2.062476605100705,0.359704569934884,107.48137017214673,0.05374068508607337,12.3,16.06,1830.4137878417969
88.0,4.0,strength,3.173820643168886,0.0,3.1442065238952637,3.187730550765991,3.173820611461044,2.064561034407457,0.3527934738742116,107.05000199269378,0.05352500099634689,12.482,14.37,1828.7145462036133
89.0,4.0,strength,3.171382746123292,0.0,3.140773057937622,3.1875884532928467,3.1713827113666193,2.063709380071791,0.3478582108874455,106.59685678911615,0.053298428394558076,12.226,13.78,1827.2217435836792
90.0,4.0,strength,3.173120567560806,0.0,3.148043155670166,3.1855406761169434,3.1731205236576403,2.0681529764629083,0.33364340419049765,106.53687504056144,0.05326843752028072,12.48,17.5,1820.383707523346
91.0,4.0,strength,3.172108194712178,0.0,3.141484022140503,3.186389923095703,3.1721081483699476,2.0663728732282243,0.34474346811509193,106.75820162353617,0.05337910081176808,12.29,17.2,1823.5908303260803
92.0,4.0,strength,3.1664933932711707,0.0,3.1400387287139893,3.1824777126312256,3.166493359124264,2.0591695214171546,0.37023693292647064,106.97093732928336,0.05348546866464168,12.656,17.37,1816.9354457855225
93.0,4.0,strength,3.174277295237002,0.0,3.1398136615753174,3.1891424655914307,3.174277261090096,2.068047677159614,0.337929392562193,106.45871167100142,0.053229355835500716,12.72,19.05,1820.3288187980652
94.0,4.0,strength,3.1736793225378634,0.0,3.142399549484253,3.1837470531463623,3.1736792822932953,2.0686603196136786,0.3338460955778351,106.59075914591628,0.05329537957295814,12.576,17.53,1817.927354335785
95.0,4.0,strength,3.17250914707818,0.0,3.1408348083496094,3.1855099201202393,3.17250910866291,2.0680926108299316,0.3404426499248466,106.89523777002489,0.05344761888501245,12.78,17.28,1819.9301252365112
96.0,4.0,strength,3.1706357374215677,0.0,3.1413581371307373,3.1865687370300293,3.170635697176999,2.0672463370710994,0.3380204385046459,106.56956065661959,0.05328478032830979,12.654,19.94,1815.3328123092651
97.0,4.0,strength,3.170004928203495,0.0,3.140350818634033,3.1845908164978027,3.1700048836905634,2.0636087997490185,0.35503050029430244,106.85751338920726,0.05342875669460363,12.628,18.8,1818.3538737297058
98.0,4.0,strength,3.170372562335275,0.0,3.1419641971588135,3.185420513153076,3.170372512334448,2.0664803914706726,0.343870080950315,105.95425370783458,0.05297712685391729,13.11,16.29,1811.7426862716675
99.0,4.0,strength,3.1659490970699378,0.0,3.1382060050964355,3.1859304904937744,3.165949052557006,2.057697448889008,0.37609543222600544,106.48308260518905,0.05324154130259453,12.716,15.78,1815.962206363678
100.0,4.0,strength,3.161832028947523,0.0,3.1359333992004395,3.180438280105591,3.1618319880931884,2.0533354072009815,0.3981929779662501,106.03825616554566,0.05301912808277283,12.974,18.48,1810.8783540725708
101.0,4.0,strength,3.16632423742348,0.0,3.1398766040802,3.181589126586914,3.1663241843738215,2.061230868634665,0.3702361075317158,107.07115117899369,0.05353557558949684,12.914,18.32,1811.4331555366516
102.0,4.0,strength,3.16904435804128,0.0,3.1393096446990967,3.1831531524658203,3.1690443031623237,2.068146630016434,0.3425274503505443,106.02502110109342,0.05301251055054671,13.354,19.95,1806.8485951423645
103.0,4.0,strength,3.1677407974477316,0.0,3.13818097114563,3.184685230255127,3.1677407559836306,2.068419810146322,0.3493938481868685,106.51426443647058,0.05325713221823529,13.126,18.38,1809.6747274398804
104.0,4.0,strength,3.1670781590444657,0.0,3.139272928237915,3.18442702293396,3.1670781163608326,2.0660589710830726,0.3576667303471919,106.3688266634854,0.053184413331742696,13.318,19.79,1803.5473432540894
105.0,4.0,strength,3.1707431483451667,0.0,3.1439929008483887,3.183596134185791,3.170743110539663,2.06933797960696,0.3340588796626576,106.94571806266241,0.053472859031331206,13.196,16.75,1805.2597074508667
106.0,4.0,strength,3.1701684260307372,0.0,3.1374943256378174,3.1863536834716797,3.1701683851764026,2.0682004961516243,0.34251097218154947,106.29083171074407,0.05314541585537204,13.268,20.65,1808.9273867607117
107.0,4.0,strength,3.170577619996522,0.0,3.142754554748535,3.1851189136505127,3.170577584020317,2.069378551009976,0.33406217499157354,106.15050740131964,0.053075253700659825,13.284,19.29,1802.581772327423
108.0,4.0,strength,3.1692375069688956,0.0,3.14009165763855,3.184349536895752,3.16923746794386,2.0685358492614667,0.34176261742096725,106.80996713598336,0.05340498356799168,13.148,20.23,1798.997715473175
109.0,4.0,strength,3.1708192483848316,0.0,3.141144037246704,3.1858222484588623,3.1708192050914326,2.0669124608149616,0.3374397577836995,105.94273456255411,0.052971367281277056,13.206,18.64,1798.325171470642
110.0,4.0,strength,3.168840935772947,0.0,3.1404805183410645,3.1857802867889404,3.1688408851623535,2.066505112001658,0.33739938440225314,105.95340193957134,0.05297670096978567,13.228,20.09,1796.8238611221313
111.0,4.0,strength,3.166472012429591,0.0,3.138343334197998,3.1846048831939697,3.1664719703557243,2.0640938376526696,0.3612167243762394,106.52636764855231,0.05326318382427615,13.618,20.57,1792.1118364334106
112.0,4.0,strength,3.1652698876607754,0.0,3.139789581298828,3.181678295135498,3.165269846806441,2.0617210919899707,0.3671261018804272,106.49910596015583,0.05324955298007791,13.45,18.74,1797.1117391586304
113.0,4.0,strength,3.1649688088985357,0.0,3.1382954120635986,3.181194305419922,3.164968775361395,2.057773907776074,0.3804129361344116,106.79660467687076,0.05339830233843538,13.59,20.63,1793.2140793800354
114.0,4.0,strength,3.169452037347857,0.0,3.137836217880249,3.182631015777588,3.1694520056400153,2.0634094723655134,0.34478446002811425,105.58109337875193,0.05279054668937597,13.68,20.07,1795.695113658905
115.0,4.0,strength,3.166936879877544,0.0,3.1378631591796875,3.1816563606262207,3.1669368457306377,2.0652212322215595,0.3568777978572699,106.38926965054955,0.05319463482527478,14.08,19.94,1788.3495140075684
116.0,4.0,strength,3.166953112463207,0.0,3.139307975769043,3.179503917694092,3.1669530777065344,2.06563699946684,0.35685884662906225,106.86947199930464,0.053434735999652316,13.928,20.4,1792.6789174079895
117.0,4.0,strength,3.1636986677603955,0.0,3.1377742290496826,3.1822543144226074,3.16369863666232,2.063170986102365,0.3864014134992419,106.54123201208228,0.05327061600604114,13.988,17.95,1789.855966091156
118.0,4.0,strength,3.158612318965785,0.0,3.1372146606445312,3.1786043643951416,3.158612283599346,2.052490227362689,0.4108826515772154,105.55845172678988,0.052779225863394945,13.922,18.67,1782.8196473121643
119.0,4.0,strength,3.1574361592607425,0.0,3.139714479446411,3.1759607791900635,3.1574361159673434,2.0556355922118477,0.39572132952377925,106.31442885132019,0.05315721442566009,14.058,19.16,1781.6916327476501
120.0,4.0,strength,3.1604865792462284,0.0,3.1363577842712402,3.180889844894409,3.160486541440725,2.0652404291855406,0.3841623242401406,106.56455047514042,0.05328227523757021,14.236,17.37,1780.7051091194153
121.0,4.0,strength,3.1644574760476036,0.0,3.1393282413482666,3.1808547973632812,3.1644574394616325,2.0667220107124895,0.35015270662734577,106.7958836451565,0.053397941822578246,14.212,18.73,1783.0093641281128
122.0,4.0,strength,3.156299515453446,0.0,3.1337475776672363,3.1805214881896973,3.1562994782577087,2.0467472463617544,0.42203174283742295,105.61358096905636,0.05280679048452818,14.608,19.8,1775.7752542495728
123.0,4.0,strength,3.1633115875751465,0.0,3.1404800415039062,3.1791253089904785,3.163311542452449,2.0648800756620322,0.36442230790472396,106.62856030082266,0.05331428015041133,14.514,21.67,1780.2942752838135
124.0,4.0,strength,3.163548407347306,0.0,3.1398496627807617,3.1777515411376953,3.1635483664929716,2.067621297543616,0.34427319508989146,106.47493087074847,0.053237465435374234,14.404,22.02,1775.7523040771484
125.0,4.0,strength,3.1585009695623842,0.0,3.1324377059936523,3.1775145530700684,3.1585009280982836,2.0647461853368814,0.3969776490917596,107.17632496581841,0.05358816248290921,14.372,19.73,1776.22066116333
126.0,4.0,strength,3.1619137809099747,0.0,3.1366870403289795,3.177534580230713,3.1619137345677446,2.066099351629272,0.3680036106073033,106.98491598031217,0.05349245799015608,14.324,20.37,1775.177978515625
127.0,4.0,strength,3.1589236082628256,0.0,3.137004852294922,3.176164150238037,3.158923566798725,2.067791204318366,0.3824748712427476,106.28664486121713,0.05314332243060856,14.69,22.03,1768.7484612464905
128.0,4.0,strength,3.159849874198894,0.0,3.1347737312316895,3.1813042163848877,3.159849835173858,2.06093307224381,0.38586934554912244,106.77273417547039,0.0533863670877352,14.52,22.89,1772.5161814689636
129.0,4.0,strength,3.158183141742521,0.0,3.1309573650360107,3.177574872970581,3.158183106376082,2.0569142121488175,0.3901497714812189,106.33172630921338,0.05316586315460669,14.594,21.23,1769.298683166504
130.0,4.0,strength,3.1525722495125383,0.0,3.129612445831299,3.1791889667510986,3.1525722031703083,2.035743711854491,0.45511132265295823,106.36539352198587,0.05318269676099294,14.732,22.34,1770.9897065162659
131.0,4.0,strength,3.1528160224485275,0.0,3.1346137523651123,3.1747164726257324,3.152815984643024,2.0474748580961886,0.43558841852275915,106.46274541880543,0.053231372709402716,15.01,21.14,1764.749204158783
132.0,4.0,strength,3.1499077261561323,0.0,3.1362082958221436,3.1744003295898438,3.149907693838524,2.0217069719758487,0.4922194100554337,106.19818352476638,0.05309909176238319,15.044,19.27,1765.5396184921265
133.0,4.0,strength,3.152131647100229,0.0,3.1381797790527344,3.1717405319213867,3.152131608684959,2.049368086678293,0.4373708283504867,106.09754040426189,0.053048770202130946,15.134,23.19,1762.584867477417
134.0,4.0,strength,3.155957217106734,0.0,3.1392600536346436,3.1780309677124023,3.155957168935205,2.053973828130366,0.4094312599552867,106.3622536469329,0.05318112682346645,15.284,22.81,1759.8866758346558
135.0,4.0,strength,3.1578558052287384,0.0,3.1354165077209473,3.176590919494629,3.1578557729111303,2.0612970258268857,0.38505899052485787,106.70479468143787,0.053352397340718935,15.422,21.5,1756.921272277832
136.0,4.0,strength,3.157703599051746,0.0,3.1329026222229004,3.1759440898895264,3.157703575270865,2.066796214989079,0.3792878281125022,106.32987906685987,0.05316493953342994,15.2,21.62,1759.7391028404236
137.0,4.0,strength,3.1538110968401973,0.0,3.1363697052001953,3.1746976375579834,3.1538110529370322,2.0603142482850254,0.40446530568325306,106.82274627200778,0.05341137313600389,15.114,23.06,1756.6485533714294
138.0,4.0,strength,3.1545039765975056,0.0,3.136479139328003,3.17079758644104,3.1545039412310665,2.058546464766383,0.4264178408686157,106.87068747581226,0.05343534373790613,15.454,24.41,1755.3441252708435
139.0,4.0,strength,3.15646811275531,0.0,3.1354763507843018,3.1749751567840576,3.1564680700716763,2.0650877955624516,0.39352714763882823,105.94127842289309,0.05297063921144655,15.622,21.07,1750.900595664978
140.0,4.0,strength,3.1543441818803166,0.0,3.130856513977051,3.1806960105895996,3.1543441452943455,2.0524807491570787,0.43422498331045556,106.48466080356455,0.05324233040178228,15.52,23.21,1750.5953812599182
141.0,4.0,strength,3.1559398277946142,0.0,3.1349666118621826,3.175978183746338,3.155939799135603,2.070080753787399,0.37836046894188125,106.94634891107857,0.053473174455539285,15.682,24.19,1749.8073616027832
142.0,4.0,strength,3.157537617646825,0.0,3.1349143981933594,3.175130605697632,3.1575375743534253,2.0832938361350837,0.34891018599195556,106.01762675431472,0.05300881337715736,15.756,21.82,1747.4316053390503
