epoch,alpha,q_assignment,q_mean,q_std,q_min,q_max,q_os_mean,q_os_std,p_gt_tau,p_at_qmax,q_cap,reg_grad_norm,reg_coeff_grad_norm,ann_train_acc,ann_test_acc,train_loss
0.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.33971386538137255,0.0,0.0,40.57458708641748,0.02028729354320874,17.224,24.31,1094.5291883945465
1.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.32645046840543335,0.0,0.0,34.740353185234234,0.017370176592617116,26.824,37.46,900.046471118927
2.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.332038651799302,0.0,0.0,31.05344183576777,0.015526720917883886,33.504,44.33,806.0562099218369
3.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.32179300445120046,0.0,0.0,29.41819149384327,0.014709095746921636,39.992,47.18,728.5662896633148
4.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.2978340699849531,0.0,0.0,29.087052603880444,0.014543526301940222,45.972,61.22,667.1172926425934
5.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.283917107316844,0.0,0.0,29.215944663435142,0.01460797233171757,51.188,64.24,616.3715901374817
6.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.2702760097315854,0.0,0.0,29.791686335915074,0.014895843167957537,55.156,61.55,575.3297649621964
7.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.26752381335438974,0.0,0.0,30.638259601865027,0.015319129800932514,58.292,60.24,546.7072390317917
8.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.2740581852700704,0.0,0.0,31.469491595685074,0.015734745797842536,61.088,69.69,523.3894002437592
9.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.27639658806269124,0.0,0.0,32.2773951604259,0.016138697580212948,63.41,74.46,507.0305526256561
10.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.28056162031715176,0.0,0.0,33.00591514054923,0.016502957570274614,64.866,76.26,494.6645303964615
11.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.28143948857741585,0.0,0.0,33.542545886787735,0.016771272943393867,66.134,72.97,484.22285372018814
12.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.2843502403220252,0.0,0.0,34.18725795067386,0.01709362897533693,66.926,75.52,478.27172553539276
13.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.2899165101673292,0.0,0.0,34.73203790363729,0.017366018951818645,68.304,72.78,470.62648713588715
14.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.2903354606207679,0.0,0.0,35.16871258055908,0.017584356290279542,69.412,75.85,464.23413902521133
15.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.2967319035773997,0.0,0.0,35.64130946484223,0.017820654732421115,69.776,78.81,461.21860724687576
16.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.3060042913002736,0.0,0.0,35.98585319712897,0.017992926598564486,70.73,79.51,454.15659534931183
17.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.30295560465139504,0.0,0.0,36.546035476442725,0.01827301773822136,70.994,77.82,454.1534230709076
18.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.3082202293378923,0.0,0.0,37.029304704394185,0.018514652352197094,71.39,81.62,450.5354086756706
19.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.3120784600982276,0.0,0.0,37.41733419308577,0.018708667096542887,71.848,76.51,450.7147248387337
20.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.3203041109130206,0.0,0.0,37.72761665304465,0.018863808326522326,72.728,80.42,446.71955984830856
21.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.32364026367511894,0.0,0.0,37.95563361529389,0.018977816807646947,73.1,81.3,442.6819268465042
22.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.3253276745224243,0.0,0.0,38.33433754199928,0.01916716877099964,73.392,81.52,441.69005984067917
23.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.33659943549529364,0.0,0.0,38.5227863455555,0.019261393172777752,73.776,83.09,439.5148817896843
24.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.3427212986799762,0.0,0.0,38.715015591511474,0.01935750779575574,73.97,81.84,437.9628739953041
25.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.3411898670141654,0.0,0.0,39.04940258941655,0.019524701294708277,74.32,81.58,436.22238290309906
26.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.3427264560823855,0.0,0.0,39.325761120045705,0.01966288056002285,74.174,83.39,441.3592217564583
27.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.3480490872927029,0.0,0.0,39.510221172921554,0.01975511058646078,75.172,83.3,434.14843302965164
28.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.3595180787393809,0.0,0.0,39.67207906699835,0.019836039533499175,74.922,83.63,435.64068895578384
29.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.35330210934819467,0.0,0.0,39.87979257416802,0.01993989628708401,74.916,81.95,435.5466876029968
30.0,0.08,risk,1.041413993786668,0.04931061365224821,1.0,1.5522602796554565,1.041413993786668,0.04931061365224821,0.3604333287919574,0.0,0.0,40.525495816303426,0.020262747908151715,75.022,80.85,438.69560343027115
31.0,0.16,risk,1.0828444524799161,0.09426174034624149,1.0,2.1044561862945557,1.0828444524799161,0.09426174034624149,0.36093220457701425,0.0,0.0,41.04294971971369,0.020521474859856847,75.058,82.88,438.61769592761993
32.0,0.24,risk,1.1244267243558488,0.13986199324393211,1.0,2.646712303161621,1.1244267243558488,0.13986199324393211,0.3539556761074554,0.0,0.0,41.35775097640605,0.020678875488203026,75.622,82.23,437.48960942029953
33.0,0.32,risk,1.1658960614362945,0.19155564545975318,1.0,3.198176145553589,1.1658960614362945,0.19155564545975318,0.35455896726349734,0.0,0.0,41.96105870648601,0.020980529353243006,75.788,85.15,438.313523709774
34.0,0.4,risk,1.2076518672811405,0.24206594048101274,1.0,3.746264934539795,1.2076518672811405,0.24206594048101274,0.35134398876248724,0.0,0.0,42.528472764869896,0.021264236382434947,75.516,83.21,439.9878443479538
35.0,0.48,risk,1.2497648787315545,0.29529693379731436,1.0,4.286367416381836,1.2497648787315545,0.29529693379731436,0.3396481226014969,0.0,0.0,42.390270621157406,0.021195135310578702,75.832,85.55,441.82667231559753
36.0,0.56,risk,1.2916719132981946,0.36536629921030206,1.0,4.819775581359863,1.2916719132981946,0.36536629921030206,0.3367296316282219,0.0,0.0,42.65345999847268,0.02132672999923634,75.964,82.38,439.0664604306221
37.0,0.64,risk,1.3341021720710617,0.41921783164334114,1.0,5.359668731689453,1.3341021720710617,0.41921783164334114,0.328357025942839,0.0,0.0,44.19698908462802,0.022098494542314013,75.758,83.31,442.4037839770317
38.0,0.72,risk,1.375992376786059,0.4727731159580943,1.0,5.896397590637207,1.375992376786059,0.4727731159580943,0.32306790839680627,0.0,0.0,43.303781686084186,0.021651890843042094,76.078,84.9,443.0091985464096
39.0,0.8,risk,1.4179372360639255,0.539506372893253,1.0,6.421079635620117,1.4179372360639255,0.539506372893253,0.3240089400497544,0.0,0.0,43.58549905991673,0.021792749529958366,75.94,84.25,442.0236607193947
40.0,0.88,risk,1.461603910112015,0.6171675359501558,1.0,6.944080829620361,1.461603910112015,0.6171675359501558,0.30830659776392494,0.0,0.0,43.96903704215396,0.021984518521076978,76.412,81.44,439.41113978624344
41.0,0.96,risk,1.5041834375132686,0.6563314031761931,1.0,7.456868648529053,1.5041834375132686,0.6563314031761931,0.3082189412068223,0.0,0.0,43.86356032908925,0.021931780164544626,76.64,82.56,439.30501544475555
42.0,1.04,risk,1.544006638514721,0.7351290057687199,1.0,8.08035659790039,1.544006638514721,0.7351290057687199,0.31229115790113465,0.0,0.0,43.78776080385728,0.02189388040192864,76.172,83.34,442.8344797492027
