dataset,arch,variant,variant_label,regularizer,reg_coeff,hinge_tau,weight_decay,seed,L,train_T,test_T,if_mode,spike_schedule,noise_position,noise_type,sigma,acc,checkpoint,matrix_csv
cifar10,vgg16,weight_decay,weight_decay,weight_decay,none,none,0.0005,40,16,0,16,rate_uniform,normal,pre_first_conv,gaussian,1,73.990000,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_weight_decay_rcnone_seed40_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_five_regs_pre_first_conv_sigma1_5_5seed/cifar10/mneablate_cifar10_weight_decay_rcnone_seed40_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar10,vgg16,weight_decay,weight_decay,weight_decay,none,none,0.0005,40,16,0,16,rate_uniform,normal,pre_first_conv,gaussian,1.25,65.250000,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_weight_decay_rcnone_seed40_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_five_regs_pre_first_conv_sigma1_5_5seed/cifar10/mneablate_cifar10_weight_decay_rcnone_seed40_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar10,vgg16,weight_decay,weight_decay,weight_decay,none,none,0.0005,40,16,0,16,rate_uniform,normal,pre_first_conv,gaussian,1.5,55.270000,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_weight_decay_rcnone_seed40_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_five_regs_pre_first_conv_sigma1_5_5seed/cifar10/mneablate_cifar10_weight_decay_rcnone_seed40_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar10,vgg16,weight_decay,weight_decay,weight_decay,none,none,0.0005,40,16,0,16,rate_uniform,normal,pre_first_conv,gaussian,1.75,46.160000,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_weight_decay_rcnone_seed40_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_five_regs_pre_first_conv_sigma1_5_5seed/cifar10/mneablate_cifar10_weight_decay_rcnone_seed40_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar10,vgg16,weight_decay,weight_decay,weight_decay,none,none,0.0005,40,16,0,16,rate_uniform,normal,pre_first_conv,gaussian,2,38.120000,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_weight_decay_rcnone_seed40_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_five_regs_pre_first_conv_sigma1_5_5seed/cifar10/mneablate_cifar10_weight_decay_rcnone_seed40_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar10,vgg16,weight_decay,weight_decay,weight_decay,none,none,0.0005,40,16,0,16,rate_uniform,normal,pre_first_conv,gaussian,2.25,30.800000,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_weight_decay_rcnone_seed40_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_five_regs_pre_first_conv_sigma1_5_5seed/cifar10/mneablate_cifar10_weight_decay_rcnone_seed40_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar10,vgg16,weight_decay,weight_decay,weight_decay,none,none,0.0005,40,16,0,16,rate_uniform,normal,pre_first_conv,gaussian,2.5,25.230000,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_weight_decay_rcnone_seed40_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_five_regs_pre_first_conv_sigma1_5_5seed/cifar10/mneablate_cifar10_weight_decay_rcnone_seed40_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar10,vgg16,weight_decay,weight_decay,weight_decay,none,none,0.0005,40,16,0,16,rate_uniform,normal,pre_first_conv,gaussian,2.75,21.080000,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_weight_decay_rcnone_seed40_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_five_regs_pre_first_conv_sigma1_5_5seed/cifar10/mneablate_cifar10_weight_decay_rcnone_seed40_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar10,vgg16,weight_decay,weight_decay,weight_decay,none,none,0.0005,40,16,0,16,rate_uniform,normal,pre_first_conv,gaussian,3,18.230000,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_weight_decay_rcnone_seed40_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_five_regs_pre_first_conv_sigma1_5_5seed/cifar10/mneablate_cifar10_weight_decay_rcnone_seed40_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cifar10,vgg16,weight_decay,weight_decay,weight_decay,none,none,0.0005,40,16,0,16,rate_uniform,normal,pre_first_conv,gaussian,3.25,15.880000,/scratch/gs14/sl9144/snn_ckpts/cifar10-checkpoints/vgg16_L[16]_mneablate_cifar10_weight_decay_rcnone_seed40_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/cifar10_vgg16_five_regs_pre_first_conv_sigma1_5_5seed/cifar10/mneablate_cifar10_weight_decay_rcnone_seed40_L16_trainT0/noise_sweep_matrix_cifar10_vgg16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
