epoch,alpha,q_assignment,q_mean,q_std,q_min,q_max,q_os_mean,q_os_std,p_gt_tau,p_at_qmax,q_cap,reg_grad_norm,reg_coeff_grad_norm,ann_train_acc,ann_test_acc,train_loss
0.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.38569037124628913,0.0,0.0,38.551662882206216,0.01927583144110311,4.904,7.69,1858.8262791633606
1.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.4068751941861399,0.0,0.0,35.59741366238977,0.017798706831194885,8.358,13.39,1699.132137298584
2.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.4573531850524571,0.0,0.0,35.41096843581285,0.017705484217906423,12.296,18.82,1592.1216187477112
3.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.5251410101228358,0.0,0.0,36.94928141761125,0.018474640708805626,16.952,20.62,1486.5331819057465
4.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.5578051371037808,0.0,0.0,39.07775324751797,0.019538876623758986,21.628,31.05,1393.3210082054138
5.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.5584006940617281,0.0,0.0,41.281474226198974,0.020640737113099487,25.358,33.14,1331.3004574775696
6.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.5365880848958974,0.0,0.0,43.26774290555676,0.02163387145277838,29.072,37.0,1280.0878870487213
7.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.5522891421757086,0.0,0.0,45.201929007359055,0.02260096450367953,31.38,40.16,1244.608892917633
8.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.5784111605275928,0.0,0.0,46.85894524865977,0.023429472624329886,34.66,40.1,1203.926066160202
9.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.6081413280628526,0.0,0.0,48.45820637776786,0.02422910318888393,36.144,42.13,1190.3700234889984
10.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.6682694087857786,0.0,0.0,49.836451191578696,0.024918225595789347,37.88,45.51,1173.5668663978577
11.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.6968368221731747,0.0,0.0,51.09748241545759,0.025548741207728796,39.674,45.44,1153.8699634075165
12.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.7448036763674158,0.0,0.0,52.066386578075566,0.026033193289037783,40.98,48.89,1144.9596271514893
13.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.7707529563428192,0.0,0.0,52.96714246442947,0.026483571232214738,42.044,50.81,1134.5743141174316
14.0,0.0,risk,1.0,0.0,1.0,1.0,1.0,0.0,0.8018250616310197,0.0,0.0,53.96066486913311,0.026980332434566556,43.018,50.94,1124.7188878059387
