epoch,alpha,q_assignment,q_mean,q_mean_pre_norm,q_tilde_mean,q_std,q_min,q_max,q_os_mean,q_os_std,p_gt_tau,p_at_qmax,q_cap,mean_normalize_q,mne_grad_match_scale,mne_ref_grad_norm,reg_grad_norm,reg_coeff_grad_norm,ce_grad_norm,reg_ce_ratio,ann_train_acc,ann_test_acc,train_loss
0.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,0.6678338869766506,6.678338869766507e-05,1.211407004743459,5.51287787144733e-05,15.258,19.64,864.575760602951
1.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,0.5179886552853836,5.179886552853837e-05,1.035352448246434,5.003017630978666e-05,18.11,22.75,818.24957716465
2.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,0.43189009665309075,4.3189009665309076e-05,1.0246554204492937,4.2149788898175585e-05,20.72,21.12,792.8144673109055
3.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,0.3773695882348473,3.773695882348473e-05,1.026340261422585,3.6768467770306956e-05,23.346,30.01,766.8173394203186
4.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,0.3271403627947069,3.271403627947069e-05,0.9904913980154599,3.3028087215109845e-05,26.006,34.34,742.2687081098557
5.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,0.29441118001831673,2.9441118001831676e-05,0.8742095184880959,3.3677416430730126e-05,29.198,29.25,720.675999045372
6.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,0.2801558079710405,2.8015580797104053e-05,1.0197188163046678,2.747382940194139e-05,31.152,39.78,704.8239847421646
7.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,0.25650842944036434,2.5650842944036434e-05,0.9209847742665352,2.7851538549553716e-05,33.374,43.94,688.9139446020126
8.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,0.24070152765241687,2.4070152765241688e-05,1.1300120143773655,2.1300793672095865e-05,35.684,43.99,671.6405156850815
9.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,0.2363313283584961,2.3633132835849612e-05,0.7920210166942713,2.9839022371513984e-05,38.366,48.51,654.0983253717422
10.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,0.22782366016165037,2.278236601616504e-05,0.9227069894480465,2.4690791634507078e-05,40.572,50.99,633.3524479866028
11.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,0.23863317905433154,2.3863317905433154e-05,1.0586479595761218,2.2541315731612922e-05,42.8,51.27,616.6870626211166
12.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,0.22643124003926587,2.264312400392659e-05,0.9033029599721463,2.5067031779265728e-05,44.488,55.31,604.352844953537
13.0,0.25,risk,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1988931873929687e-06,0.6597937941551208,0.0,0.0,0.0,,,0.22463777144925354,2.2463777144925356e-05,1.2349789173880976,1.818960374840635e-05,46.47,59.65,586.9764122962952
