dataset,model,method,method_label,seed,L,T,site,sigma,noise_repeat,noise_seed,accuracy,checkpoint
fashion_mnist,cnn2,wd_weight_only,WD (weights only),40,16,16,both,0.25,2,20300903,75.360000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_wd_weight_only_rcnone_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,wd_weight_only,WD (weights only),40,16,16,both,0.5,0,20301001,43.200000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_wd_weight_only_rcnone_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,wd_weight_only,WD (weights only),40,16,16,both,0.5,1,20301002,43.370000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_wd_weight_only_rcnone_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,wd_weight_only,WD (weights only),40,16,16,both,0.5,2,20301003,43.350000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_wd_weight_only_rcnone_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,wd_weight_only,WD (weights only),40,16,16,both,1,0,20301101,14.150000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_wd_weight_only_rcnone_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,wd_weight_only,WD (weights only),40,16,16,both,1,1,20301102,14.150000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_wd_weight_only_rcnone_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,wd_weight_only,WD (weights only),40,16,16,both,1,2,20301103,14.120000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_wd_weight_only_rcnone_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg_current,No Reg,40,16,16,post_input_if,0,0,20300801,82.950000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_current_rcnone_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg_current,No Reg,40,16,16,post_input_if,0.25,0,20300901,81.830000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_current_rcnone_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg_current,No Reg,40,16,16,post_input_if,0.25,1,20300902,81.710000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_current_rcnone_seed40_ep30_L16_trainT0.pth
