L,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,66.930000,66.770000,66.660000,66.690000,66.670000,66.470000,66.470000,66.470000,66.430000,65.990000,66.070000,66.430000,65.710000,65.620000,65.580000,65.660000,65.360000,65.080000,65.190000,64.480000,64.700000
