L,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
16,91.120000,91.160000,91.190000,91.170000,91.190000,91.150000,91.130000,91.160000,91.030000,90.980000,91.160000,91.050000,91.160000,91.050000,91.030000,91.080000,91.000000,91.040000,91.120000,91.080000,90.840000
